Mutations_id_mutation	Low_complexity_id_lc
91465	1444
91480	1444
91481	1444
91509	1444
91516	1444
91550	1444
91551	1444
91552	1444
91556	1444
91561	1444
91574	1444
91575	1444
91576	1444
91592	1444
3048	1444
162357	1444
162363	1444
162364	1444
162365	1444
162366	1444
162367	1444
162391	1444
162448	1444
162474	1444
162493	1444
23509	1444
23515	1444
23524	1444
15774	1445
15779	1445
15783	1445
15794	1445
91632	1445
91659	1445
162522	1445
162535	1445
91670	1448
91679	1453
91686	1454
91691	1454
91692	1454
91693	1454
91717	1461
91727	1461
91728	1461
91733	1461
91737	1461
91739	1461
91844	1464
91871	1464
91914	1469
91921	1470
91928	1470
91932	1470
1348	1475
15821	1475
15857	1475
15869	1475
15876	1475
15877	1475
15885	1475
15886	1475
91940	1475
91941	1475
91970	1475
91974	1475
91975	1475
91976	1475
91990	1475
91991	1475
91992	1475
92027	1475
92030	1475
92038	1475
92053	1475
92059	1475
92067	1475
92068	1475
92069	1475
92103	1475
92112	1475
92125	1475
92126	1475
92143	1475
92173	1475
92179	1475
92181	1475
92183	1475
92200	1475
92207	1475
92226	1475
92254	1475
92259	1475
92305	1475
92319	1475
92324	1475
92328	1475
92335	1475
92401	1475
92402	1475
92441	1475
92442	1475
92443	1475
92448	1475
92452	1475
92453	1475
92455	1475
92462	1475
92478	1475
92479	1475
92480	1475
92481	1475
92563	1475
92568	1475
92569	1475
92571	1475
92572	1475
92577	1475
92578	1475
92600	1475
92601	1475
92609	1475
92636	1475
92650	1475
92651	1475
92652	1475
92663	1475
92664	1475
92665	1475
92668	1475
92672	1475
92686	1475
92703	1475
92714	1475
92726	1475
92732	1475
92733	1475
92745	1475
92746	1475
92760	1475
92765	1475
92772	1475
92773	1475
92774	1475
92779	1475
92796	1475
92798	1475
162569	1475
162570	1475
162574	1475
3692	1475
3693	1475
23558	1475
23559	1475
15917	1476
92813	1476
92820	1478
92874	1481
92907	1482
92946	1482
15932	1492
15933	1492
93032	1493
93080	1494
93097	1494
93146	1502
93151	1502
93153	1502
93157	1502
93169	1502
93171	1502
93182	1502
93185	1502
93192	1502
93214	1502
93313	1512
93333	1512
93344	1512
93357	1512
93364	1512
93376	1512
93377	1512
93395	1512
93408	1512
93412	1512
93426	1514
93427	1515
93428	1515
93430	1515
93431	1515
93432	1515
93437	1515
162617	1515
93443	1519
15961	1524
93465	1524
93467	1524
93473	1524
93487	1524
93488	1524
93506	1524
93510	1524
93513	1524
93519	1524
93548	1528
93560	1531
93567	1531
93568	1531
93569	1531
93574	1531
93576	1531
93589	1531
93590	1531
93594	1531
93598	1531
93600	1531
93602	1531
93608	1531
93614	1531
93617	1531
93618	1531
93622	1531
93633	1531
93634	1531
93647	1531
93648	1531
93651	1531
93662	1531
93663	1531
93670	1531
93673	1531
93706	1531
93714	1531
162620	1531
93761	1534
15972	1548
93798	1548
93812	1548
93813	1548
93817	1548
93820	1548
93825	1548
93836	1548
93838	1548
93850	1548
162629	1548
162633	1548
1370	1551
15983	1551
15995	1551
16028	1551
16035	1551
16038	1551
16044	1551
16077	1551
16098	1551
16106	1551
16111	1551
93882	1551
93889	1551
93924	1551
93995	1551
94009	1551
94081	1551
94082	1551
94127	1551
94140	1551
94156	1551
94164	1551
94171	1551
94224	1551
94245	1551
94263	1551
94299	1551
94300	1551
94301	1551
94303	1551
94326	1551
94327	1551
94331	1551
94359	1551
94360	1551
3076	1551
162651	1551
162660	1551
162717	1551
3697	1551
94469	1559
94472	1559
94477	1559
94478	1559
16128	1581
16129	1581
94549	1581
94557	1581
94564	1581
94570	1581
1381	1594
1382	1594
16145	1594
16155	1594
94606	1594
94633	1594
94644	1594
94664	1594
94674	1594
94679	1594
94682	1594
94683	1594
94687	1594
94723	1594
94724	1594
3082	1594
162742	1594
162749	1594
94757	1599
16188	1601
94759	1601
94761	1601
94767	1601
162767	1601
162768	1601
23579	1601
94809	1633
94811	1641
94837	1645
94868	1667
94869	1667
162779	1681
95127	1686
16228	1688
95136	1688
95147	1688
95153	1690
95154	1691
162795	1701
16242	1707
16243	1707
16250	1707
95261	1707
95265	1707
95329	1707
95339	1707
95365	1707
95457	1707
95496	1707
95531	1707
95532	1707
95572	1707
95669	1707
95691	1707
95731	1707
95764	1707
162807	1707
162809	1707
3706	1707
1398	1708
95806	1708
95904	1708
95937	1708
96005	1708
96011	1708
96046	1708
96067	1708
96104	1708
96105	1708
96108	1708
96147	1709
96148	1709
16264	1710
16268	1710
16269	1710
16288	1710
16289	1710
16308	1710
16317	1710
16324	1710
16325	1710
16332	1710
16344	1710
16345	1710
16351	1710
162878	1710
23589	1710
96288	1711
1409	1715
1411	1715
96389	1715
1412	1725
16401	1725
96430	1725
96508	1725
3091	1725
1429	1735
1434	1735
1438	1735
1443	1735
1450	1735
1454	1735
1455	1735
2568	1735
2569	1735
2570	1735
2571	1735
16418	1735
16423	1735
16441	1735
16444	1735
16460	1735
16461	1735
16462	1735
16465	1735
16482	1735
16483	1735
16487	1735
16492	1735
16498	1735
16512	1735
16529	1735
16542	1735
16553	1735
16564	1735
16573	1735
16577	1735
16590	1735
16591	1735
16598	1735
16604	1735
16613	1735
16622	1735
16623	1735
16625	1735
96630	1735
96662	1735
96671	1735
96700	1735
96701	1735
96704	1735
96709	1735
96737	1735
96739	1735
96744	1735
96749	1735
96758	1735
96774	1735
96775	1735
96778	1735
96779	1735
96786	1735
96798	1735
96803	1735
96819	1735
96820	1735
96823	1735
96834	1735
96845	1735
96863	1735
96864	1735
96899	1735
96901	1735
96929	1735
96934	1735
96965	1735
96988	1735
96990	1735
97001	1735
97004	1735
97005	1735
97008	1735
97023	1735
97054	1735
97060	1735
97071	1735
97073	1735
97074	1735
97078	1735
97086	1735
97090	1735
97095	1735
97101	1735
97113	1735
97120	1735
97138	1735
3094	1735
162922	1735
162940	1735
162941	1735
162957	1735
162972	1735
162974	1735
162980	1735
162983	1735
162994	1735
162996	1735
163000	1735
163015	1735
163044	1735
163051	1735
163061	1735
163069	1735
163075	1735
3712	1735
23598	1735
23599	1735
23601	1735
97180	1736
97182	1736
1460	1737
16643	1737
16646	1737
97196	1737
163087	1737
23603	1737
16649	1739
97263	1745
97285	1747
1466	1754
1467	1754
1468	1754
1469	1754
1470	1754
1471	1754
1473	1754
1474	1754
1475	1754
1477	1754
16660	1754
16664	1754
16665	1754
16672	1754
16676	1754
16678	1754
16679	1754
16684	1754
16688	1754
16689	1754
16690	1754
16691	1754
16692	1754
16696	1754
16698	1754
16699	1754
97307	1754
97316	1754
97320	1754
97328	1754
97329	1754
97332	1754
97333	1754
97335	1754
97337	1754
97338	1754
97339	1754
97348	1754
97349	1754
97352	1754
97354	1754
97355	1754
97357	1754
163098	1754
163108	1754
3715	1754
3716	1754
3717	1754
3718	1754
3719	1754
3720	1754
3721	1754
3722	1754
3981	1754
1482	1760
1484	1760
1485	1760
1488	1760
1489	1760
16721	1760
16722	1760
16727	1760
16730	1760
16731	1760
16732	1760
16733	1760
16736	1760
16740	1760
97373	1760
97380	1760
97381	1760
97382	1760
97386	1760
97388	1760
97391	1760
97398	1760
97402	1760
97405	1760
97406	1760
97407	1760
97408	1760
97411	1760
97415	1760
97416	1760
97417	1760
97418	1760
97419	1760
97420	1760
97424	1760
97425	1760
97426	1760
97433	1760
97434	1760
97435	1760
97436	1760
97440	1760
97441	1760
97442	1760
97443	1760
97445	1760
97447	1760
97448	1760
97453	1760
97454	1760
97456	1760
97457	1760
97458	1760
97461	1760
163122	1760
163125	1760
163128	1760
163130	1760
163134	1760
163136	1760
3723	1760
3724	1760
3725	1760
97466	1761
97475	1761
16744	1765
16745	1765
16749	1765
2505	1766
1493	1767
1494	1767
2572	1767
16771	1767
16774	1767
97487	1767
97493	1767
97500	1767
97515	1767
97523	1767
97567	1767
97578	1767
97579	1767
97580	1767
97594	1767
97599	1767
97610	1767
97615	1767
97616	1767
97617	1767
97626	1767
97627	1767
97628	1767
97629	1767
97645	1767
97646	1767
97671	1767
97672	1767
97673	1767
97695	1767
97701	1767
97716	1767
97725	1767
97726	1767
97734	1767
97744	1767
163140	1767
163141	1767
163144	1767
163145	1767
16781	1768
16784	1768
97765	1768
97776	1768
97783	1768
1498	1770
1502	1770
1503	1770
97790	1770
97803	1770
97843	1770
97844	1770
97845	1770
97846	1770
97887	1770
97888	1770
97889	1770
97890	1770
97896	1770
97904	1770
97910	1770
97924	1770
97941	1770
97953	1770
97982	1770
97993	1770
97996	1770
98007	1770
98012	1770
98034	1770
98044	1770
98052	1770
98061	1770
98063	1770
98084	1770
98089	1770
98094	1770
98106	1770
98110	1770
98116	1770
98118	1770
98128	1770
98134	1770
98135	1770
98143	1770
98147	1770
98151	1770
98159	1770
98160	1770
98163	1770
98186	1770
98194	1770
98197	1770
98208	1770
98222	1770
98244	1770
98271	1770
98278	1770
98285	1770
98292	1770
98293	1770
98295	1770
98296	1770
98306	1770
98335	1770
98336	1770
98344	1770
98345	1770
98349	1770
98350	1770
98363	1770
98366	1770
98367	1770
98371	1770
98375	1770
98392	1770
98397	1770
98402	1770
98410	1770
98432	1770
98434	1770
98435	1770
98440	1770
163159	1770
98457	1774
98462	1776
98470	1778
98471	1778
16794	1779
98487	1780
98507	1780
98512	1780
98529	1780
98532	1780
98537	1780
98539	1780
98593	1785
98602	1785
98622	1785
98670	1785
98701	1786
163173	1786
98732	1788
98742	1788
98743	1788
163177	1788
1509	1792
98764	1792
98766	1792
98781	1792
98812	1792
98818	1792
98821	1792
98824	1792
98831	1792
98835	1792
23606	1792
98846	1793
98867	1793
98889	1797
98898	1798
16814	1800
98907	1800
98912	1800
98914	1800
98949	1800
98952	1800
98955	1800
98959	1800
98961	1800
98971	1800
99005	1800
99013	1800
99014	1800
99015	1800
99016	1800
99019	1800
99029	1800
99030	1800
99050	1800
99062	1800
99065	1800
99076	1800
99077	1800
99088	1800
99092	1800
99102	1800
99104	1800
99110	1800
99131	1800
99132	1800
99143	1800
99144	1800
99188	1800
99208	1800
99209	1800
99224	1800
99263	1800
99264	1800
99274	1800
99275	1800
99282	1800
99286	1800
99349	1800
99350	1800
99370	1800
1515	1801
16818	1801
16819	1801
16823	1801
16827	1801
16828	1801
16829	1801
16831	1801
16836	1801
16838	1801
16839	1801
16840	1801
16842	1801
16844	1801
16845	1801
16846	1801
16854	1801
16862	1801
16863	1801
16870	1801
16871	1801
16872	1801
16875	1801
16881	1801
16882	1801
16884	1801
16885	1801
16891	1801
16893	1801
16895	1801
99375	1801
99376	1801
99381	1801
99382	1801
99385	1801
99389	1801
99392	1801
99399	1801
99404	1801
99413	1801
99421	1801
99438	1801
99440	1801
99443	1801
99446	1801
99447	1801
99452	1801
163210	1801
163219	1801
163227	1801
163231	1801
163236	1801
163252	1801
99471	1802
99472	1802
99474	1802
99477	1802
99480	1802
99481	1802
99485	1802
99486	1802
99489	1802
99490	1802
99492	1802
99494	1802
99495	1802
99497	1802
99498	1802
99499	1802
99502	1802
99505	1802
99508	1802
99509	1802
99510	1802
99511	1802
99512	1802
99518	1802
99519	1802
99524	1802
99531	1802
99534	1802
99535	1802
99536	1802
99537	1802
99542	1802
99543	1802
99544	1802
99545	1802
99547	1802
99549	1802
99550	1802
99551	1802
99552	1802
99554	1802
99555	1802
99556	1802
99557	1802
99558	1802
99559	1802
99560	1802
99562	1802
99565	1802
99570	1802
163253	1802
99576	1804
99598	1804
99600	1804
99603	1804
99615	1804
99617	1804
99618	1804
99628	1804
99640	1804
163254	1804
163256	1804
3731	1804
99653	1808
99654	1808
1520	1809
1521	1809
1522	1809
1523	1809
1524	1809
99657	1809
99658	1809
99659	1809
99660	1809
99661	1809
99662	1809
99663	1809
99664	1809
99665	1809
99666	1809
99667	1809
99668	1809
99669	1809
99671	1809
99672	1809
99673	1809
99676	1809
99866	1821
99879	1821
99888	1821
99912	1821
99914	1821
99915	1821
99916	1821
99925	1821
99927	1821
99939	1821
99940	1821
99941	1821
99949	1821
16983	1824
99973	1824
100166	1829
100201	1829
100202	1829
100324	1834
100330	1834
100352	1834
100398	1834
100405	1834
100430	1834
100432	1834
100443	1834
100458	1834
100474	1834
16999	1835
17015	1839
100537	1839
100538	1839
100582	1839
3737	1839
100595	1842
163341	1842
100610	1843
100621	1848
100627	1853
17019	1854
17020	1854
17023	1854
100664	1854
100675	1854
100676	1854
100698	1854
100699	1854
100712	1854
100727	1854
100730	1854
100731	1854
100747	1854
100751	1854
100753	1854
100771	1854
100774	1854
100778	1854
100780	1854
100790	1854
100791	1854
100796	1854
100809	1854
100816	1854
100817	1854
100833	1854
100856	1854
100873	1854
100874	1854
100882	1854
100884	1854
100915	1854
163343	1854
100939	1855
100940	1855
100942	1855
163344	1857
100981	1864
17041	1874
101083	1874
1548	1878
1550	1878
1552	1878
1553	1878
1554	1878
17045	1878
17047	1878
17049	1878
17052	1878
17056	1878
17057	1878
17058	1878
17063	1878
17065	1878
17066	1878
17067	1878
17070	1878
17073	1878
17075	1878
17076	1878
17080	1878
17081	1878
17085	1878
101118	1878
101121	1878
101122	1878
101125	1878
101126	1878
101127	1878
101135	1878
101137	1878
101145	1878
101146	1878
101147	1878
101153	1878
101157	1878
101164	1878
101165	1878
101167	1878
101173	1878
101182	1878
101184	1878
101185	1878
101191	1878
101194	1878
101198	1878
101200	1878
101209	1878
101210	1878
101213	1878
101214	1878
101222	1878
101223	1878
101224	1878
101225	1878
101226	1878
101227	1878
101232	1878
101249	1878
101250	1878
3122	1878
163371	1878
163372	1878
23627	1878
101258	1879
101274	1879
101286	1879
101302	1879
1555	1881
1556	1881
1557	1881
1559	1881
1560	1881
1561	1881
17088	1881
17090	1881
17091	1881
17093	1881
17095	1881
17096	1881
17102	1881
101305	1881
101306	1881
101315	1881
101316	1881
101319	1881
101320	1881
101322	1881
101323	1881
101324	1881
101326	1881
101332	1881
101333	1881
101334	1881
101335	1881
101338	1881
101341	1881
101342	1881
101343	1881
101344	1881
101345	1881
101350	1881
101352	1881
101353	1881
101354	1881
101355	1881
101356	1881
101357	1881
101360	1881
101361	1881
101373	1881
101374	1881
101375	1881
101380	1881
101381	1881
101382	1881
101383	1881
101384	1881
101388	1881
101393	1881
101394	1881
101395	1881
101398	1881
101406	1881
101407	1881
101410	1881
101413	1881
101414	1881
101421	1881
101422	1881
101423	1881
101425	1881
101431	1881
101438	1881
3125	1881
3126	1881
163383	1881
163384	1881
163385	1881
163386	1881
163388	1881
163389	1881
101442	1884
1569	1885
101458	1885
101465	1885
101466	1885
101507	1885
101521	1885
101544	1885
101561	1885
101579	1885
101600	1885
101607	1885
101625	1885
101671	1885
101676	1885
101677	1885
101689	1885
101693	1885
101713	1885
101736	1885
163396	1885
3742	1885
101836	1887
101837	1887
163403	1887
163406	1887
101882	1893
101884	1893
17113	1897
17114	1897
101893	1897
101895	1897
101900	1897
101903	1897
101905	1897
101906	1897
101907	1897
101908	1897
101910	1897
101911	1897
101915	1897
101916	1897
101918	1897
101923	1897
101924	1897
101948	1897
101951	1897
101957	1897
101958	1897
101959	1897
101960	1897
101966	1897
101972	1897
101973	1897
101981	1897
101982	1897
101983	1897
101985	1897
102002	1901
102007	1901
102017	1901
102061	1901
102068	1901
102075	1901
17119	1902
102091	1902
102092	1902
102108	1902
102113	1902
102114	1902
102501	1905
102502	1908
102508	1908
102522	1910
1580	1912
1581	1912
17147	1912
102536	1912
102545	1912
102559	1912
102560	1912
102561	1912
102566	1912
102567	1912
102570	1912
102580	1912
102583	1912
102588	1912
102606	1912
102616	1912
102618	1912
102649	1912
102653	1912
102654	1912
102664	1912
102665	1912
102673	1912
102677	1912
102696	1914
1582	1922
102751	1923
102755	1923
102757	1923
102779	1932
102780	1932
102781	1932
102783	1932
102784	1932
102787	1932
102788	1932
102789	1932
102790	1932
102793	1932
102794	1932
102795	1932
102796	1932
102797	1932
102798	1932
102799	1932
102802	1932
102803	1932
102804	1932
102805	1932
102806	1932
102808	1932
102809	1932
163448	1932
163449	1932
3746	1932
1589	1953
1610	1953
17183	1953
17305	1953
17348	1953
17386	1953
17402	1953
17415	1953
17440	1953
17568	1953
17569	1953
17675	1953
17696	1953
17703	1953
102847	1953
102935	1953
102936	1953
103036	1953
103112	1953
103138	1953
103173	1953
103227	1953
103228	1953
103279	1953
103348	1953
103364	1953
103365	1953
103496	1953
103514	1953
103516	1953
103517	1953
103518	1953
103669	1953
103711	1953
103856	1953
103857	1953
103858	1953
103953	1953
104036	1953
104037	1953
104096	1953
104180	1953
104295	1953
104296	1953
104297	1953
104320	1953
104451	1953
104462	1953
104514	1953
104582	1953
104583	1953
104606	1953
104681	1953
104698	1953
104811	1953
104854	1953
104876	1953
104877	1953
105009	1953
105011	1953
105014	1953
105165	1953
105277	1953
105311	1953
105357	1953
105358	1953
105395	1953
105419	1953
105542	1953
105703	1953
105882	1953
105894	1953
105912	1953
105913	1953
106050	1953
106051	1953
106212	1953
106213	1953
106247	1953
106248	1953
106429	1953
106430	1953
106547	1953
106548	1953
106549	1953
106564	1953
106721	1953
106722	1953
106723	1953
106940	1953
107112	1953
107160	1953
107187	1953
107209	1953
3133	1953
3153	1953
163455	1953
163516	1953
163524	1953
163574	1953
163617	1953
163707	1953
163719	1953
163720	1953
163742	1953
163744	1953
163763	1953
163792	1953
163794	1953
23639	1953
107233	1958
2574	1959
107238	1959
107241	1959
107261	1963
107266	1963
107287	1963
107364	1967
107380	1967
107381	1967
107397	1967
107399	1967
107400	1967
107435	1967
107448	1967
107464	1967
107472	1969
1640	1970
1642	1970
1643	1970
17734	1970
17745	1970
17749	1970
17751	1970
17753	1970
17755	1970
17766	1970
17767	1970
17768	1970
17769	1970
107487	1970
107493	1970
107495	1970
107497	1970
107499	1970
107506	1970
107507	1970
107510	1970
107514	1970
107518	1970
107520	1970
107521	1970
107524	1970
107526	1970
107530	1970
107531	1970
107534	1970
107535	1970
107538	1970
107547	1970
163841	1970
163845	1970
163851	1970
23694	1970
107554	1972
107555	1972
107558	1972
107561	1975
1645	1979
1646	1979
17772	1979
17773	1979
17776	1979
107567	1979
107568	1979
107573	1979
107589	1979
107595	1979
107598	1979
107614	1979
107615	1979
107616	1979
107634	1979
107635	1979
107636	1979
107638	1979
107645	1979
107648	1979
107649	1979
107653	1979
107654	1979
107656	1979
107673	1983
107680	1983
107695	1983
107705	1983
107708	1983
107709	1983
107741	1984
107742	1984
107762	1984
107854	1988
107863	1988
107876	1988
107900	1988
107941	1988
107942	1988
17787	1992
107958	1992
107959	1992
107965	1995
1651	2000
1652	2000
1656	2000
1657	2000
17802	2000
17807	2000
17808	2000
17815	2000
17816	2000
107973	2000
107989	2000
107990	2000
108006	2000
108010	2000
108012	2000
108026	2000
108039	2000
108053	2000
108065	2000
108080	2000
108092	2000
108093	2000
108094	2000
108100	2000
108101	2000
108102	2000
108103	2000
108104	2000
108110	2000
3363	2000
163872	2000
3760	2000
3761	2000
1662	2004
1663	2004
1664	2004
1665	2004
1666	2004
17841	2004
17842	2004
17873	2004
17883	2004
108176	2004
108198	2004
108208	2004
108217	2004
108219	2004
108230	2004
108259	2004
108271	2004
108275	2004
108278	2004
108281	2004
163893	2004
163911	2004
3764	2004
3765	2004
108379	2007
108386	2007
108387	2007
108389	2007
108396	2008
108405	2008
108419	2008
108424	2008
108425	2008
108437	2008
108444	2008
108451	2008
108461	2008
108462	2008
108481	2008
108482	2008
108483	2008
108491	2008
108492	2008
108503	2008
108507	2008
108510	2011
1670	2012
17909	2012
17914	2012
108529	2012
108537	2012
108543	2012
108544	2012
108548	2012
108549	2012
108550	2012
108564	2012
108573	2012
108574	2012
108662	2012
108670	2012
108689	2012
108723	2012
108728	2012
108747	2012
108757	2012
108777	2012
108780	2012
108782	2012
108839	2012
108845	2012
108849	2012
108873	2012
108874	2012
108877	2012
108890	2012
108892	2012
163937	2012
3770	2012
17916	2014
108912	2014
108922	2014
108927	2014
17921	2028
17922	2028
17924	2028
17926	2028
109038	2028
109041	2028
109051	2028
109063	2028
109066	2028
109067	2028
109073	2029
109074	2029
17927	2032
17929	2032
17930	2032
17931	2032
109076	2032
109078	2032
109081	2032
109082	2032
109083	2032
109091	2032
109092	2032
109094	2032
109095	2032
109096	2032
109097	2032
109098	2032
109100	2032
109101	2032
109102	2032
109103	2032
109106	2032
109109	2032
109111	2032
109112	2032
109113	2032
109115	2032
109116	2032
109117	2032
109118	2032
109119	2032
109121	2032
109126	2032
109127	2032
109130	2032
109131	2032
109132	2032
109133	2032
109135	2032
109145	2042
109146	2042
109147	2042
109148	2042
109153	2047
1678	2052
1682	2052
1683	2052
1688	2052
17956	2052
17959	2052
109159	2052
109161	2052
109165	2052
109197	2052
109282	2052
109294	2052
109301	2052
109305	2052
109336	2052
109398	2052
109458	2052
109496	2052
109497	2052
109525	2052
109526	2052
109532	2052
109584	2052
109589	2052
109590	2052
109591	2052
109642	2052
109643	2052
109644	2052
109645	2052
109649	2052
109673	2052
109709	2052
109716	2052
109717	2052
109718	2052
109761	2052
109762	2052
109800	2052
109801	2052
109803	2052
109822	2052
109843	2052
109844	2052
109845	2052
109868	2052
109908	2052
109927	2052
109934	2052
3170	2052
163983	2052
3771	2052
17992	2058
110256	2058
110268	2058
110322	2058
110328	2058
110346	2058
110359	2058
110393	2058
110418	2058
110443	2058
110451	2058
110468	2058
110488	2058
110489	2058
110490	2058
110496	2058
110513	2058
110520	2058
110531	2058
110549	2058
110569	2058
110583	2058
110592	2058
110608	2058
110609	2058
110610	2058
110612	2058
110649	2058
110651	2058
110717	2058
110741	2058
110742	2058
110766	2058
110814	2058
110816	2058
110833	2060
110836	2060
110860	2068
110865	2068
110881	2068
110886	2068
110891	2068
110986	2068
111054	2068
111084	2068
111138	2068
111194	2068
111222	2068
111239	2068
111252	2068
111279	2068
111445	2068
111480	2068
111530	2068
111593	2068
111624	2068
111650	2068
111685	2068
111708	2068
3174	2068
164008	2068
23708	2068
111751	2072
111752	2072
111753	2072
111758	2072
111759	2072
23711	2072
111762	2075
1707	2076
111764	2076
111765	2076
111766	2076
111767	2076
111768	2076
111771	2076
164038	2077
111793	2086
111794	2086
18044	2088
111800	2088
111803	2088
111804	2089
1708	2092
1710	2092
1711	2092
1714	2092
1715	2092
1716	2092
18046	2092
18050	2092
18054	2092
18055	2092
18056	2092
18057	2092
111816	2092
111817	2092
111818	2092
111820	2092
111822	2092
111824	2092
111825	2092
111826	2092
111827	2092
111828	2092
111831	2092
111840	2092
111844	2092
111845	2092
111851	2092
111858	2092
111860	2092
111861	2092
111865	2092
111875	2092
111878	2092
111882	2092
111888	2092
111893	2092
111899	2092
111902	2092
111909	2092
111910	2092
111913	2092
111914	2092
111916	2092
111917	2092
164043	2092
164044	2092
164047	2092
164049	2092
2577	2094
3982	2094
111931	2096
111941	2096
1717	2098
111951	2098
111966	2100
18072	2101
111993	2101
112011	2101
112018	2101
112019	2101
112031	2101
112036	2101
112037	2101
164057	2101
112045	2103
112050	2104
112052	2105
112058	2105
112065	2105
112074	2105
112075	2105
112083	2105
112117	2112
112124	2112
112129	2121
112195	2127
164074	2127
112213	2128
112224	2128
112227	2128
112232	2128
112249	2130
112251	2130
112253	2130
112281	2130
112286	2130
164092	2130
164094	2130
164095	2130
3778	2132
112356	2141
3779	2141
112380	2142
112386	2142
1723	2143
1724	2143
1727	2143
1732	2143
1733	2143
1734	2143
1737	2143
1739	2143
18135	2143
18136	2143
18137	2143
18140	2143
18141	2143
18142	2143
18150	2143
18151	2143
18152	2143
112407	2143
112411	2143
112416	2143
112418	2143
112419	2143
112422	2143
112423	2143
112424	2143
112425	2143
112443	2143
112444	2143
112447	2143
112448	2143
112449	2143
112455	2143
112464	2143
112466	2143
112467	2143
112468	2143
112469	2143
112470	2143
112472	2143
112474	2143
112475	2143
112477	2143
112478	2143
112479	2143
112480	2143
112482	2143
112484	2143
112485	2143
112486	2143
112487	2143
112489	2143
112493	2143
112498	2143
112500	2143
112512	2143
112517	2143
112523	2143
112524	2143
112527	2143
112528	2143
112529	2143
112530	2143
112537	2143
112539	2143
112546	2143
112547	2143
112548	2143
112552	2143
112555	2143
112557	2143
112558	2143
112559	2143
112560	2143
112570	2143
112576	2143
112581	2143
112585	2143
112593	2143
112601	2143
112602	2143
112603	2143
112604	2143
112608	2143
112611	2143
112612	2143
112615	2143
112618	2143
112620	2143
112626	2143
112630	2143
112631	2143
112632	2143
112640	2143
112644	2143
112646	2143
112648	2143
112651	2143
112653	2143
112655	2143
112657	2143
112659	2143
112666	2143
112668	2143
112669	2143
112675	2143
112677	2143
112678	2143
112679	2143
112680	2143
112681	2143
112683	2143
112687	2143
112688	2143
112696	2143
112697	2143
112708	2143
112709	2143
112726	2143
112727	2143
112733	2143
112744	2143
112751	2143
112767	2143
112771	2143
112774	2143
112794	2143
112802	2143
112803	2143
112804	2143
112805	2143
112806	2143
112823	2143
112834	2143
112837	2143
112838	2143
112839	2143
112840	2143
112841	2143
112842	2143
112843	2143
112849	2143
112850	2143
112851	2143
112860	2143
112873	2143
112882	2143
112887	2143
112888	2143
112892	2143
112898	2143
112899	2143
112900	2143
112901	2143
112902	2143
112903	2143
112905	2143
112906	2143
112907	2143
112910	2143
112911	2143
112916	2143
112917	2143
112919	2143
112940	2143
112941	2143
112944	2143
112945	2143
112946	2143
112947	2143
112948	2143
112950	2143
112951	2143
112952	2143
112956	2143
112957	2143
112965	2143
112966	2143
112967	2143
112973	2143
112974	2143
112977	2143
112982	2143
112985	2143
112993	2143
112997	2143
113001	2143
113006	2143
113008	2143
113015	2143
113019	2143
113026	2143
113027	2143
113028	2143
113029	2143
113032	2143
113033	2143
113034	2143
113042	2143
113045	2143
113048	2143
113049	2143
113054	2143
113055	2143
113068	2143
113080	2143
113090	2143
113091	2143
113092	2143
113095	2143
113096	2143
113101	2143
113104	2143
113109	2143
113112	2143
113113	2143
113114	2143
113115	2143
113124	2143
113125	2143
113126	2143
113127	2143
113129	2143
113131	2143
113141	2143
113142	2143
113143	2143
113145	2143
113147	2143
113148	2143
113156	2143
113159	2143
113160	2143
113162	2143
113166	2143
113169	2143
113170	2143
113179	2143
113181	2143
113182	2143
113183	2143
113184	2143
113185	2143
113186	2143
113187	2143
113189	2143
113197	2143
113198	2143
113199	2143
113201	2143
113202	2143
113206	2143
113213	2143
113223	2143
113224	2143
113225	2143
113226	2143
113227	2143
113228	2143
113229	2143
113242	2143
113244	2143
113245	2143
113246	2143
113249	2143
113250	2143
113251	2143
113271	2143
113272	2143
113273	2143
113274	2143
113275	2143
113276	2143
113278	2143
113283	2143
113300	2143
113301	2143
113303	2143
113304	2143
113305	2143
113306	2143
113307	2143
113309	2143
113317	2143
113320	2143
113322	2143
113323	2143
113325	2143
113330	2143
113333	2143
113334	2143
113339	2143
113347	2143
113348	2143
113354	2143
113356	2143
113369	2143
113370	2143
113379	2143
113381	2143
113394	2143
113398	2143
113400	2143
113403	2143
113412	2143
113417	2143
113440	2143
113441	2143
113459	2143
113471	2143
113483	2143
113484	2143
113485	2143
113488	2143
113490	2143
113493	2143
113494	2143
113495	2143
113496	2143
113497	2143
113498	2143
113499	2143
113500	2143
113501	2143
113502	2143
113503	2143
113504	2143
113505	2143
113506	2143
113512	2143
113515	2143
113516	2143
113517	2143
113518	2143
113519	2143
113520	2143
113521	2143
113522	2143
113523	2143
113524	2143
113525	2143
113526	2143
113527	2143
113528	2143
113529	2143
113530	2143
113531	2143
113532	2143
113533	2143
113547	2143
113548	2143
113549	2143
113568	2143
113569	2143
113570	2143
113573	2143
113574	2143
113580	2143
113582	2143
113588	2143
113590	2143
113596	2143
113607	2143
113626	2143
113645	2143
113646	2143
113647	2143
113648	2143
113649	2143
113651	2143
113653	2143
113654	2143
113655	2143
113656	2143
113657	2143
113659	2143
113661	2143
113662	2143
113663	2143
113664	2143
113665	2143
113666	2143
113667	2143
113668	2143
