id_mutation	id_lc
15779	1264
15783	1265
15794	1265
91632	1265
91659	1265
162522	1265
162535	1265
91670	6007
91679	3525
91686	15734
91691	15731
91692	15731
91693	15732
91717	8347
91727	8346
91728	8346
91733	8347
91737	8344
91739	8344
91844	10940
91871	10940
91914	2646
91921	2711
91928	2710
91932	2711
1348	10507
3692	10508
3693	10506
15821	10510
15857	10507
15869	10512
15876	10511
15877	10513
15885	10511
15886	10511
23558	10510
23559	10505
91940	10509
91941	10506
91970	10511
91974	10512
91975	10513
91976	10513
91990	10505
91991	10512
91992	10513
92027	10511
92030	10513
92038	10509
92053	10512
92059	10506
92067	10511
92068	10512
92069	10512
92103	10509
92112	10507
92125	10513
92126	10505
92143	10505
92173	10512
92179	10505
92181	10507
92183	10510
92200	10508
92207	10509
92226	10511
92254	10505
92259	10506
92305	10510
92319	10508
92324	10509
92328	10511
92335	10506
92401	10508
92402	10508
92441	10510
92442	10510
92443	10510
92448	10511
92452	10512
92453	10512
92455	10513
92462	10509
92478	10506
92479	10506
92480	10507
92481	10507
92563	10511
92568	10512
92569	10512
92571	10513
92572	10513
92577	10505
92578	10505
92600	10507
92601	10507
92609	10508
92636	10509
92650	10510
92651	10510
92652	10510
92663	10511
92664	10511
92665	10511
92668	10513
92672	10510
92686	10508
92703	10513
92714	10508
92726	10510
92732	10505
92733	10505
92745	10506
92746	10507
92760	10509
92765	10510
92772	10513
92773	10505
92774	10505
92779	10506
92796	10510
92798	10512
162569	10513
162570	10510
162574	10513
15917	8518
92813	8518
92820	14403
92874	10765
92907	8547
92946	8546
15932	5003
15933	5003
93032	5135
93080	3713
93097	3713
93146	8874
93151	8875
93153	8874
93157	8874
93169	8874
93171	8876
93182	8874
93185	8874
93192	8877
93214	8876
93313	12631
93333	12632
93344	12632
93357	12630
93364	12631
93376	12631
93377	12631
93395	12631
93408	12631
93412	12632
93426	10822
93427	1751
93428	1752
93430	1751
93431	1751
93432	1750
93437	1751
162617	1752
93443	14633
15961	8423
93465	8423
93467	8425
93473	8425
93487	8425
93488	8425
93506	8424
93510	8425
93513	8423
93519	8423
93548	10394
93560	7334
93567	7335
93568	7335
93569	7334
93574	7331
93576	7335
93589	7331
93590	7331
93594	7330
93598	7331
93600	7334
93602	7330
93608	7334
93614	7335
93617	7335
93618	7334
93622	7330
93633	7334
93634	7335
93647	7335
93648	7331
93651	7335
93662	7331
93663	7331
93670	7335
93673	7333
93706	7334
93714	7331
162620	7330
93761	3905
15972	3117
93798	3116
93812	3117
93813	3116
93817	3117
93820	3117
93825	3117
93836	3116
93838	3116
93850	3117
162629	3116
162633	3116
1370	5091
3076	5091
3697	5091
15983	5091
15995	5091
16028	5091
16035	5091
16038	5091
16044	5091
16077	5091
16098	5091
16106	5091
16111	5091
93882	5092
93889	5092
93924	5092
93995	5092
94009	5092
94081	5091
94082	5091
94127	5092
94140	5091
94156	5091
94164	5091
94171	5092
94224	5092
94245	5091
94263	5091
94299	5091
94300	5091
94301	5091
94303	5092
94326	5091
94327	5091
94331	5092
94359	5091
94360	5092
162651	5091
162660	5091
162717	5091
94469	7615
94472	7615
94477	7616
94478	7615
16128	8318
16129	8318
94549	8319
94557	8319
94564	8318
94570	8318
1381	8329
1382	8329
3082	8329
16145	8331
16155	8329
94606	8330
94633	8331
94644	8331
94664	8332
94674	8331
94679	8331
94682	8332
94683	8332
94687	8329
94723	8331
94724	8329
162742	8329
162749	8329
94757	9717
16188	14665
23579	14663
94759	14663
94761	14663
94767	14667
162767	14666
162768	14664
94809	6714
94811	6699
94837	13865
94868	6722
94869	6721
162779	12245
95127	8716
16228	12242
95136	12242
95147	12243
95153	13358
95154	15613
162795	11942
3706	5709
16242	5710
16243	5709
16250	5711
95261	5711
95265	5709
95329	5710
95339	5710
95365	5712
95457	5709
95496	5711
95531	5711
95532	5711
95572	5712
95669	5709
95691	5711
95731	5711
95764	5711
162807	5712
162809	5712
1398	4951
95806	4947
95904	4947
95937	4946
96005	4950
96011	4948
96046	4943
96067	4951
96104	4943
96105	4943
96108	4942
96147	2285
96148	2286
16264	4247
16268	4247
16269	4245
16288	4247
16289	4245
16308	4245
16317	4247
16324	4245
16325	4245
16332	4247
16344	4245
16345	4245
16351	4247
23589	4247
162878	4247
96288	5687
1409	14192
1411	14192
96389	14192
1412	7418
3091	7418
16401	7419
96430	7419
96508	7418
1429	4416
1434	4412
1438	4429
1443	4432
1450	4420
1454	4418
1455	4414
2568	4424
2569	4424
2570	4420
2571	4420
3094	4421
3712	4412
16418	4422
16423	4416
16441	4422
16444	4407
16460	4431
16461	4416
16462	4424
16465	4426
16482	4408
16483	4409
16487	4408
16492	4410
16498	4422
16512	4423
16529	4432
16542	4419
16553	4408
16564	4426
16573	4429
16577	4421
16590	4409
16591	4408
16598	4407
16604	4431
16613	4410
16622	4407
16623	4411
16625	4410
23598	4413
23599	4429
23601	4420
96630	4430
96662	4407
96671	4412
96700	4407
96701	4430
96704	4416
96709	4422
96737	4408
96739	4422
96744	4427
96749	4426
96758	4419
96774	4432
96775	4432
96778	4429
96779	4428
96786	4421
96798	4418
96803	4417
96819	4408
96820	4408
96823	4407
96834	4421
96845	4429
96863	4432
96864	4425
96899	4424
96901	4422
96929	4408
96934	4417
96965	4414
96988	4430
96990	4426
97001	4418
97004	4417
97005	4416
97008	4414
97023	4430
97054	4428
97060	4432
97071	4427
97073	4425
97074	4425
97078	4418
97086	4418
97090	4419
97095	4412
97101	4429
97113	4415
97120	4429
97138	4417
162922	4430
162940	4432
162941	4429
162957	4429
162972	4423
162974	4418
162980	4432
162983	4432
162994	4432
162996	4424
163000	4419
163015	4419
163044	4408
163051	4419
163061	4407
163069	4413
163075	4427
97180	9808
97182	9808
1460	5481
16643	5481
16646	5486
23603	5479
97196	5484
163087	5483
16649	6432
97263	2545
97285	9556
1466	5221
1467	5221
1468	5221
1469	5221
1470	5221
1471	5221
1473	5221
1474	5221
1475	5221
1477	5222
3715	5221
3716	5221
3717	5221
3718	5221
3719	5221
3720	5221
3721	5221
3722	5221
3981	5221
16660	5222
16664	5221
16665	5221
16672	5221
16676	5221
16678	5221
16679	5221
16684	5221
16688	5221
16689	5221
16690	5221
16691	5221
16692	5221
16696	5221
16698	5221
16699	5221
97307	5221
97316	5222
97320	5221
97328	5221
97329	5221
97332	5221
97333	5221
97335	5221
97337	5222
97338	5222
97339	5222
97348	5221
97349	5221
97352	5221
97354	5221
97355	5222
97357	5222
163098	5221
163108	5221
1482	14695
1484	14697
1485	14693
1488	14693
1489	14693
3723	14695
3724	14693
3725	14693
16721	14697
16722	14697
16727	14697
16730	14694
16731	14695
16732	14693
16733	14699
16736	14695
16740	14692
97373	14697
97380	14697
97381	14701
97382	14700
97386	14695
97388	14699
97391	14695
97398	14697
97402	14693
97405	14695
97406	14695
97407	14692
97408	14695
97411	14701
97415	14697
97416	14697
97417	14697
97418	14696
97419	14695
97420	14695
97424	14699
97425	14695
97426	14695
97433	14701
97434	14696
97435	14695
97436	14698
97440	14697
97441	14697
97442	14696
97443	14695
97445	14695
97447	14695
97448	14695
97453	14695
97454	14699
97456	14693
97457	14698
97458	14697
97461	14694
163122	14692
163125	14695
163128	14695
163130	14695
163134	14695
163136	14697
97466	2487
97475	2489
16744	7134
16745	7133
16749	7133
2505	8163
1493	6785
1494	6784
2572	6786
16771	6786
16774	6786
97487	6785
97493	6786
97500	6784
97515	6784
97523	6786
97567	6786
97578	6785
97579	6785
97580	6785
97594	6784
97599	6785
97610	6786
97615	6785
97616	6785
97617	6785
97626	6786
97627	6786
97628	6786
97629	6786
97645	6784
97646	6784
97671	6786
97672	6786
97673	6786
97695	6785
97701	6786
97716	6786
97725	6784
97726	6784
97734	6786
97744	6784
163140	6785
163141	6785
163144	6786
163145	6785
16781	596
16784	596
97765	597
97776	596
97783	596
1498	623
1502	647
1503	633
97790	626
97803	646
97843	623
97844	623
97845	625
97846	625
97887	646
97888	646
97889	646
97890	646
97896	647
97904	623
97910	628
97924	636
97941	644
97953	646
97982	640
97993	627
97996	629
98007	644
98012	631
98034	625
98044	635
98052	645
98061	637
98063	640
98084	625
98089	629
98094	644
98106	633
98110	645
98116	639
98118	646
98128	636
98134	633
98135	634
98143	634
98147	645
98151	622
98159	622
98160	623
98163	626
98186	628
98194	635
98197	644
98208	639
98222	631
98244	644
98271	631
98278	635
98285	645
98292	646
98293	647
98295	638
98296	646
98306	626
98335	634
98336	635
98344	639
98345	645
98349	646
98350	647
98363	629
98366	635
98367	635
98371	639
98375	646
98392	640
98397	624
98402	628
98410	645
98432	644
98434	622
98435	627
98440	646
163159	639
98457	3626
98462	6408
98470	13250
98471	13251
16794	4653
98487	6173
98507	6171
98512	6172
98529	6170
98532	6174
98537	6173
98539	6174
98593	11937
98602	11937
98622	11936
98670	11937
98701	2678
163173	2678
98732	12629
98742	12629
98743	12628
163177	12626
1509	2716
23606	2717
98764	2716
98766	2717
98781	2717
98812	2717
98818	2716
98821	2716
98824	2717
98831	2716
98835	2716
98846	8959
98867	8958
98889	9295
98898	449
16814	12736
98907	12736
98912	12731
98914	12736
98949	12731
98952	12733
98955	12731
98959	12736
98961	12732
98971	12736
99005	12738
99013	12736
99014	12736
99015	12736
99016	12736
99019	12734
99029	12737
99030	12737
99050	12740
99062	12736
99065	12734
99076	12731
99077	12731
99088	12734
99092	12733
99102	12733
99104	12732
99110	12731
99131	12752
99132	12752
99143	12751
99144	12751
99188	12749
99208	12747
99209	12747
99224	12746
99263	12744
99264	12744
99274	12743
99275	12742
99282	12741
99286	12740
99349	12739
99350	12739
99370	12738
1515	1408
16818	1418
16819	1407
16823	1409
16827	1405
16828	1406
16829	1416
16831	1405
16836	1400
16838	1406
16839	1426
16840	1405
16842	1397
16844	1405
16845	1409
16846	1412
16854	1405
16862	1397
16863	1409
16870	1422
16871	1401
16872	1407
16875	1419
16881	1428
16882	1432
16884	1411
16885	1406
16891	1400
16893	1411
16895	1434
99375	1417
99376	1415
99381	1407
99382	1397
99385	1432
99389	1403
99392	1407
99399	1397
99404	1408
99413	1426
99421	1401
99438	1431
99440	1432
99443	1412
99446	1432
99447	1397
99452	1397
163210	1412
163219	1407
163227	1410
163231	1417
163236	1399
163252	1421
99471	1778
99472	1780
99474	1775
99477	1773
99480	1775
99481	1780
99485	1781
99486	1780
99489	1778
99490	1780
99492	1778
99494	1776
99495	1780
99497	1774
99498	1781
99499	1778
99502	1780
99505	1780
99508	1774
99509	1780
99510	1776
99511	1773
99512	1782
99518	1781
99519	1780
99524	1779
99531	1775
99534	1773
99535	1773
99536	1782
99537	1776
99542	1780
99543	1780
99544	1780
99545	1780
99547	1779
99549	1778
99550	1775
99551	1775
99552	1773
99554	1777
99555	1775
99556	1775
99557	1773
99558	1781
99559	1781
99560	1780
99562	1776
99565	1773
99570	1779
163253	1780
3731	8676
99576	8680
99598	8680
99600	8676
99603	8675
99615	8675
99617	8674
99618	8677
99628	8679
99640	8678
163254	8680
163256	8680
99653	14890
99654	14889
1520	1011
1521	1011
1522	1011
1523	1011
1524	1011
99657	1011
99658	1011
99659	1011
99660	1011
99661	1011
99662	1011
99663	1011
99664	1011
99665	1011
99666	1011
99667	1011
99668	1011
99669	1013
99671	1011
99672	1011
99673	1012
99676	1011
99866	12694
99879	12695
99888	12694
99912	12696
99914	12694
99915	12696
99916	12694
99925	12694
99927	12696
99939	12693
99940	12695
99941	12695
99949	12694
16983	1736
99973	1732
100166	1470
100201	1470
100202	1470
100324	5098
100330	5098
100352	5098
100398	5098
100405	5097
100430	5098
100432	5098
100443	5098
100458	5097
100474	5097
16999	13954
3737	2536
17015	2535
100537	2535
100538	2535
100582	2535
100595	5335
163341	5335
100610	13659
100621	11768
100627	4736
17019	7727
17020	7727
17023	7727
100664	7726
100675	7727
100676	7727
100698	7731
100699	7731
100712	7731
100727	7730
100730	7728
100731	7727
100747	7732
100751	7728
100753	7731
100771	7731
100774	7732
100778	7728
100780	7727
100790	7726
100791	7732
100796	7730
100809	7732
100816	7730
100817	7728
100833	7727
100856	7729
100873	7727
100874	7727
100882	7732
100884	7729
100915	7726
163343	7730
100939	192
100940	188
100942	185
163344	8159
100981	14080
17041	15690
101083	15689
1548	13059
1550	13061
1552	13052
1553	13051
1554	13062
3122	13060
17045	13046
17047	13050
17049	13063
17052	13039
17056	13052
17057	13053
17058	13047
17063	13048
17065	13044
17066	13060
17067	13047
17070	13042
17073	13047
17075	13053
17076	13040
17080	13052
17081	13053
17085	13055
23627	13047
101118	13060
101121	13052
101122	13060
101125	13045
101126	13046
101127	13045
101135	13052
101137	13057
101145	13062
101146	13062
101147	13041
101153	13046
101157	13060
101164	13053
101165	13054
101167	13045
101173	13051
101182	13040
101184	13055
101185	13047
101191	13043
101194	13043
101198	13058
101200	13047
101209	13042
101210	13042
101213	13051
101214	13044
101222	13051
101223	13045
101224	13046
101225	13046
101226	13044
101227	13047
101232	13057
101249	13041
101250	13055
163371	13056
163372	13048
101258	391
101274	390
101286	407
101302	398
1555	3353
1556	3354
1557	3354
1559	3350
1560	3351
1561	3353
3125	3354
3126	3353
17088	3348
17090	3351
17091	3354
17093	3349
17095	3354
17096	3354
17102	3354
101305	3348
101306	3350
101315	3348
101316	3349
101319	3351
101320	3353
101322	3349
101323	3351
101324	3353
101326	3354
101332	3350
101333	3350
101334	3351
101335	3351
101338	3353
101341	3354
101342	3354
101343	3354
101344	3354
101345	3354
101350	3353
101352	3348
101353	3350
101354	3350
101355	3352
101356	3352
101357	3353
101360	3348
101361	3350
101373	3348
101374	3350
101375	3353
101380	3347
101381	3348
101382	3349
101383	3349
101384	3349
101388	3354
101393	3350
101394	3350
101395	3352
101398	3350
101406	3354
101407	3354
101410	3347
101413	3350
101414	3351
101421	3350
101422	3354
101423	3348
101425	3350
101431	3350
101438	3349
163383	3352
163384	3350
163385	3350
163386	3352
163388	3348
163389	3352
101442	15450
1569	1285
3742	1286
101458	1291
101465	1292
101466	1292
101507	1291
101521	1288
101544	1287
101561	1286
101579	1291
101600	1289
101607	1293
101625	1286
101671	1290
101676	1287
101677	1286
101689	1291
101693	1292
101713	1291
101736	1286
163396	1288
101836	9633
101837	9633
163403	9632
163406	9632
101882	528
101884	538
17113	1339
17114	1339
101893	1330
101895	1337
101900	1338
101903	1339
101905	1332
101906	1336
101907	1337
101908	1337
101910	1339
101911	1331
101915	1330
101916	1338
101918	1339
101923	1332
101924	1337
101948	1337
101951	1332
101957	1337
101958	1338
101959	1336
101960	1331
101966	1337
101972	1339
101973	1330
101981	1331
101982	1333
101983	1336
101985	1337
102002	11933
102007	11934
102017	11934
102061	11934
102068	11934
102075	11933
17119	11647
102091	11639
102092	11639
102108	11635
102113	11636
102114	11646
102501	9318
102502	5107
102508	5111
102522	9398
1580	684
1581	685
17147	668
102536	678
102545	681
102559	673
102560	672
102561	669
102566	674
102567	664
102570	683
102580	674
102583	667
102588	685
102606	672
102616	669
102618	673
102649	672
102653	664
102654	667
102664	684
102665	675
102673	672
102677	675
102696	3074
1582	13588
102751	12031
102755	12031
102757	12031
3746	8607
102779	8604
102780	8604
102781	8604
102783	8606
102784	8606
102787	8606
102788	8606
102789	8607
102790	8607
102793	8604
102794	8604
102795	8604
102796	8604
102797	8607
102798	8607
102799	8606
102802	8604
102803	8604
102804	8607
102805	8604
102806	8606
102808	8605
102809	8607
163448	8607
163449	8607
1589	6497
1610	6497
3133	6497
3153	6496
17183	6496
17305	6496
17348	6498
17386	6497
17402	6496
17415	6496
17440	6496
17568	6499
17569	6499
17675	6499
17696	6497
17703	6499
23639	6498
102847	6496
102935	6499
102936	6499
103036	6499
103112	6496
103138	6499
103173	6497
103227	6498
103228	6498
103279	6499
103348	6497
103364	6498
103365	6498
103496	6498
103514	6497
103516	6498
103517	6498
103518	6498
103669	6496
103711	6498
103856	6499
103857	6499
103858	6499
103953	6498
104036	6499
104037	6499
104096	6496
104180	6496
104295	6496
104296	6496
104297	6496
104320	6498
104451	6497
104462	6498
104514	6499
104582	6499
104583	6499
104606	6498
104681	6497
104698	6498
104811	6498
104854	6497
104876	6499
104877	6499
105009	6499
105011	6499
105014	6499
105165	6496
105277	6498
105311	6497
105357	6498
105358	6498
105395	6496
105419	6498
105542	6497
105703	6497
105882	6496
105894	6497
105912	6498
105913	6498
106050	6499
106051	6499
106212	6497
106213	6497
106247	6498
106248	6498
106429	6499
106430	6499
106547	6496
106548	6496
106549	6496
106564	6497
106721	6499
106722	6499
106723	6499
106940	6496
107112	6497
107160	6499
107187	6497
107209	6499
163455	6499
163516	6497
163524	6497
163574	6497
163617	6498
163707	6496
163719	6496
163720	6497
163742	6496
163744	6497
163763	6499
163792	6496
163794	6497
107233	12314
2574	813
107238	810
107241	815
107261	3619
107266	3617
107287	3619
107364	7650
107380	7651
107381	7651
107397	7650
107399	7649
107400	7649
107435	7649
107448	7651
107464	7650
107472	4762
1640	8799
1642	8793
1643	8799
17734	8778
17745	8799
17749	8799
17751	8796
17753	8783
17755	8787
17766	8782
17767	8788
17768	8792
17769	8785
23694	8779
107487	8777
107493	8787
107495	8798
107497	8793
107499	8785
107506	8789
107507	8780
107510	8798
107514	8783
107518	8789
107520	8798
107521	8780
107524	8792
107526	8787
107530	8783
107531	8785
107534	8781
107535	8787
107538	8785
107547	8792
163841	8794
163845	8795
163851	8801
107554	14116
107555	14114
107558	14112
107561	6140
1645	8014
1646	8013
17772	8012
17773	8014
17776	8014
107567	8012
107568	8014
107573	8014
107589	8012
107595	8012
107598	8012
107614	8013
107615	8013
107616	8013
107634	8013
107635	8013
107636	8013
107638	8014
107645	8014
107648	8014
107649	8014
107653	8012
107654	8012
107656	8014
107673	8727
107680	8727
107695	8726
107705	8727
107708	8727
107709	8727
107741	6330
107742	6330
107762	6330
107854	6553
107863	6554
107876	6553
107900	6555
107941	6556
107942	6556
17787	1126
107958	1128
107959	1125
107965	15464
1651	4189
1652	4189
1656	4187
1657	4189
3363	4187
3760	4187
3761	4187
17802	4189
17807	4189
17808	4189
17815	4189
17816	4187
107973	4187
107989	4187
107990	4187
108006	4189
108010	4187
108012	4193
108026	4188
108039	4191
108053	4190
108065	4188
108080	4187
108092	4189
108093	4187
108094	4188
108100	4187
108101	4186
108102	4186
108103	4186
108104	4187
108110	4193
163872	4187
1662	12711
1663	12711
1664	12711
1665	12711
1666	12711
3764	12711
3765	12711
17841	12708
17842	12708
17873	12709
17883	12709
108176	12712
108198	12710
108208	12710
108217	12710
108219	12712
108230	12710
108259	12709
108271	12709
108275	12711
108278	12712
108281	12708
163893	12709
163911	12712
108379	10300
108386	10300
108387	10299
108389	10299
108396	2687
108405	2687
108419	2690
108424	2687
108425	2689
108437	2691
108444	2689
108451	2688
108461	2687
108462	2689
108481	2687
108482	2687
108483	2689
108491	2687
108492	2687
108503	2688
108507	2687
108510	3234
1670	7943
3770	7943
17909	7936
17914	7939
108529	7937
108537	7936
108543	7936
108544	7936
108548	7937
108549	7937
108550	7937
108564	7939
108573	7941
108574	7941
108662	7937
108670	7937
108689	7939
108723	7938
108728	7939
108747	7940
108757	7938
108777	7937
108780	7935
108782	7936
108839	7939
108845	7940
108849	7942
108873	7938
108874	7939
108877	7940
108890	7935
108892	7939
163937	7938
17916	6595
108912	6595
108922	6595
108927	6594
17921	11205
17922	11209
17924	11202
17926	11206
109038	11208
109041	11205
109051	11211
109063	11205
109066	11210
109067	11211
109073	11770
109074	11771
17927	12022
17929	12022
17930	12024
17931	12022
109076	12016
109078	12017
109081	12025
109082	12027
109083	12027
109091	12018
109092	12022
109094	12017
109095	12018
109096	12026
109097	12018
109098	12025
109100	12023
109101	12021
109102	12021
109103	12021
109106	12025
109109	12020
109111	12017
109112	12019
109113	12020
109115	12027
109116	12018
109117	12021
109118	12024
109119	12026
109121	12022
109126	12025
109127	12024
109130	12020
109131	12017
109132	12017
109133	12017
109135	12021
109145	12909
109146	12912
109147	12912
109148	12911
109153	7010
1678	9797
1682	9797
1683	9797
1688	9797
3170	9798
3771	9797
17956	9799
17959	9799
109159	9798
109161	9798
109165	9797
109197	9796
109282	9796
109294	9799
109301	9796
109305	9797
109336	9797
109398	9797
109458	9798
109496	9797
109497	9797
109525	9797
109526	9797
109532	9799
109584	9796
109589	9797
109590	9797
109591	9797
109642	9798
109643	9798
109644	9798
109645	9798
109649	9799
109673	9798
109709	9796
109716	9797
109717	9797
109718	9797
109761	9799
109762	9799
109800	9796
109801	9796
109803	9797
109822	9798
109843	9796
109844	9796
109845	9796
109868	9799
109908	9799
109927	9797
109934	9799
163983	9798
17992	12684
110256	12688
110268	12686
110322	12688
110328	12684
110346	12686
110359	12687
110393	12688
110418	12690
110443	12690
110451	12690
110468	12690
110488	12689
110489	12690
110490	12690
110496	12684
110513	12690
110520	12688
110531	12688
110549	12690
110569	12685
110583	12688
110592	12690
110608	12688
110609	12690
110610	12684
110612	12686
110649	12691
110651	12683
110717	12691
110741	12684
110742	12684
110766	12690
110814	12691
110816	12686
110833	12896
110836	12895
3174	13605
23708	13607
110860	13609
110865	13604
110881	13606
110886	13604
110891	13608
110986	13606
111054	13607
111084	13605
111138	13607
111194	13607
111222	13607
111239	13609
111252	13604
111279	13606
111445	13609
111480	13603
111530	13607
111593	13605
111624	13606
111650	13604
111685	13603
111708	13606
164008	13603
23711	13772
111751	13775
111752	13775
111753	13775
111758	13772
111759	13772
111762	14261
1707	4037
111764	4042
111765	4042
111766	4042
111767	4042
111768	4042
111771	4037
164038	10898
111793	3191
111794	3192
18044	5201
111800	5206
111803	5195
111804	13195
1708	7442
1710	7443
1711	7442
1714	7442
1715	7453
1716	7450
18046	7451
18050	7450
18054	7441
18055	7452
18056	7451
18057	7445
111816	7446
111817	7446
111818	7448
111820	7453
111822	7452
111824	7448
111825	7448
111826	7448
111827	7447
111828	7447
111831	7446
111840	7448
111844	7445
111845	7444
111851	7446
111858	7453
111860	7442
111861	7451
111865	7448
111875	7446
111878	7450
111882	7450
111888	7453
111893	7447
111899	7442
111902	7448
111909	7450
111910	7448
111913	7444
111914	7447
111916	7448
111917	7446
164043	7446
164044	7452
164047	7452
164049	7441
2577	14292
3982	14292
111931	10537
111941	10531
1717	13819
111951	13819
111966	13
18072	1624
111993	1623
112011	1623
112018	1623
112019	1624
112031	1624
112036	1623
112037	1623
164057	1623
112045	10985
112050	14136
112052	11609
112058	11610
112065	11600
112074	11595
112075	11595
112083	11593
112117	3493
112124	3484
112129	6917
112195	5421
164074	5420
112213	8421
112224	8421
112227	8421
112232	8420
112249	15070
112251	15071
112253	15071
112281	15071
112286	15071
164092	15070
164094	15070
164095	15070
3778	1268
3779	1463
112356	1463
112380	4500
112386	4502
1723	4524
1724	4537
1727	4526
1732	4538
1733	4537
1734	4530
1737	4535
1739	4536
3366	4528
3368	4529
3369	4529
3780	4525
3782	4528
3784	4529
3785	4537
18135	4529
18136	4529
18137	4526
18140	4543
18141	4526
18142	4526
18150	4529
18151	4519
18152	4539
23984	4529
112407	4529
112411	4544
112416	4524
112418	4528
112419	4528
112422	4532
112423	4533
112424	4538
112425	4539
112443	4539
112444	4539
112447	4538
112448	4524
112449	4528
112455	4517
112464	4521
112466	4535
112467	4524
112468	4528
112469	4529
112470	4530
112472	4526
112474	4533
112475	4532
112477	4530
112478	4526
112479	4536
112480	4532
112482	4529
112484	4529
112485	4524
112486	4530
112487	4528
112489	4527
112493	4539
112498	4539
112500	4544
112512	4539
112517	4542
112523	4541
112524	4538
112527	4532
112528	4529
112529	4529
112530	4533
112537	4533
112539	4530
112546	4523
112547	4539
112548	4533
112552	4527
112555	4532
112557	4532
112558	4525
112559	4527
112560	4524
112570	4529
112576	4526
112581	4525
112585	4529
112593	4527
112601	4524
112602	4528
112603	4534
112604	4542
112608	4525
112611	4531
112612	4525
112615	4524
112618	4529
112620	4533
112626	4524
112630	4539
112631	4524
112632	4530
112640	4539
112644	4541
112646	4524
112648	4538
112651	4531
112653	4539
112655	4532
112657	4539
112659	4524
112666	4529
112668	4536
112669	4529
112675	4527
112677	4538
112678	4541
112679	4533
112680	4545
112681	4526
112683	4543
112687	4536
112688	4524
112696	4526
112697	4524
112708	4532
112709	4524
112726	4538
112727	4526
112733	4539
112744	4532
112751	4534
112767	4533
112771	4523
112774	4521
112794	4541
112802	4534
112803	4533
112804	4527
112805	4525
112806	4524
112823	4544
112834	4539
112837	4529
112838	4529
112839	4528
112840	4528
112841	4526
112842	4524
112843	4524
112849	4520
112850	4520
112851	4519
112860	4544
112873	4541
112882	4539
112887	4535
112888	4533
112892	4532
112898	4529
112899	4529
112900	4526
112901	4525
112902	4536
112903	4536
112905	4535
112906	4523
112907	4532
112910	4529
112911	4529
112916	4524
112917	4524
112919	4524
112940	4539
112941	4536
112944	4533
112945	4533
112946	4532
112947	4532
112948	4531
112950	4528
112951	4528
112952	4523
112956	4520
112957	4519
112965	4537
112966	4526
112967	4530
112973	4530
112974	4534
112977	4533
112982	4542
112985	4529
112993	4522
112997	4529
113001	4532
113006	4527
113008	4532
113015	4522
113019	4527
113026	4520
113027	4529
113028	4524
113029	4528
113032	4539
113033	4528
113034	4525
113042	4533
113045	4524
113048	4542
113049	4517
113054	4526
113055	4533
113068	4532
113080	4533
113090	4526
113091	4533
113092	4522
113095	4528
113096	4546
113101	4537
113104	4533
113109	4543
113112	4539
113113	4532
113114	4528
113115	4525
113124	4536
113125	4534
113126	4533
113127	4541
113129	4537
113131	4524
113141	4534
113142	4533
113143	4532
113145	4531
113147	4530
113148	4526
113156	4540
113159	4538
113160	4537
113162	4534
113166	4526
113169	4520
113170	4515
113179	4538
113181	4533
113182	4533
113183	4532
113184	4529
113185	4528
113186	4526
113187	4524
113189	4521
113197	4515
113198	4529
113199	4529
113201	4524
113202	4522
113206	4519
113213	4543
113223	4532
113224	4532
113225	4529
113226	4529
113227	4528
113228	4527
113229	4527
113242	4534
113244	4533
113245	4533
113246	4530
113249	4525
113250	4525
113251	4524
113271	4539
113272	4539
113273	4539
113274	4532
113275	4532
113276	4531
113278	4528
113283	4520
113300	4537
113301	4536
113303	4533
113304	4533
113305	4533
113306	4525
113307	4524
113309	4522
113317	4538
113320	4532
113322	4529
113323	4524
113325	4519
113330	4525
113333	4532
113334	4527
113339	4534
113347	4524
113348	4526
113354	4529
113356	4526
113369	4546
113370	4543
113379	4529
113381	4536
113394	4526
113398	4529
113400	4527
113403	4521
113412	4529
113417	4529
113440	4544
113441	4544
113459	4541
113471	4540
113483	4539
113484	4539
113485	4538
113488	4537
113490	4536
113493	4534
113494	4533
113495	4533
113496	4533
113497	4533
113498	4533
113499	4533
113500	4533
113501	4533
113502	4533
113503	4532
113504	4532
113505	4532
113506	4532
113512	4530
113515	4529
113516	4529
113517	4529
113518	4529
113519	4529
113520	4529
113521	4528
113522	4528
113523	4527
113524	4526
113525	4525
113526	4525
113527	4524
113528	4524
113529	4524
113530	4524
113531	4524
113532	4524
113533	4524
113547	4520
113548	4520
113549	4519
113568	4534
113569	4528
113570	4525
113573	4537
113574	4534
113580	4540
113582	4533
113588	4539
113590	4532
113596	4532
113607	4544
113626	4541
113645	4539
113646	4539
113647	4538
113648	4538
113649	4538
113651	4534
113653	4533
113654	4533
113655	4533
113656	4532
113657	4532
113659	4531
113661	4530
113662	4530
113663	4529
113664	4529
113665	4529
113666	4529
113667	4528
113668	4528
113669	4528
113670	4527
113671	4527
113672	4527
113676	4526
113677	4526
113678	4525
113679	4525
113680	4524
113681	4524
113682	4524
113683	4524
113684	4524
113693	4521
113716	4529
113721	4546
113734	4533
113735	4532
113736	4529
113737	4525
113738	4524
113739	4524
113740	4524
113741	4524
113751	4520
113752	4519
113767	4542
113776	4539
113777	4539
113782	4532
113783	4532
113784	4532
113788	4525
113789	4524
113790	4524
113792	4523
113795	4521
113799	4520
113800	4520
113802	4519
113816	4541
113835	4539
113837	4537
