id_protein	id_pfam	start	end	length
2290	PF10595	234	591	358
2291	PF05672	588	727	140
2292	PF00621	165	351	187
2293	PF09793	80	165	86
2294	PF03109	169	416	248
2295	PF00106	68	261	194
2296	PF08711	29	77	49
2296	PF06881	352	450	99
2297	PF19047	13	167	155
2298	PF05964	188	238	51
2298	PF05965	244	325	82
2299	PF00091	3	212	210
2299	PF03953	261	383	123
2300	PF03031	148	295	148
2301	PF14833	430	551	122
2301	PF03446	269	430	162
2301	PF00855	9	91	83
2303	PF00781	168	335	168
2304	PF00168	788	918	131
2304	PF00168	1197	1341	145
2304	PF00168	1636	1747	112
2305	PF13898	416	752	337
2306	PF05383	38	96	59
2306	PF00076	127	190	64
2306	PF08777	454	552	99
2307	PF00658	535	600	66
2307	PF00076	13	83	71
2307	PF00076	193	262	70
2307	PF00076	296	364	69
2307	PF00076	101	168	68
2308	PF00929	975	1147	173
2308	PF13423	517	898	382
2309	PF13855	75	134	60
2309	PF13855	139	205	67
2309	PF13927	259	349	91
2310	PF10239	17	331	315
2311	PF00041	1055	1135	81
2311	PF00041	959	1042	84
2311	PF00041	674	755	82
2311	PF00041	573	659	87
2311	PF00041	476	560	85
2311	PF00041	881	947	67
2311	PF00041	381	463	83
2311	PF00041	277	367	91
2311	PF00041	777	849	73
2312	PF12180	171	204	34
2313	PF10309	123	177	55
2314	PF00106	51	248	198
2315	PF07817	397	649	253
2316	PF00443	225	552	328
2316	PF02148	123	186	64
2317	PF00781	62	195	134
2319	PF14748	167	271	105
2319	PF03807	10	104	95
2320	PF10512	163	275	113
2320	PF10444	20	76	57
2321	PF08368	659	743	85
2321	PF08373	779	838	60
2321	PF06743	573	644	72
2322	PF03188	49	185	137
2323	PF00022	3	376	374
2324	PF09762	27	206	180
2325	PF00069	1061	1324	264
2326	PF18101	742	879	138
2329	PF04988	337	472	136
2330	PF02847	655	761	107
2330	PF02854	362	559	198
2331	PF11461	295	357	63
2331	PF09744	27	175	149
2332	PF15510	1	88	88
2333	PF00226	3	66	64
2333	PF12171	313	339	27
2334	PF07558	22	66	45
2334	PF07557	474	495	22
2335	PF12796	1425	1519	95
2335	PF16553	1593	1710	118
2336	PF15802	31	505	475
2338	PF00004	522	652	131
2338	PF09336	709	756	48
2339	PF10568	23	143	121
2339	PF17171	173	236	64
2340	PF16046	6	328	323
2341	PF06417	56	170	115
2342	PF01283	1	107	107
2343	PF13620	330	406	77
2343	PF17802	871	929	59
2344	PF00076	92	159	68
2344	PF00076	4	74	71
2345	PF00481	357	470	114
2345	PF00481	209	315	107
2346	PF07001	1	190	190
2348	PF08161	470	672	203
2349	PF13516	254	277	24
2349	PF13516	146	169	24
2350	PF01411	41	624	584
2350	PF07973	721	778	58
2351	PF16453	961	1098	138
2351	PF01369	753	941	189
2352	PF01399	277	388	112
2353	PF06565	86	190	105
2353	PF06565	409	512	104
2353	PF06565	232	351	120
2354	PF16174	16	162	147
2354	PF04774	212	316	105
2355	PF14575	566	642	77
2355	PF00536	932	995	64
2355	PF00041	339	436	98
2355	PF07714	645	900	256
2355	PF00041	458	537	80
2355	PF01404	36	211	176
2356	PF00307	962	1068	107
2357	PF06047	293	394	102
2358	PF00536	297	357	61
2359	PF08698	637	731	95
2360	PF13855	79	139	61
2360	PF13855	132	187	56
2361	PF01138	35	175	141
2362	PF13855	1011	1070	60
2362	PF12799	1245	1293	49
2362	PF16095	1524	1740	217
2362	PF00069	1881	2132	252
2362	PF08477	1336	1455	120
2363	PF00481	91	344	254
2364	PF10476	191	389	199
2364	PF09779	46	171	126
2365	PF05301	8	190	183
2366	PF00538	256	329	74
2366	PF00538	158	231	74
2366	PF00538	340	412	73
2367	PF00498	23	90	68
2367	PF15308	809	1506	698
2368	PF14719	47	222	176
2369	PF00249	453	497	45
2369	PF13921	297	357	61
2369	PF00249	401	447	47
2370	PF16575	306	470	165
2372	PF00076	97	165	69
2372	PF00076	9	78	70
2372	PF00076	382	452	71
2373	PF00254	191	287	97
2374	PF02598	74	364	291
2375	PF00004	173	300	128
2375	PF12037	25	110	86
2376	PF02828	15	67	53
2376	PF00018	234	290	57
2376	PF02828	73	124	52
2376	PF00595	139	217	79
2376	PF00625	367	562	196
2377	PF01585	11	55	45
2378	PF03256	232	393	162
2378	PF00632	562	852	291
2379	PF02207	1661	1726	66
2379	PF13764	4367	5163	797
2380	PF08596	897	1061	165
2380	PF08366	275	384	110
2380	PF00400	231	265	35
2381	PF03915	188	289	102
2382	PF00169	932	1040	109
2382	PF00620	1162	1316	155
2382	PF17820	103	156	54
2383	PF10523	409	483	75
2383	PF10523	738	813	76
2383	PF10523	265	340	76
2383	PF10523	572	647	76
2384	PF08683	1464	1582	119
2384	PF11971	229	312	84
2384	PF17095	863	921	59
2386	PF12478	512	544	33
2387	PF17490	251	315	65
2387	PF17490	798	862	65
2387	PF02994	699	795	97
2388	PF00003	410	666	257
2389	PF00887	42	121	80
2390	PF01480	11	81	71
2391	PF00004	348	475	128
2391	PF12037	29	286	258
2392	PF01504	128	392	265
2393	PF04615	43	734	692
2394	PF03828	628	681	54
2394	PF19088	265	601	337
2394	PF00098	1293	1310	18
2394	PF00098	1357	1374	18
2394	PF01909	977	1065	89
2394	PF03828	1184	1237	54
2396	PF18386	271	326	56
2396	PF13445	14	55	42
2397	PF14604	45	98	54
2397	PF07714	124	398	275
2398	PF00787	30	124	95
2398	PF00018	455	499	45
2398	PF00018	273	317	45
2398	PF00018	172	217	46
2398	PF00018	848	891	44
2399	PF11365	641	729	89
2399	PF11365	521	615	95
2400	PF00038	396	483	88
2401	PF15735	568	642	75
2402	PF15035	156	332	177
2403	PF13920	604	654	51
2403	PF00013	232	295	64
2403	PF00013	328	389	62
2404	PF10486	6	299	294
2404	PF10486	395	476	82
2404	PF10486	468	754	287
2405	PF12231	19	361	343
2406	PF04100	40	452	413
2407	PF14309	2922	3099	178
2407	PF01302	2499	2563	65
2408	PF00433	362	404	43
2408	PF00780	1237	1495	259
2408	PF15796	529	608	80
2408	PF00069	77	343	267
2408	PF00130	1013	1064	52
2408	PF08826	881	941	61
2409	PF03144	260	327	68
2409	PF03143	333	442	110
2409	PF00009	5	238	234
2410	PF00097	922	960	39
2411	PF07989	5	76	72
2411	PF06758	1552	1622	71
2412	PF02368	1081	1157	77
2413	PF10577	34	888	855
2414	PF00076	1545	1608	64
2415	PF00168	213	313	101
2415	PF12004	646	1159	514
2415	PF00616	392	470	79
2415	PF00616	460	563	104
2416	PF16568	267	321	55
2416	PF16274	5	57	53
2416	PF00013	61	130	70
2417	PF13001	16	522	507
2418	PF15737	354	478	125
2419	PF14608	218	236	19
2419	PF00642	15	40	26
2419	PF00642	177	203	27
2419	PF14608	52	71	20
2420	PF01569	83	229	147
2421	PF13923	17	55	39
2422	PF15509	572	1090	519
2422	PF15499	226	498	273
2423	PF01909	245	354	110
2423	PF03828	408	468	61
2424	PF00097	3997	4035	39
2425	PF12796	768	834	67
2425	PF12796	677	769	93
2425	PF12075	31	69	39
2426	PF10505	720	930	211
2427	PF05383	219	275	57
2431	PF10500	191	419	229
2432	PF07647	609	672	64
2432	PF00536	444	509	66
2432	PF00536	523	585	63
2433	PF02145	277	458	182
2434	PF06862	276	751	476
2435	PF08243	581	682	102
2436	PF01363	1807	1873	67
2437	PF02214	27	122	96
2438	PF00782	62	199	138
2439	PF00307	1011	1117	107
2440	PF15795	44	127	84
2441	PF00175	152	260	109
2441	PF00970	19	126	108
2442	PF08079	21	92	72
2442	PF00327	97	147	51
2443	PF16453	743	879	137
2443	PF01369	524	712	189
2444	PF00130	879	929	51
2444	PF00069	71	337	267
2444	PF00780	1102	1362	261
2444	PF08826	744	801	58
2446	PF11976	18	88	71
2447	PF16211	92	126	35
2447	PF00125	2	91	90
2448	PF00856	33	352	320
2449	PF02145	1825	2002	178
2450	PF16182	276	462	187
2450	PF00412	212	266	55
2450	PF00412	24	79	56
2450	PF00412	83	137	55
2450	PF00412	153	208	56
2450	PF16182	443	561	119
2450	PF02209	576	611	36
2451	PF00400	604	642	39
2451	PF00400	660	696	37
2451	PF00400	48	91	44
2451	PF00400	196	237	42
2451	PF00400	378	416	39
2452	PF15454	16	85	70
2453	PF00241	186	311	126
2453	PF00241	9	137	129
2454	PF16858	316	595	280
2454	PF06278	6	125	120
2454	PF16869	147	233	87
2455	PF12287	620	935	316
2455	PF00386	999	1124	126
2455	PF18293	200	315	116
2456	PF08032	51	129	79
2456	PF00588	145	301	157
2457	PF00917	49	163	115
2457	PF00651	190	297	108
2458	PF15748	7	269	263
2459	PF01287	83	150	68
2460	PF15028	20	146	127
2461	PF07714	114	380	267
2462	PF02771	660	787	128
2462	PF13419	117	231	115
2462	PF02770	791	892	102
2462	PF01636	287	530	244
2462	PF00441	904	1055	152
2463	PF02758	8	80	73
2463	PF02760	211	379	169
2464	PF12830	2275	2456	182
2464	PF12765	1794	1835	42
2465	PF07732	441	564	124
2465	PF07732	808	909	102
2465	PF07731	291	367	77
2465	PF07731	947	1068	122
2465	PF07732	98	210	113
2466	PF08539	47	152	106
2467	PF15242	1	294	294
2468	PF04814	25	227	203
2468	PF00046	268	339	72
2469	PF04437	304	784	481
2470	PF15262	130	240	111
2471	PF16113	46	376	331
2472	PF14780	12	202	191
2473	PF00096	235	257	23
2473	PF00096	207	229	23
2473	PF00096	375	397	23
2473	PF00096	179	201	23
2473	PF00096	319	341	23
2473	PF00096	291	313	23
2473	PF00096	152	173	22
2473	PF00096	403	425	23
2473	PF00096	431	453	23
2473	PF00096	263	285	23
2473	PF00096	347	369	23
2474	PF00514	209	251	43
2475	PF00023	175	207	33
2475	PF12796	114	173	60
2476	PF02373	174	288	115
2477	PF13916	28	116	89
2477	PF13914	438	560	123
2478	PF00849	89	252	164
2479	PF04408	1036	1162	127
2479	PF07717	1213	1312	100
2479	PF00270	548	709	162
2479	PF05773	246	419	174
2479	PF00271	828	969	142
2479	PF18044	303	324	22
2480	PF16050	1	297	297
2480	PF05179	356	521	166
2481	PF00501	80	512	433
2481	PF13193	520	595	76
2482	PF00168	655	772	118
2483	PF13489	146	344	199
2484	PF16529	114	441	328
2486	PF10596	1442	1600	159
2486	PF08083	395	801	407
2486	PF10598	986	1077	92
2486	PF08084	2212	2333	122
2486	PF08082	58	209	152
2486	PF10597	1210	1343	134
2486	PF12134	1760	1989	230
2486	PF01398	2099	2205	107
2487	PF00069	32	327	296
2488	PF01557	19	220	202
2489	PF13532	92	293	202
2490	PF10534	80	172	93
2490	PF00536	5	69	65
2490	PF06663	332	545	214
2490	PF00595	211	290	80
2491	PF00501	82	515	434
2491	PF13193	523	598	76
2492	PF13639	285	331	47
2493	PF02879	237	347	111
2493	PF02880	353	482	130
2493	PF02878	64	212	149
2493	PF00408	529	603	75
2494	PF14893	4	213	210
2495	PF03953	263	393	131
2495	PF00091	3	214	212
2496	PF18086	55	144	90
2496	PF00328	390	910	521
2497	PF13432	424	491	68
2497	PF13181	1400	1433	34
2497	PF13181	40	73	34
2497	PF13181	861	894	34
2497	PF13432	390	450	61
2497	PF13432	568	632	65
2498	PF04212	376	442	67
2498	PF00069	14	270	257
2498	PF04212	281	346	66
2499	PF00152	166	608	443
2499	PF01336	66	149	84
2499	PF02938	356	452	97
2501	PF02985	501	531	31
2501	PF02985	546	576	31
2502	PF14608	640	656	17
2502	PF14608	681	698	18
2502	PF14608	621	639	19
2502	PF14608	601	618	18
2502	PF14608	701	717	17
2504	PF05383	407	463	57
2505	PF17862	621	680	60
2505	PF00004	463	598	136
2505	PF00439	993	1074	82
2506	PF10046	42	137	96
2507	PF00400	259	297	39
2508	PF00069	25	293	269
2509	PF02201	261	333	73
2510	PF00557	95	322	228
2511	PF01268	360	978	619
2511	PF02882	183	308	126
2511	PF00763	69	180	112
2512	PF05182	154	196	43
2513	PF16531	44	141	98
2513	PF18594	146	173	28
2514	PF00067	42	457	416
2515	PF13855	127	184	58
2515	PF13920	671	716	46
2515	PF07647	572	630	59
2515	PF13855	81	139	59
2517	PF01663	26	357	332
2519	PF03024	44	206	163
2519	PF07995	216	552	337
2520	PF09769	38	180	143
2521	PF16794	1159	1260	102
2521	PF16788	564	779	216
2522	PF14634	25	73	49
2523	PF10254	548	960	413
2524	PF15808	1202	1414	213
2524	PF16553	1634	1747	114
2524	PF12796	1467	1560	94
2525	PF10409	391	521	131
2526	PF02213	536	580	45
2527	PF02036	310	412	103
2527	PF00106	11	209	199
2528	PF10212	255	771	517
2528	PF10205	11	111	101
2529	PF07714	125	395	271
2530	PF17811	373	476	104
2530	PF02373	269	369	101
2530	PF00628	39	88	50
2531	PF00013	67	129	63
2531	PF00013	162	223	62
2531	PF13920	514	564	51
2532	PF00313	30	102	73
2532	PF00098	149	166	18
2532	PF00098	127	144	18
2534	PF13639	940	983	44
2534	PF15303	18	292	275
2535	PF14008	362	424	63
2535	PF16656	32	125	94
2535	PF00149	134	337	204
2536	PF07894	12	283	272
2537	PF00076	33	97	65
2538	PF03370	151	284	134
2539	PF18567	11	141	131
2539	PF14545	180	318	139
2540	PF15692	85	164	80
2541	PF15266	182	349	168
2542	PF12877	931	1569	639
2543	PF03127	232	308	77
2543	PF00790	7	148	142
2544	PF02214	46	146	101
2545	PF08043	266	279	14
2545	PF08043	186	201	16
2545	PF08043	89	104	16
2545	PF08043	376	391	16
2545	PF08043	302	317	16
2545	PF08043	589	604	16
2545	PF08043	151	166	16
2545	PF08043	545	560	16
2545	PF08043	507	522	16
2546	PF00788	269	374	106
2546	PF00169	397	505	109
2547	PF13097	144	320	177
2548	PF05383	123	179	57
2549	PF03953	263	393	131
2549	PF00091	3	214	212
2550	PF16211	95	128	34
2550	PF00125	4	94	91
2551	PF18408	161	192	32
2553	PF08397	15	239	225
2554	PF00076	10	83	74
2555	PF00782	315	445	131
2555	PF08766	249	302	54
2556	PF15058	133	228	96
2556	PF15059	445	591	147
2556	PF15058	1	144	144
2558	PF00632	1301	1606	306
2558	PF16562	65	184	120
2558	PF18436	948	1014	67
2558	PF00168	206	319	114
2558	PF00397	831	860	30
2559	PF00575	1224	1282	59
2559	PF14632	37	127	91
2559	PF14633	1300	1514	215
2559	PF17674	1051	1138	88
2559	PF14641	305	433	129
2559	PF14635	935	1038	104
2559	PF14639	775	931	157
2560	PF00567	677	799	123
2560	PF00565	837	895	59
2560	PF00565	48	166	119
2560	PF00565	220	328	109
2560	PF00565	367	496	130
2560	PF00565	552	660	109
2561	PF02149	744	788	45
2561	PF00069	53	304	252
2561	PF00627	324	360	37
2562	PF00271	604	714	111
2562	PF00270	396	570	175
2563	PF02759	103	226	124
2564	PF00083	148	484	337
2564	PF07690	555	739	185
2565	PF01746	212	380	169
2566	PF02020	337	414	78
2567	PF04408	851	965	115
2567	PF07717	1015	1105	91
2567	PF00270	437	600	164
2567	PF00271	652	787	136
2568	PF01399	235	336	102
2568	PF18005	340	368	29
2569	PF01398	36	148	113
2569	PF13012	194	307	114
2570	PF10607	159	301	143
2571	PF00632	409	696	288
2571	PF13771	41	128	88
2572	PF16211	92	126	35
2572	PF00125	2	91	90
2573	PF00069	28	281	254
2574	PF08368	511	602	92
2574	PF08373	699	758	60
2574	PF06743	430	503	74
2575	PF03637	33	204	172
2576	PF02373	1594	1704	111
2577	PF00069	69	379	311
2578	PF03660	1	104	104
2579	PF14497	100	201	102
2579	PF02798	5	77	73
2580	PF01569	178	330	153
2581	PF11969	181	292	112
2581	PF16278	297	356	60
2581	PF17913	19	115	97
2582	PF15235	871	1005	135
2583	PF02005	226	589	364
2583	PF02005	589	689	101
2584	PF18633	143	170	28
2584	PF18606	5	66	62
2584	PF02825	607	682	76
2584	PF00644	737	895	159
2585	PF00780	1218	1548	331
2585	PF00069	25	313	289
2586	PF13927	138	207	70
2586	PF07679	43	135	93
2586	PF13927	224	301	78
2587	PF14336	298	609	312
2587	PF07286	118	255	138
2588	PF02736	51	96	46
2588	PF01576	865	1945	1081
2588	PF00063	107	788	682
2589	PF15293	89	688	600
2590	PF16739	5	92	88
2591	PF02985	168	198	31
2591	PF12348	320	537	218
2592	PF07717	1216	1302	87
2592	PF04408	1049	1170	122
2592	PF00271	847	986	140
2592	PF00270	575	744	170
2594	PF00400	1482	1523	42
2594	PF00400	1616	1652	37
2594	PF00400	1337	1373	37
2594	PF00225	15	371	357
2594	PF00400	1575	1612	38
2595	PF16367	331	420	90
2595	PF16366	513	576	64
2596	PF03109	284	527	244
2596	PF03109	169	225	57
2597	PF08783	4	76	73
2597	PF13696	156	176	21
2597	PF04564	253	327	75
2598	PF12796	7	122	116
2598	PF00640	1062	1192	131
2598	PF00536	808	874	67
2598	PF00536	882	946	65
2598	PF12796	117	189	73
2598	PF12796	183	256	74
2599	PF04146	416	551	136
2600	PF14580	116	280	165
2601	PF14047	220	286	67
2601	PF14049	131	215	85
2602	PF15170	1	78	78
2603	PF08583	19	87	69
2604	PF00076	23	86	64
2605	PF03066	18	121	104
2606	PF18872	431	451	21
2606	PF18872	503	523	21
2606	PF18872	527	547	21
2606	PF18872	407	427	21
2606	PF18872	383	403	21
2606	PF18872	359	379	21
2606	PF18872	455	475	21
2606	PF18872	479	499	21
2606	PF18872	335	355	21
2606	PF00076	207	274	68
2606	PF00076	42	109	68
2607	PF01023	6	47	42
2608	PF00415	409	458	50
2608	PF00415	631	681	51
2608	PF00069	4	258	255
2608	PF00415	463	510	48
2608	PF00415	579	628	50
2609	PF00487	70	291	222
2610	PF00169	1144	1245	102
2611	PF15964	6	706	701
2612	PF02181	595	969	375
2612	PF06367	231	435	205
2612	PF06371	40	228	189
2613	PF09770	465	726	262
2614	PF16297	62	165	104
2614	PF08284	360	470	111
2615	PF00270	246	417	172
2615	PF00271	452	562	111
2615	PF00013	51	111	61
2616	PF13424	728	795	68
2616	PF13181	798	831	34
2616	PF13181	397	430	34
2617	PF00076	168	236	69
2617	PF15519	353	439	87
2617	PF00076	265	335	71
2619	PF00076	174	243	70
2620	PF05063	389	550	162
2621	PF06098	188	470	283
2622	PF15686	6	423	418
2623	PF00069	462	741	280
2625	PF00595	1147	1226	80
2625	PF00397	304	333	30
2625	PF00595	778	859	82
2625	PF00595	920	1007	88
2625	PF00595	605	679	75
2625	PF00595	17	98	82
2625	PF16663	198	259	62
2625	PF00625	120	191	72
2625	PF00595	426	506	81
2626	PF13855	100	161	62
2626	PF13855	126	185	60
2626	PF13855	76	137	62
2626	PF13855	57	111	55
2627	PF13855	106	167	62
2627	PF13855	203	262	60
2627	PF13855	60	117	58
2627	PF13855	160	215	56
2628	PF14469	67	187	121
2629	PF05104	29	168	140
2630	PF00168	757	867	111
2630	PF00168	1551	1658	108
2630	PF00595	605	689	85
2630	PF02318	72	182	111
2631	PF13638	1248	1409	162
2631	PF10374	638	743	106
2631	PF10373	751	1107	357
2632	PF05729	160	325	166
2632	PF13516	805	828	24
2633	PF00169	1257	1369	113
2634	PF01713	1691	1766	76
2634	PF08590	1619	1682	64
2634	PF13671	442	576	135
2635	PF00069	93	352	260
2637	PF13865	187	257	71
2637	PF00076	108	177	70
2638	PF00069	40	293	254
2639	PF08623	1040	1203	164
2640	PF15619	100	292	193
2642	PF05622	184	709	526
2642	PF19047	11	161	151
2643	PF13716	28	154	127
2644	PF15175	10	191	182
2645	PF05028	581	909	329
2647	PF07967	72	201	130
2647	PF08600	248	344	97
2648	PF06602	1092	1521	430
2648	PF00169	1744	1847	104
2648	PF02893	867	1006	140
2648	PF12335	530	754	225
2648	PF03456	25	85	61
2648	PF02141	116	298	183
2649	PF00622	377	489	113
2649	PF13765	325	373	49
2649	PF15227	41	81	41
2650	PF15684	24	134	111
2651	PF11531	28	139	112
2651	PF06325	172	286	115
2652	PF12422	212	362	151
2653	PF03370	127	233	107
2654	PF00013	275	336	62
2654	PF00013	180	242	63
2654	PF13920	596	646	51
2655	PF00271	483	593	111
2655	PF00270	277	448	172
2656	PF06657	348	421	74
2656	PF14073	68	245	178
2657	PF07139	81	385	305
2658	PF13639	1146	1188	43
2658	PF19179	223	337	115
2658	PF18738	418	563	146
2659	PF00888	137	332	196
2660	PF05739	214	266	53
2660	PF14523	29	132	104
2661	PF13815	58	178	121
2662	PF00568	1	107	107
2663	PF01569	58	187	130
2664	PF16563	136	179	44
2664	PF00320	417	451	35
2665	PF13424	247	321	75
2665	PF13424	187	241	55
2665	PF13424	285	361	77
2665	PF13424	104	163	60
2665	PF02188	496	517	22
2665	PF02188	631	652	22
2665	PF02188	549	569	21
2665	PF02188	597	618	22
2665	PF13424	208	281	74
2666	PF09457	596	636	41
2667	PF00168	3	111	109
2668	PF18346	333	397	65
2668	PF18346	246	311	66
2668	PF13920	959	1002	44
2668	PF13920	862	907	46
2668	PF12796	655	720	66
2668	PF12796	501	593	93
2668	PF00569	79	124	46
2668	PF06701	154	219	66
2668	PF13920	815	860	46
2668	PF12796	435	527	93
2668	PF12796	591	663	73
2668	PF06701	15	72	58
2669	PF00293	95	221	127
2669	PF05026	11	93	83
2670	PF09457	1068	1108	41
2670	PF10174	453	833	381
2670	PF10174	154	466	313
2670	PF10174	829	982	154
2671	PF00125	2	91	90
2671	PF16211	92	126	35
2672	PF08007	51	364	314
2673	PF00076	396	458	63
2673	PF00076	113	186	74
2673	PF00076	31	97	67
2673	PF00076	257	317	61
2674	PF18782	10	188	179
2674	PF08210	200	370	171
2675	PF13918	226	403	178
2675	PF00614	196	223	28
2676	PF00929	131	306	176
2676	PF02037	76	110	35
2677	PF13240	4	26	23
2677	PF00069	202	451	250
2678	PF02181	561	926	366
2678	PF06367	281	478	198
2678	PF06371	26	149	124
2678	PF06371	208	278	71
2679	PF00780	571	863	293
2679	PF00069	16	273	258
2680	PF05161	402	514	113
2680	PF13660	37	289	253
2681	PF07714	613	877	265
2681	PF13543	41	168	128
2682	PF00069	22	304	283
2683	PF00400	192	231	40
2683	PF00400	47	86	40
2684	PF12796	27	119	93
2684	PF07714	264	509	246
2685	PF00069	19	270	252
2686	PF00642	903	927	25
2687	PF13771	42	132	91
2687	PF13771	239	330	92
2688	PF13855	659	706	48
2688	PF13855	708	766	59
2688	PF12534	1	340	340
2688	PF13855	591	651	61
2689	PF07714	137	407	271
2690	PF12796	1115	1185	71
2690	PF12796	499	565	67
2690	PF12796	295	368	74
2690	PF12796	1296	1388	93
2690	PF12796	209	302	94
2690	PF12796	539	631	93
2690	PF00013	1697	1761	65
2690	PF12796	364	435	72
2690	PF12796	435	501	67
2690	PF12796	1256	1322	67
2690	PF12796	1032	1118	87
2690	PF12796	1194	1287	94
2690	PF12796	618	697	80
2692	PF01805	785	837	53
2692	PF01585	1011	1055	45
2693	PF14443	479	604	126
2693	PF02037	636	670	35
2693	PF14444	147	204	58
2694	PF08356	219	305	87
2694	PF08355	341	411	71
2694	PF00071	6	168	163
2695	PF08355	341	413	73
2695	PF08356	219	305	87
2695	PF00071	6	168	163
2696	PF02146	84	268	185
2697	PF00536	792	856	65
2697	PF16616	670	789	120
2698	PF00076	402	471	70
2698	PF00076	286	354	69
2699	PF01734	981	1147	167
2699	PF00027	213	308	96
2699	PF00027	530	619	90
2699	PF00027	647	735	89
2700	PF02463	52	1070	1019
2701	PF07717	925	1011	87
2701	PF04408	737	858	122
2701	PF00271	582	676	95
2701	PF00270	255	418	164
2702	PF00641	20	46	27
2702	PF17219	102	134	33
2703	PF07780	603	840	238
2703	PF01728	24	200	177
2703	PF11861	231	400	170
2704	PF15771	19	591	573
2705	PF01480	46	117	72
2706	PF00773	371	721	351
2706	PF17877	766	855	90
2706	PF17849	265	341	77
2706	PF17216	47	148	102
2707	PF12513	625	672	48
2707	PF00271	352	475	124
2707	PF18114	62	179	118
2707	PF18147	556	598	43
2708	PF00009	201	479	279
2708	PF07145	47	64	18
2708	PF03143	516	624	109
2709	PF08711	29	77	49
2709	PF06881	544	642	99
2710	PF08700	17	104	88
2710	PF16528	335	540	206
2711	PF00735	46	323	278
2712	PF00643	92	133	42
2712	PF13445	15	57	43
2712	PF00622	354	494	141
2713	PF01728	110	320	211
2714	PF00069	9	271	263
2714	PF12063	846	1032	187
2715	PF14447	16	64	49
2716	PF15774	18	404	387
2717	PF00171	48	488	441
2717	PF00171	538	774	237
2718	PF00628	120	166	47
2718	PF00856	155	447	293
2719	PF06058	13	129	117
2719	PF16741	574	616	43
2720	PF06920	1121	1628	508
2720	PF14429	417	608	192
2720	PF16172	69	412	344
2720	PF07653	10	64	55
2722	PF17846	272	610	339
2722	PF03159	1	227	227
2722	PF18334	848	935	88
2722	PF18332	646	845	200
2722	PF18129	1101	1171	71
2723	PF09596	31	88	58
2724	PF08166	423	489	67
2724	PF08167	54	231	178
2724	PF08166	569	642	74
2725	PF00069	4	288	285
2726	PF07815	93	170	78
2726	PF00018	452	497	46
2727	PF15780	37	134	98
2727	PF00612	2666	2686	21
2727	PF00612	1752	1772	21
2727	PF00612	1316	1336	21
2727	PF00612	1848	1865	18
2727	PF00612	1729	1749	21
2727	PF00612	2532	2551	20
2727	PF00612	2739	2759	21
2727	PF00612	2312	2332	21
2727	PF00612	2094	2114	21
2727	PF00307	1110	1261	152
2727	PF00612	3080	3100	21
2727	PF00612	1898	1918	21
2727	PF00612	1656	1676	21
2727	PF00612	1560	1580	21
2727	PF00612	1875	1895	21
2727	PF00612	1633	1652	20
2727	PF00612	1488	1508	21
2727	PF00612	2190	2210	21
2727	PF00612	2860	2880	21
2727	PF00612	1583	1603	21
2727	PF00612	3182	3202	21
2727	PF00612	1394	1414	21
2727	PF00612	2408	2428	21
2727	PF00612	2933	2953	21
2727	PF00612	3030	3050	21
2727	PF00612	2240	2260	21
2727	PF00612	2689	2709	21
2727	PF00612	2481	2500	20
2727	PF00612	2385	2405	21
2727	PF00612	2335	2355	21
2727	PF00612	2625	2645	21
2727	PF00612	1802	1822	21
2727	PF00612	3205	3223	19
2727	PF00612	2021	2041	21
2727	PF00612	1465	1485	21
2727	PF00612	2458	2478	21
2727	PF00612	2044	2064	21
2727	PF00612	1971	1991	21
2727	PF00612	2955	2975	21
2727	PF00612	1826	1845	20
2727	PF00612	1348	1368	21
2728	PF04803	61	186	126
2730	PF04803	83	214	132
2731	PF00439	1530	1614	85
2731	PF00439	1408	1491	84
2731	PF12157	584	1047	464
2731	PF09247	22	85	64
2731	PF15288	1280	1321	42
2732	PF15679	1	100	100
2733	PF00288	827	892	66
2733	PF07959	95	496	402
2733	PF08544	970	1051	82
2734	PF06911	427	611	185
2735	PF00096	278	300	23
2735	PF02023	16	104	89
2735	PF00096	207	229	23
2736	PF15678	36	434	399
2737	PF15677	1	149	149
2738	PF02985	602	630	29
2738	PF00400	1156	1194	39
2738	PF14538	55	206	152
2739	PF00400	82	120	39
2739	PF00400	251	289	39
2739	PF00400	124	163	40
2739	PF00400	293	331	39
2739	PF00400	209	247	39
2739	PF00400	167	205	39
2739	PF00400	335	373	39
2739	PF00400	377	415	39
2741	PF00400	735	772	38
2741	PF00018	1057	1103	47
2741	PF00400	644	682	39
2741	PF00400	835	871	37
2742	PF14444	55	112	58
2742	PF14443	340	457	118
2743	PF15299	251	483	233
2744	PF04097	218	810	593
2745	PF15904	4	94	91
2746	PF03483	332	501	170
2746	PF12799	99	150	52
2746	PF00560	203	224	22
2746	PF00560	154	175	22
2747	PF00069	40	328	289
2748	PF04241	22	101	80
2749	PF14324	130	277	148
2749	PF02891	322	371	50
2750	PF02889	978	1286	309
2750	PF00271	1545	1694	150
2750	PF00271	699	857	159
2750	PF00270	478	657	180
2750	PF00270	1328	1500	173
2750	PF02889	1812	2176	365
2751	PF00168	660	769	110
2751	PF00387	528	642	115
2751	PF00388	339	483	145
2751	PF14788	201	250	50
2752	PF07289	7	339	333
2753	PF00481	96	339	244
2754	PF12816	614	796	183
2755	PF00595	256	333	78
2755	PF09060	123	170	48
2755	PF00625	478	662	185
2755	PF07653	349	415	67
