id_mutation	id_idr
360451	4382
360452	4382
360454	4382
360455	4382
360456	4382
360457	4382
360458	4382
360459	4382
360460	4382
360462	4382
360463	4382
360464	4382
360465	4382
360468	4382
360469	4382
360470	4382
360471	4382
360472	4382
360473	4382
360474	4382
360476	4382
360477	4382
360478	4382
360479	4382
360480	4382
360481	4382
360482	4382
360483	4382
360484	4382
360486	4382
360487	4382
360488	4382
360489	4382
360490	4382
360492	4382
360493	4382
360494	4382
360495	4382
360496	4382
360497	4382
360498	4382
360499	4382
360500	4382
360501	4382
360502	4382
360503	4382
360505	4382
360506	4382
360507	4382
360508	4382
360509	4382
360510	4382
360511	4382
552511	4382
578820	4382
578821	4382
578822	4382
578823	4382
578825	4382
578826	4382
1019052	4382
1019053	4382
1019054	4382
1019055	4382
1019056	4382
1019057	4382
1019058	4382
1019059	4382
1019060	4382
1019061	4382
1019062	4382
1019063	4382
1019066	4382
1019067	4382
1019068	4382
1019069	4382
1019070	4382
1019071	4382
1019073	4382
1019074	4382
1019075	4382
1019077	4382
1019078	4382
1019079	4382
1019080	4382
1019081	4382
1019082	4382
1019083	4382
1019084	4382
1019085	4382
1019086	4382
1019087	4382
1019088	4382
1019089	4382
1019090	4382
1019091	4382
1019092	4382
1019093	4382
1019094	4382
1019095	4382
1019096	4382
1019097	4382
1019098	4382
1019099	4382
1019103	4382
1019105	4382
1019106	4382
1019107	4382
1019108	4382
1019109	4382
1019110	4382
1019111	4382
1019112	4382
1019113	4382
1019114	4382
1019115	4382
1019117	4382
1019118	4382
1019120	4382
1019121	4382
1019122	4382
1019123	4382
1019124	4382
1019125	4382
1019126	4382
1019127	4382
1019128	4382
1019129	4382
1019130	4382
1019131	4382
1019132	4382
1019133	4382
1019134	4382
1019135	4382
1019136	4382
1019137	4382
1019138	4382
1019139	4382
1019140	4382
1019141	4382
1019142	4382
1019143	4382
1019144	4382
1019145	4382
1019146	4382
1019147	4382
1019148	4382
1019149	4382
1019150	4382
1019151	4382
1019152	4382
1019153	4382
1019154	4382
1019155	4382
1019156	4382
1019157	4382
1019158	4382
1019159	4382
1019160	4382
1019161	4382
1019162	4382
1019163	4382
1019164	4382
1019165	4382
1019166	4382
1019167	4382
1019168	4382
1019169	4382
1019170	4382
1019171	4382
1019172	4382
1019173	4382
1019174	4382
1019175	4382
1019176	4382
1019177	4382
1019178	4382
1019180	4382
1019181	4382
1019182	4382
1019183	4382
1019184	4382
1019187	4382
1019188	4382
1019189	4382
1019190	4382
1019191	4382
1019192	4382
1019193	4382
1019194	4382
1019195	4382
1019196	4382
1019197	4382
1019198	4382
1019199	4382
1019200	4382
1019201	4382
1019202	4382
1019203	4382
1019204	4382
1019206	4382
1019207	4382
1019208	4382
1019209	4382
1019211	4382
1019212	4382
1019213	4382
1019214	4382
1019215	4382
1019216	4382
1019217	4382
1019218	4382
1019219	4382
1019220	4382
1019221	4382
1019222	4382
1019223	4382
1019224	4382
1019225	4382
1019226	4382
1019227	4382
1019228	4382
1019229	4382
1019230	4382
1019231	4382
1019232	4382
1019233	4382
1019234	4382
1019235	4382
1019236	4382
1019237	4382
1019238	4382
1019239	4382
1019240	4382
1019241	4382
1019242	4382
1019243	4382
1019244	4382
1019245	4382
1019246	4382
1019247	4382
1019248	4382
1019249	4382
1019250	4382
1019251	4382
1019252	4382
1019253	4382
1019254	4382
1019255	4382
1019256	4382
1019257	4382
1019258	4382
1019259	4382
1019260	4382
1019261	4382
1019262	4382
1019263	4382
1019265	4382
1019266	4382
1019267	4382
1019268	4382
1019270	4382
1019271	4382
1019272	4382
1019273	4382
1019274	4382
1019275	4382
1019277	4382
1019278	4382
1019279	4382
1019280	4382
1019281	4382
1019283	4382
1019284	4382
1019285	4382
1019286	4382
1019287	4382
1019288	4382
1019289	4382
1019290	4382
1019291	4382
1019292	4382
1019293	4382
1019294	4382
1019295	4382
1019297	4382
1019298	4382
1019299	4382
1019300	4382
1019301	4382
1603923	4382
1603925	4382
1603926	4382
1603927	4382
1603928	4382
1603929	4382
1603930	4382
1603931	4382
1603932	4382
1603933	4382
1603934	4382
209409	1808
226015	1808
226016	1809
226019	1811
226020	1809
226027	1808
226030	1806
226032	1808
226039	1806
226042	1812
226045	1806
226048	1811
226050	1808
226055	1806
226058	1812
226065	1806
226069	1808
226070	1812
226078	1806
226084	1812
226086	1810
226091	1808
226093	1805
226097	1809
226098	1806
226102	1812
226108	1806
226110	1812
226112	1808
549931	1808
549932	1812
549933	1812
549934	1812
549935	1812
549936	1812
549937	1812
549938	1812
549939	1812
549940	1812
549941	1812
549942	1812
549943	1812
558063	1812
558065	1812
558066	1812
560039	1806
560040	1808
560041	1812
560042	1806
560046	1805
560051	1808
622292	1810
622293	1811
622298	1806
622303	1806
622313	1808
622315	1805
622318	1811
622319	1806
622324	1811
622326	1806
622330	1809
622336	1811
622340	1808
622346	1812
622347	1811
622348	1808
622356	1812
622359	1811
622360	1808
622364	1808
622365	1808
622366	1806
622367	1808
622368	1809
622370	1812
622371	1806
622380	1811
622382	1806
622384	1808
622385	1808
622393	1808
622396	1805
622399	1808
622402	1806
622403	1811
622408	1808
622410	1805
622415	1806
622416	1806
622417	1806
622419	1808
622420	1808
622421	1808
622425	1805
622429	1808
622432	1806
622440	1806
622441	1806
622442	1808
622444	1807
622445	1810
622448	1808
622462	1807
622465	1808
622467	1805
622469	1805
622470	1806
622471	1808
622472	1806
622474	1806
622478	1806
622479	1808
622481	1805
622488	1808
622490	1808
622494	1812
622497	1805
622507	1806
622510	1810
622518	1808
622521	1809
622522	1809
622524	1806
622530	1812
622533	1805
622535	1808
622536	1808
622538	1806
622539	1807
622547	1805
622550	1808
622552	1812
622555	1810
622556	1812
622561	1806
622563	1805
622564	1808
622569	1806
622570	1808
622572	1812
622575	1806
622576	1808
622581	1808
622582	1806
622585	1811
622586	1808
622587	1810
622589	1811
622591	1806
622594	1811
622598	1805
622601	1806
622602	1806
622605	1808
622606	1812
622607	1808
622608	1807
622613	1806
622614	1812
622615	1806
622617	1812
622619	1811
622626	1811
622631	1810
622632	1812
622634	1810
622638	1808
622643	1810
622646	1806
622647	1808
622649	1812
622653	1805
622654	1808
622655	1808
622656	1808
622659	1808
622670	1808
622674	1806
622676	1811
622680	1808
622683	1809
622684	1812
622690	1806
622694	1811
622695	1809
622697	1812
622700	1810
622701	1810
622703	1808
622704	1806
622707	1806
1573065	1805
1573068	1810
1573071	1810
1573075	1808
1573079	1808
1573080	1808
1573086	1811
1573089	1812
1573091	1805
1573092	1812
1573094	1809
549589	5350
549592	5350
549595	5350
549603	5350
549613	5350
549617	5350
549624	5350
549626	5350
549627	5350
1571583	5350
1571585	5350
1571587	5350
1571590	5350
1571591	5350
1571592	5350
1571598	5350
1571604	5350
1571605	5350
1571607	5350
1571610	5350
1571630	5350
1571633	5350
1571634	5350
1571638	5350
1571645	5350
1571652	5350
1571655	5350
1571683	5350
1571690	5350
23768	3672
23770	3672
23772	3671
71740	3673
71743	3671
71748	3671
139617	3672
139618	3672
139624	3673
139625	3672
139628	3672
139629	3672
139630	3671
139632	3673
139635	3671
139636	3671
139641	3672
215586	3672
302026	3673
302028	3673
302030	3671
302031	3672
302033	3672
302035	3672
302036	3672
302037	3671
302039	3671
302042	3672
302046	3672
302048	3673
302054	3671
302057	3672
302059	3672
302062	3671
302063	3672
302065	3671
302071	3671
302074	3672
302075	3673
302076	3672
302077	3672
302078	3672
302080	3672
302081	3672
302083	3673
302085	3672
302090	3671
302091	3672
302093	3673
302095	3672
570208	3671
570210	3671
570211	3673
570213	3672
570215	3673
844776	3673
844777	3673
844779	3672
844782	3673
844785	3672
844787	3672
844790	3672
844794	3672
844796	3673
844799	3672
844800	3673
844801	3672
844802	3672
844803	3672
844804	3671
844805	3671
844806	3672
844808	3672
844809	3672
844817	3672
844819	3672
844820	3673
844822	3673
844826	3673
844827	3672
844828	3672
844829	3673
844833	3673
844834	3673
844835	3672
844836	3672
844840	3672
844844	3671
844845	3672
844848	3672
844849	3672
844852	3672
844854	3673
844857	3673
844858	3672
844867	3672
844868	3672
844869	3673
844870	3671
844871	3672
844873	3673
844874	3673
844879	3672
844880	3672
844881	3672
844882	3673
844883	3672
844884	3671
844886	3672
844889	3673
844891	3672
844896	3671
844898	3673
844900	3673
844902	3672
844903	3672
844904	3672
844905	3673
844915	3672
844918	3673
844921	3671
844922	3672
844923	3672
844924	3672
844928	3673
1589585	3672
1589586	3671
1589587	3673
1589590	3672
30755	4218
30757	4218
30760	4218
30763	4218
76051	4218
76053	4218
76054	4218
76058	4218
76060	4218
76062	4218
76065	4218
156679	4218
156680	4218
156687	4218
156689	4218
217517	4218
217518	4218
250048	4218
250049	4219
250051	4218
250055	4220
250059	4220
250063	4218
250069	4218
250076	4218
250078	4218
250079	4220
562971	4218
562972	4219
562973	4220
562975	4218
693968	4219
693969	4218
693972	4219
693975	4220
693980	4219
693986	4219
693990	4220
693991	4219
693996	4220
693997	4218
693998	4218
694012	4219
694015	4218
694025	4218
694027	4218
694037	4220
694042	4218
694053	4218
694055	4220
694066	4219
694068	4218
694073	4219
694076	4220
694079	4219
694082	4218
694083	4219
694087	4219
694095	4220
694096	4219
694097	4218
694098	4218
694100	4218
694102	4219
48646	5912
48647	5912
48648	5912
48650	5912
48651	5912
48653	5912
48654	5912
48655	5912
48656	5912
48657	5912
48658	5912
48659	5912
48661	5912
48662	5912
48663	5912
48664	5912
48665	5912
48668	5912
48669	5912
195203	5912
195206	5912
195208	5912
195209	5912
195210	5912
195211	5912
195213	5912
195214	5912
195215	5912
195216	5912
195217	5912
195218	5912
195222	5912
195223	5912
195224	5912
195225	5912
195226	5912
195227	5912
195228	5912
195229	5912
195232	5912
195233	5912
195234	5912
195235	5912
446739	5912
446740	5912
446741	5912
446742	5912
446743	5912
446744	5912
446745	5912
446746	5912
446747	5912
446748	5912
446749	5912
446751	5912
446753	5912
446755	5912
446757	5912
446760	5912
446761	5912
446762	5912
446763	5912
446766	5912
446767	5912
446769	5912
446770	5912
446776	5912
446777	5912
446778	5912
446782	5912
446783	5912
590992	5912
590995	5912
590997	5912
590998	5912
1273788	5912
1273789	5912
1273792	5912
1273793	5912
1273794	5912
1273795	5912
1273796	5912
1273797	5912
1273798	5912
1273799	5912
1273800	5912
1273802	5912
1273803	5912
1273805	5912
1273806	5912
1273808	5912
1273810	5912
1273811	5912
1273812	5912
1273817	5912
1273818	5912
1273819	5912
1273823	5912
1273824	5912
1273825	5912
1273826	5912
1273827	5912
1273831	5912
1273832	5912
1273833	5912
1273834	5912
1273836	5912
1273837	5912
1273838	5912
1273839	5912
1273840	5912
1273841	5912
1273842	5912
1273845	5912
1273850	5912
1273851	5912
1273854	5912
1273855	5912
1273856	5912
1273857	5912
1273858	5912
1273859	5912
1273861	5912
1273862	5912
1273863	5912
1273864	5912
1273866	5912
1273867	5912
1273868	5912
1273869	5912
1273871	5912
1273872	5912
1273874	5912
1273875	5912
1273877	5912
1273879	5912
1273880	5912
1273881	5912
1273883	5912
1273884	5912
1273886	5912
1273887	5912
1273889	5912
1273891	5912
1273893	5912
1273894	5912
1273897	5912
1273899	5912
1273900	5912
1273901	5912
1273902	5912
1273903	5912
1273904	5912
1273905	5912
1273906	5912
1273907	5912
1273908	5912
1273909	5912
1273911	5912
1273914	5912
1273916	5912
1623604	5912
1623605	5912
1623606	5912
1623609	5912
1623612	5912
1623613	5912
26845	5283
26849	5283
26850	5283
26851	5283
26852	5283
26856	5283
26857	5283
26860	5283
26862	5283
26863	5283
26864	5283
61137	5283
62687	5283
74525	5283
74529	5283
74530	5283
74531	5283
74533	5283
74535	5283
74536	5282
74539	5283
74541	5283
74542	5283
74545	5282
74546	5283
74548	5282
74549	5283
82343	5282
82344	5283
148034	5282
148040	5283
148043	5282
148046	5283
148047	5283
148053	5283
148054	5283
148057	5283
148059	5282
148060	5282
148062	5283
148064	5282
148068	5282
148069	5282
148070	5283
148071	5283
148072	5283
148073	5283
148076	5283
148077	5283
148078	5283
148082	5283
148083	5283
148084	5283
148085	5283
148086	5283
148090	5283
148091	5283
148094	5282
148095	5283
148096	5283
148097	5283
148099	5283
216689	5283
216691	5283
216692	5282
216695	5282
216696	5283
216698	5283
317741	5282
317743	5282
317744	5282
317746	5282
317747	5282
317748	5282
317752	5283
317756	5283
317757	5283
317759	5283
317760	5282
317763	5283
317764	5283
317765	5283
317766	5283
317767	5283
317770	5282
317771	5282
317772	5283
317776	5283
317777	5283
317778	5283
317780	5283
317781	5283
317782	5282
317783	5283
317785	5282
551748	5282
573060	5283
573061	5283
573062	5283
573063	5283
573066	5283
892729	5282
892730	5282
892731	5282
892733	5282
892738	5283
892739	5283
892740	5283
892744	5282
892746	5283
892747	5283
892748	5282
892749	5283
892751	5283
892752	5282
892753	5283
892755	5283
892756	5283
892760	5282
892761	5282
892762	5283
892763	5283
892764	5282
892765	5283
892766	5282
892767	5282
892769	5283
892771	5283
892773	5283
892775	5283
892776	5282
892777	5283
892779	5282
892784	5283
892788	5283
892790	5283
892792	5282
892796	5282
892797	5283
892798	5282
892800	5283
892801	5283
892802	5283
892804	5283
892809	5282
892813	5283
892814	5283
892815	5282
892816	5283
892817	5282
892818	5283
892821	5282
892822	5283
892823	5283
892825	5282
892828	5283
892829	5283
892830	5283
892832	5283
892837	5283
892838	5282
892839	5283
892840	5283
892843	5283
892846	5282
892851	5283
892852	5282
892855	5283
892856	5282
892857	5282
892859	5283
1593739	5283
1593742	5283
1593743	5282
7284	5140
7285	5140
66389	5140
66391	5141
100659	5141
100660	5140
100664	5140
100678	5141
100683	5141
100689	5141
100690	5141
100693	5140
100694	5140
100695	5140
100696	5140
100697	5140
100705	5141
100706	5141
100708	5141
487127	5141
487128	5140
487134	5141
487137	5140
487147	5141
487153	5141
487162	5140
487173	5141
487175	5141
487183	5141
487184	5140
487188	5140
597108	5141
1392152	5140
1392172	5141
1392173	5140
1392175	5140
1392177	5140
1392179	5141
1392182	5140
1392183	5141
1392184	5141
1392191	5141
1392196	5141
1392206	5140
1392222	5140
1392225	5140
1392237	5141
1392244	5141
1392246	5140
1392257	5141
1392261	5141
1392264	5141
1392271	5140
1392289	5140
1392296	5140
1632483	5141
406796	5142
406832	5142
1156437	5142
1156463	5142
1156486	5142
1156532	5142
1156549	5142
1156554	5142
1156557	5142
1156558	5142
1156571	5142
1156582	5142
1156584	5142
1156593	5142
1156614	5142
1156642	5142
33643	4615
33644	4615
163124	4615
163127	4615
510016	4615
510020	4615
1457743	4615
1457744	4615
1457745	4615
1457748	4615
1457751	4615
1457753	4615
1457754	4615
1457756	4615
1457760	4615
1457762	4615
1457763	4615
1457764	4615
1457767	4615
1457768	4615
1457769	4615
1457778	4615
1457781	4615
1637579	4615
59772	5740
297161	5743
297163	5742
297165	5741
297178	5741
297182	5743
297183	5741
297185	5741
297189	5740
297191	5742
297192	5741
297194	5741
297200	5743
297204	5742
297206	5741
297209	5741
297214	5740
297216	5742
297217	5740
297218	5742
297220	5742
297228	5741
297233	5741
297234	5741
297239	5742
297244	5740
297247	5742
297248	5740
297249	5742
297250	5742
297251	5741
297252	5741
297253	5741
297255	5740
297263	5742
297269	5741
297270	5742
297272	5741
297276	5740
297279	5743
297281	5741
297283	5742
297286	5741
551234	5742
569354	5742
569356	5742
831406	5742
831409	5742
831412	5741
831418	5740
831423	5742
831424	5741
831426	5742
831432	5742
831443	5742
831445	5741
831451	5741
831452	5741
831454	5742
831455	5741
831457	5742
831459	5742
831460	5740
831462	5742
831468	5742
831469	5742
831470	5741
831471	5741
831472	5742
831475	5742
831477	5740
831486	5740
831487	5741
831489	5742
831490	5741
831495	5743
831497	5742
831501	5741
831503	5741
831508	5740
831510	5740
831511	5741
831517	5743
831521	5741
831522	5740
831525	5741
831527	5742
831529	5740
831531	5741
831534	5741
831536	5740
831538	5740
831541	5740
831545	5741
831550	5743
831551	5742
831557	5742
831561	5742
831564	5740
831567	5740
831568	5741
831569	5740
831571	5741
831573	5741
831575	5743
831578	5740
831579	5742
831583	5741
831588	5741
831590	5740
831591	5742
831596	5742
831597	5740
831598	5743
831601	5742
831602	5741
831607	5742
831608	5742
831609	5740
831610	5743
831612	5742
831613	5740
831614	5743
831616	5742
831618	5740
831620	5740
831624	5740
831625	5742
831632	5741
831639	5742
831640	5740
831644	5740
831645	5742
831648	5742
831652	5742
831654	5741
831656	5742
831659	5741
831661	5741
831662	5742
831663	5742
831664	5741
831665	5741
831666	5741
831667	5741
831670	5742
831671	5743
831673	5742
1588666	5742
1588667	5742
7082	5739
7083	5736
7086	5738
7087	5738
7088	5739
7089	5737
7092	5738
7093	5738
7094	5738
7095	5739
7099	5737
7101	5736
7103	5739
7104	5736
7106	5738
7107	5738
7108	5738
7114	5736
7116	5736
7120	5739
7121	5738
7123	5739
7124	5737
7126	5738
7128	5739
7129	5739
7131	5738
7135	5738
7136	5738
7137	5736
7140	5739
60259	5736
60260	5737
66358	5736
66359	5736
66360	5737
66361	5737
66363	5739
66365	5736
66366	5736
66367	5736
66368	5737
66369	5736
66370	5736
66371	5737
66373	5738
100197	5737
100198	5737
100202	5736
100204	5738
100206	5736
100208	5737
100213	5738
100214	5738
100215	5739
100217	5736
100219	5738
100220	5739
100221	5736
100222	5736
100224	5738
100225	5738
100226	5738
100228	5738
100230	5736
100232	5736
100233	5738
100234	5736
100235	5738
100236	5736
100237	5736
100241	5738
100242	5738
100244	5736
100245	5739
100247	5738
100249	5739
100252	5737
100257	5738
100258	5738
100261	5738
100262	5738
100263	5736
100264	5737
100267	5738
100268	5736
100270	5739
100271	5739
100273	5736
100275	5738
100277	5738
100278	5739
100279	5738
100282	5737
100285	5736
100286	5738
100289	5737
100292	5737
100294	5737
100295	5738
100296	5739
100299	5736
100301	5736
100302	5737
100303	5736
100310	5739
211901	5737
211902	5737
211904	5738
220948	5736
220949	5737
220950	5736
443824	5736
443829	5739
443830	5737
443832	5736
443835	5736
443836	5738
443840	5736
443841	5739
443842	5739
443843	5736
443846	5737
443847	5739
443849	5738
443850	5738
443856	5736
443860	5738
443865	5738
443868	5738
443870	5739
443873	5736
443877	5736
443879	5737
443881	5739
443882	5739
443883	5736
443886	5739
443887	5738
443888	5736
443893	5739
443896	5738
590698	5736
590699	5738
590702	5738
1264854	5738
1264856	5736
1264857	5737
1264858	5736
1264860	5736
1264864	5738
1264874	5739
1264875	5738
1264877	5738
1264881	5736
1264884	5737
1264886	5736
1264888	5736
1264894	5739
1264897	5736
1264900	5737
1264902	5738
1264905	5737
1264908	5736
1264909	5736
1264912	5739
1264913	5736
1264918	5737
1264920	5736
1264929	5736
1264935	5736
1264936	5738
1264939	5739
1264944	5736
1264948	5736
1264950	5738
1264955	5739
1264957	5738
1264962	5738
1264964	5737
1264970	5737
1264973	5738
1264978	5737
1264979	5739
1264982	5736
1264984	5739
1264986	5736
1264987	5736
1264988	5739
1264989	5738
1264991	5736
1264992	5738
1264997	5738
1264998	5736
1265003	5736
1265006	5736
1265007	5736
1265009	5738
1265011	5738
1265014	5736
1265017	5737
1265021	5737
1265025	5739
1265026	5738
1265029	5737
1265033	5739
1265034	5739
1265035	5737
1265038	5737
1265040	5736
1265041	5736
1265043	5738
1265047	5739
1265048	5736
1265049	5736
1265050	5736
1265054	5739
1265055	5737
1265056	5736
1265057	5739
1265058	5736
1265060	5739
1265062	5737
1265066	5736
1265068	5738
1265072	5737
1265078	5737
1265083	5737
1265087	5738
1265089	5737
1265092	5738
1265093	5737
1265094	5738
1265095	5737
1265099	5739
1265101	5737
1265106	5738
1265114	5737
1265115	5736
1265117	5738
1265121	5736
1265122	5738
1265123	5738
1265124	5737
1265125	5739
1622881	5737
1622882	5736
1622884	5739
1622887	5739
1622888	5738
1622896	5736
1622897	5739
155652	4816
155653	4816
303696	4816
303721	4816
849483	4816
849511	4816
849523	4816
849534	4816
849538	4816
849546	4816
849560	4816
248492	4818
248497	4818
248509	4818
248513	4817
248514	4818
248516	4817
248519	4818
248524	4817
248533	4817
248534	4817
248544	4817
562815	4818
562816	4818
562817	4818
689205	4817
689211	4818
689212	4818
689213	4817
689215	4818
689221	4818
689230	4818
689232	4818
689235	4817
689241	4818
689242	4818
689243	4817
689244	4818
689265	4817
689276	4818
689277	4818
689284	4817
689285	4818
689286	4817
689287	4818
689290	4818
689305	4818
689307	4818
689310	4817
689311	4818
689317	4818
689321	4817
689322	4817
1577989	4817
1577990	4818
59681	4887
273890	4889
273892	4888
273893	4887
273894	4887
273895	4888
273899	4889
273900	4889
273901	4887
273905	4889
273906	4890
273907	4888
273908	4889
273911	4889
273912	4890
273913	4887
273915	4889
273916	4888
273918	4887
273920	4888
273921	4889
273922	4889
273923	4888
273925	4887
273926	4889
273928	4889
273929	4888
273932	4890
273934	4888
273939	4887
273940	4890
273942	4889
273943	4888
550749	4887
550750	4888
558246	4887
558247	4887
764037	4887
764038	4889
764040	4888
764041	4889
764045	4887
764046	4888
764047	4887
764050	4888
764051	4889
764056	4889
764057	4889
764061	4890
764063	4889
764066	4889
764068	4887
764071	4889
764073	4889
764074	4888
764075	4889
764077	4889
764080	4888
764081	4888
764082	4890
764087	4887
764089	4887
764090	4888
764093	4890
764095	4887
764096	4887
764097	4890
764099	4890
764100	4889
764101	4889
764106	4888
764110	4890
764112	4887
764114	4887
764115	4890
764118	4889
764119	4889
764120	4889
764121	4887
764122	4889
764127	4888
764129	4890
764133	4890
764136	4887
764141	4889
764144	4888
764145	4888
764151	4887
764152	4890
764153	4888
764155	4890
764156	4888
764162	4887
764163	4890
764168	4887
764169	4889
764171	4888
764172	4890
558	2969
559	2969
563	2968
564	2970
565	2970
566	2970
569	2971
570	2971
573	2972
576	2968
578	2970
579	2970
589	2970
590	2970
593	2970
599	2969
602	2971
603	2969
607	2971
608	2972
609	2972
611	2969
612	2969
614	2970
616	2968
617	2968
624	2970
625	2970
627	2971
630	2970
631	2971
633	2970
634	2972
635	2968
636	2970
638	2971
639	2972
640	2970
641	2969
642	2970
643	2969
646	2970
647	2970
648	2970
649	2970
650	2969
651	2971
654	2970
655	2968
657	2969
658	2968
659	2969
660	2970
665	2972
667	2969
669	2970
670	2970
671	2971
673	2972
674	2969
676	2970
679	2972
680	2968
681	2969
684	2970
685	2972
686	2970
687	2971
689	2971
693	2971
694	2968
696	2968
699	2969
703	2970
705	2971
709	2969
714	2970
718	2970
59965	2970
59966	2970
59967	2970
59969	2968
59971	2970
59974	2968
62981	2968
62982	2968
62983	2968
62984	2972
62985	2968
63678	2971
63680	2970
63681	2970
63682	2970
63683	2970
63686	2970
63688	2971
63690	2969
63691	2970
83726	2970
83727	2970
83728	2970
83729	2970
83730	2970
83731	2969
83736	2970
83737	2970
83738	2970
83739	2970
83740	2970
83741	2970
83742	2970
83743	2970
83744	2970
83745	2970
83747	2970
83751	2971
83752	2971
83753	2971
83755	2972
83756	2972
83767	2969
83768	2972
83769	2968
83772	2969
83777	2970
83778	2970
83781	2971
83782	2971
83783	2971
83784	2968
83786	2969
83788	2970
83790	2971
83791	2969
83792	2970
83793	2970
83794	2970
83795	2970
83796	2971
83798	2968
83799	2971
83802	2970
83803	2968
83809	2969
83817	2970
83818	2970
83819	2970
83820	2970
83821	2970
83822	2970
83823	2970
83824	2970
83825	2970
83826	2970
83830	2971
83831	2971
83833	2970
83836	2970
83837	2970
83839	2969
83840	2969
83847	2970
83848	2970
83853	2969
83856	2970
83857	2970
83858	2970
83859	2971
83860	2971
83861	2971
83865	2970
83866	2970
83867	2971
83869	2970
83871	2969
83875	2968
83877	2970
83878	2971
83879	2971
83881	2970
83886	2970
83887	2972
83901	2970
83902	2969
83903	2970
83904	2972
83905	2968
83906	2970
83908	2970
83909	2970
83910	2968
83911	2968
83912	2970
83913	2970
83914	2971
83921	2970
83922	2971
83927	2970
83928	2970
83929	2970
83930	2970
83933	2972
83934	2969
83935	2971
83936	2968
83939	2968
83944	2970
83946	2971
83950	2970
83951	2970
83953	2972
83956	2971
83957	2971
83959	2972
83960	2969
83964	2971
83967	2970
83971	2970
83972	2970
83973	2970
83974	2970
83977	2970
83978	2970
83982	2970
83983	2970
83984	2969
83990	2968
83992	2968
83996	2969
84000	2970
84001	2970
84002	2970
84003	2970
84004	2970
84009	2971
84010	2971
84011	2971
84015	2971
84016	2970
84020	2970
84021	2969
84023	2970
84026	2968
84027	2968
84035	2969
84043	2970
84044	2970
84045	2970
84046	2970
84047	2970
84048	2970
84049	2970
84050	2970
84053	2971
84054	2971
84055	2971
84056	2971
84057	2971
84061	2972
84062	2970
84063	2968
84064	2970
84065	2968
84068	2970
84069	2970
84070	2969
84071	2970
84072	2971
84074	2968
84077	2970
84078	2970
84079	2970
84080	2970
84081	2972
84082	2968
84086	2969
84089	2970
84090	2970
84091	2970
84092	2970
84093	2971
84095	2968
84099	2969
84100	2969
84105	2970
84106	2970
84107	2971
84113	2970
84114	2970
210181	2970
210182	2971
210185	2969
210186	2970
210187	2970
210188	2970
210189	2971
210190	2970
210191	2968
220936	2970
464858	2969
464859	2970
464861	2969
464864	2969
464865	2970
464867	2970
464868	2970
464869	2971
464871	2969
464872	2970
464874	2970
464878	2969
464881	2970
464883	2970
464885	2970
464886	2970
464890	2968
464891	2970
464892	2969
464900	2970
464902	2968
464908	2970
593741	2971
593744	2970
593745	2969
593746	2972
1326545	2968
1326546	2970
1326549	2970
1326551	2970
1326554	2970
1326562	2968
1326565	2969
1326567	2968
1326569	2971
1326570	2970
1326571	2970
1326573	2971
1326574	2968
1326575	2970
1326576	2971
1326580	2970
1326583	2970
1326587	2970
1326594	2972
1326595	2969
1326598	2971
1326601	2971
1326602	2970
1326603	2969
1326605	2971
1326606	2969
1326609	2968
1326611	2970
1326613	2971
1326615	2968
1326616	2970
1326618	2970
1326619	2969
1326621	2970
1326623	2971
1326624	2970
1326625	2970
1326626	2968
1326627	2970
1326628	2969
1326629	2971
1326630	2971
1326631	2970
1326632	2971
1326633	2970
1326637	2970
1326638	2970
1326639	2968
1326645	2968
1326647	2970
1326648	2970
1326649	2969
1326651	2971
1326652	2970
1326653	2970
1326657	2970
1326658	2969
1326660	2971
1326661	2971
1326663	2969
1326666	2970
1326670	2971
1326673	2970
1326677	2970
1326680	2969
1326684	2969
1326687	2970
1326688	2969
1326691	2969
1326692	2971
1326695	2971
1326700	2970
1326704	2971
1326706	2968
1326708	2970
1326709	2970
1326711	2969
1326712	2968
1326714	2969
1326716	2971
1627505	2971
1627506	2970
1627507	2970
1627510	2969
1627511	2970
209716	984
292235	984
292241	981
292246	984
292248	985
292251	984
292252	984
292260	984
292265	984
292266	982
292268	981
292269	984
292274	984
292280	985
292281	983
292282	984
292284	983
292287	984
292293	982
292294	981
292295	981
292297	984
292300	983
292310	984
292311	984
292312	981
292320	984
292325	984
292331	984
292332	984
292333	984
292334	984
292336	984
292338	985
292339	984
292342	985
568518	984
568519	981
817203	984
817204	983
817205	981
817215	982
817216	984
817218	984
817219	984
817223	984
817224	984
817227	984
817229	984
817230	984
817231	984
817235	984
817238	984
817243	981
817245	985
817249	984
817252	984
817255	981
817262	981
817264	984
817266	981
817267	984
817273	984
817275	983
817279	985
817289	982
817290	984
817291	984
817292	984
817293	984
817303	984
817305	984
817312	981
817314	984
817322	984
817324	984
817326	984
817327	984
817344	984
817348	984
817355	984
817356	982
817358	985
817359	984
817360	984
817366	984
817370	984
817372	983
817373	984
817381	985
817382	981
817384	981
817390	981
817392	984
817395	984
817398	984
817399	984
817400	984
817409	984
817418	984
817424	985
817426	985
817427	984
817428	984
817430	985
817432	984
817433	984
817434	984
817435	985
817437	982
817442	983
817446	984
817450	984
817454	984
817455	984
817456	984
817463	984
817464	983
817469	984
817471	984
817472	984
817477	982
817483	984
817491	981
817495	981
817499	984
817500	984
817501	985
817502	984
817504	984
817505	985
817506	984
817509	983
817510	984
817511	981
