Mutations_id_mutation	Disorder_regions_id_idr
81832	1415
81834	1415
81836	1415
81837	1415
81838	1415
81840	1415
81843	1415
81844	1415
81847	1415
81848	1415
81849	1415
81850	1415
81851	1415
81856	1415
81857	1415
81858	1415
81859	1415
81860	1415
81861	1415
81862	1415
81863	1415
81864	1415
81865	1415
81866	1415
81867	1415
81868	1415
81869	1415
81870	1415
81871	1415
81872	1415
81873	1415
81874	1415
81875	1415
81876	1415
81877	1415
81878	1415
81879	1415
81880	1415
81881	1415
81882	1415
81883	1415
81889	1415
81890	1415
81894	1415
81900	1415
81901	1415
81902	1415
81903	1415
81904	1415
81905	1415
81908	1415
81909	1415
81910	1415
81911	1415
81912	1415
81913	1415
81914	1415
81915	1415
81920	1415
81921	1415
81922	1415
81923	1415
81926	1415
81927	1415
81929	1415
81935	1415
81937	1415
81938	1415
81939	1415
81940	1415
81941	1415
81942	1415
81943	1415
81944	1415
81945	1415
81946	1415
81947	1415
81948	1415
81949	1415
81950	1415
81951	1415
81952	1415
81953	1415
81954	1415
81955	1415
81956	1415
81957	1415
81959	1415
81963	1415
81967	1415
81970	1415
81971	1415
81979	1415
81981	1415
81982	1415
81983	1415
81984	1415
81985	1415
81986	1415
81987	1415
81989	1415
81993	1415
81994	1415
81995	1415
81996	1415
81997	1415
81998	1415
81999	1415
82000	1415
82001	1415
82002	1415
82003	1415
82004	1415
82005	1415
82007	1415
82009	1415
82010	1415
82011	1415
82012	1415
82014	1415
82015	1415
82016	1415
82018	1415
82022	1415
82023	1415
82024	1415
82025	1415
82026	1415
82027	1415
82028	1415
82031	1415
82032	1415
82043	1415
82045	1415
82054	1415
82055	1415
82056	1415
82057	1415
82058	1415
82059	1415
82060	1415
82061	1415
82062	1415
82064	1415
82075	1415
82076	1415
82077	1415
82078	1415
82079	1415
82080	1415
82081	1415
82082	1415
82083	1415
82084	1415
82085	1415
82086	1415
82087	1415
82089	1415
82090	1415
82091	1415
82092	1415
82093	1415
82099	1415
82100	1415
82103	1415
82104	1415
82105	1415
82106	1415
82107	1415
82108	1415
82109	1415
82110	1415
82114	1415
82116	1415
82117	1415
82124	1415
82125	1415
82126	1415
82129	1415
82130	1415
82131	1415
82132	1415
82133	1415
82134	1415
82135	1415
82137	1415
82138	1415
82139	1415
82140	1415
82141	1415
82142	1415
82143	1415
82145	1415
82152	1415
82153	1415
82154	1415
82159	1415
82160	1415
82161	1415
82164	1415
82165	1415
82166	1415
82167	1415
82168	1415
82169	1415
82170	1415
82171	1415
82172	1415
82173	1415
82174	1415
82175	1415
82176	1415
82177	1415
82178	1415
82179	1415
82180	1415
82181	1415
82182	1415
82183	1415
82184	1415
82185	1415
82186	1415
82187	1415
82188	1415
82189	1415
82190	1415
82191	1415
82192	1415
82193	1415
82194	1415
82197	1415
82198	1415
82200	1415
82205	1415
82207	1415
82209	1415
82210	1415
82211	1415
82212	1415
82215	1415
82217	1415
82218	1415
82222	1415
82233	1415
82235	1415
82238	1415
82239	1415
82240	1415
82241	1415
82242	1415
82243	1415
82244	1415
82245	1415
82249	1415
82251	1415
82253	1415
82254	1415
82256	1415
82257	1415
82262	1415
82263	1415
82264	1415
82269	1415
82270	1415
82271	1415
82272	1415
82276	1415
82277	1415
82278	1415
82279	1415
82280	1415
82281	1415
82282	1415
82283	1415
82284	1415
82285	1415
82286	1415
82287	1415
82288	1415
82289	1415
82290	1415
82291	1415
82292	1415
82293	1415
82294	1415
82295	1415
82296	1415
82297	1415
82298	1415
82303	1415
82307	1415
82308	1415
82311	1415
82312	1415
82313	1415
82318	1415
82319	1415
82320	1415
82325	1415
82326	1415
82327	1415
82328	1415
82329	1415
82330	1415
82331	1415
82332	1415
82335	1415
82336	1415
82339	1415
82340	1415
82341	1415
82345	1415
82346	1415
82353	1415
82359	1415
82360	1415
82365	1415
82366	1415
82367	1415
82368	1415
82377	1415
82379	1415
82380	1415
82381	1415
82382	1415
82383	1415
82384	1415
82385	1415
82386	1415
82387	1415
82388	1415
82389	1415
82390	1415
82391	1415
82396	1415
82398	1415
82399	1415
82400	1415
82401	1415
82402	1415
82404	1415
82405	1415
82406	1415
82407	1415
82411	1415
82420	1415
82421	1415
82422	1415
82424	1415
82425	1415
82426	1415
82427	1415
82428	1415
82430	1415
82431	1415
82442	1415
82443	1415
82444	1415
82445	1415
82446	1415
82447	1415
82448	1415
82451	1415
82452	1415
82453	1415
82454	1415
82456	1415
82457	1415
82458	1415
82459	1415
82460	1415
82465	1415
82470	1415
82472	1415
82473	1415
82475	1415
82476	1415
82477	1415
82479	1415
82480	1415
82482	1415
82486	1415
82487	1415
82488	1415
82489	1415
82490	1415
82491	1415
82492	1415
82493	1415
82494	1415
82495	1415
82496	1415
82497	1415
82498	1415
82499	1415
82500	1415
82501	1415
82502	1415
82503	1415
82504	1415
82505	1415
82507	1415
82508	1415
82509	1415
82510	1415
82511	1415
82512	1415
82513	1415
82514	1415
82515	1415
82516	1415
82517	1415
82518	1415
82519	1415
82520	1415
82521	1415
82522	1415
82523	1415
82524	1415
82525	1415
82526	1415
82527	1415
82537	1415
82538	1415
82542	1415
82543	1415
82544	1415
82545	1415
82546	1415
82563	1415
82564	1415
82570	1415
82571	1415
82572	1415
82573	1415
82574	1415
82580	1415
82581	1415
82582	1415
82583	1415
82584	1415
82585	1415
82586	1415
82597	1415
82599	1415
82601	1415
82606	1415
82607	1415
82608	1415
82609	1415
82610	1415
82611	1415
82612	1415
82613	1415
82614	1415
82615	1415
82616	1415
82617	1415
82618	1415
82623	1415
82624	1415
82625	1415
82626	1415
82627	1415
82628	1415
82629	1415
82630	1415
82631	1415
82632	1415
82633	1415
82634	1415
82635	1415
82636	1415
82637	1415
82638	1415
82639	1415
82640	1415
82641	1415
82642	1415
82643	1415
82644	1415
82645	1415
82646	1415
82661	1415
82662	1415
82663	1415
82664	1415
82665	1415
82666	1415
82673	1415
82674	1415
82675	1415
82676	1415
82677	1415
82678	1415
82703	1415
82704	1415
82705	1415
82706	1415
82707	1415
82708	1415
82709	1415
82715	1415
82716	1415
82717	1415
82718	1415
82719	1415
82720	1415
82721	1415
82722	1415
82723	1415
82724	1415
82737	1415
82738	1415
82739	1415
82740	1415
82741	1415
82742	1415
82743	1415
82744	1415
82745	1415
82746	1415
82747	1415
82748	1415
82749	1415
82750	1415
82753	1415
82754	1415
82755	1415
82756	1415
82757	1415
82758	1415
82759	1415
82760	1415
82761	1415
82762	1415
82763	1415
82764	1415
82765	1415
82766	1415
82767	1415
82768	1415
82769	1415
82782	1415
82787	1415
82788	1415
82789	1415
82790	1415
82791	1415
82805	1415
82806	1415
82812	1415
82813	1415
82814	1415
82815	1415
82816	1415
82823	1415
82824	1415
82825	1415
82826	1415
82827	1415
82833	1415
82834	1415
82839	1415
82847	1415
82848	1415
82850	1415
82851	1415
82852	1415
82853	1415
82854	1415
82855	1415
82856	1415
82857	1415
82858	1415
82859	1415
82860	1415
82862	1415
82863	1415
82864	1415
82872	1415
82875	1415
82876	1415
82879	1415
82880	1415
82881	1415
82882	1415
82883	1415
82884	1415
82886	1415
82896	1415
82897	1415
82898	1415
82900	1415
82901	1415
82903	1415
82904	1415
82905	1415
82906	1415
82907	1415
82909	1415
82910	1415
82911	1415
82916	1415
82918	1415
82919	1415
82920	1415
161410	1415
161411	1415
161414	1415
161416	1415
161419	1415
161421	1415
161422	1415
161428	1415
161432	1415
161433	1415
161439	1415
3648	1415
3649	1415
3650	1415
3974	1415
3975	1415
3976	1415
3977	1415
3978	1415
3979	1415
3980	1415
23364	1415
23365	1415
23366	1415
23982	1415
23983	1415
1225	1419
1241	1419
1248	1419
12813	1419
12915	1419
12954	1419
12955	1419
12956	1419
12957	1419
12959	1419
12966	1419
12982	1419
12998	1419
13022	1419
13401	1419
13591	1419
13593	1419
13744	1419
13754	1419
13764	1419
13771	1419
13794	1419
13799	1419
13836	1419
13847	1419
13896	1419
13989	1419
14025	1419
14026	1419
14027	1419
14344	1419
14461	1419
14485	1419
14486	1419
14527	1419
14528	1419
14554	1419
14714	1419
14715	1419
14736	1419
14746	1419
14834	1419
14956	1419
14971	1419
14978	1419
15098	1419
15099	1419
15100	1419
15181	1419
82965	1419
82976	1419
82989	1419
82994	1419
83244	1419
83264	1419
83285	1419
83286	1419
83287	1419
83288	1419
83291	1419
83292	1419
83293	1419
83297	1419
83306	1419
83319	1419
83320	1419
83325	1419
83329	1419
83345	1419
83730	1419
83731	1419
83733	1419
83734	1419
83970	1419
84018	1419
84063	1419
84065	1419
84066	1419
84071	1419
84121	1419
84179	1419
84180	1419
84218	1419
84265	1419
84279	1419
84291	1419
84379	1419
84443	1419
84493	1419
84523	1419
84607	1419
84608	1419
84614	1419
84626	1419
84754	1419
84755	1419
84815	1419
84823	1419
84907	1419
84941	1419
84945	1419
85009	1419
85010	1419
85011	1419
85169	1419
85266	1419
85267	1419
85363	1419
85392	1419
85398	1419
85409	1419
85432	1419
85508	1419
85553	1419
85554	1419
85555	1419
85560	1419
85639	1419
85640	1419
85719	1419
85720	1419
85727	1419
85728	1419
85733	1419
85761	1419
85775	1419
85855	1419
85856	1419
85893	1419
85894	1419
85950	1419
86015	1419
86087	1419
86088	1419
86093	1419
86096	1419
86122	1419
86273	1419
86326	1419
86345	1419
86372	1419
86427	1419
86454	1419
86474	1419
86526	1419
86531	1419
86617	1419
86704	1419
86748	1419
86799	1419
86832	1419
86843	1419
86879	1419
87006	1419
87199	1419
87200	1419
87201	1419
87202	1419
87237	1419
87238	1419
87392	1419
87393	1419
87394	1419
87461	1419
87467	1419
87505	1419
87517	1419
87518	1419
87519	1419
87520	1419
87541	1419
87542	1419
87543	1419
87724	1419
87813	1419
87814	1419
87815	1419
87816	1419
87821	1419
87952	1419
87953	1419
87954	1419
88009	1419
88010	1419
88013	1419
88015	1419
88027	1419
88028	1419
88029	1419
88160	1419
88161	1419
88162	1419
88203	1419
88204	1419
88205	1419
88228	1419
88360	1419
88401	1419
2969	1419
2971	1419
3010	1419
3015	1419
161514	1419
161516	1419
161517	1419
161524	1419
161530	1419
161536	1419
161537	1419
161538	1419
161545	1419
161672	1419
161850	1419
161918	1419
161919	1419
161920	1419
161931	1419
162118	1419
162136	1419
162185	1419
162208	1419
23468	1419
88786	1425
88788	1425
88816	1425
162289	1425
88849	1427
88891	1429
88892	1429
88893	1429
88894	1429
88895	1429
88896	1429
88897	1429
88899	1429
88901	1429
88902	1429
88903	1429
88904	1429
88906	1429
88913	1429
88915	1429
88917	1429
88919	1429
88920	1429
88925	1429
88932	1429
88933	1429
88937	1429
88938	1429
88940	1429
88941	1429
88945	1429
88983	1436
1287	1444
1316	1444
1333	1444
1335	1444
15311	1444
15312	1444
15313	1444
15314	1444
15315	1444
15316	1444
15390	1444
15399	1444
15406	1444
15420	1444
15434	1444
15445	1444
15456	1444
15465	1444
15470	1444
15479	1444
15501	1444
15547	1444
15551	1444
15556	1444
15561	1444
15597	1444
15598	1444
15626	1444
15634	1444
15640	1444
15641	1444
15645	1444
15646	1444
15653	1444
15655	1444
15656	1444
15657	1444
15683	1444
15685	1444
15718	1444
15722	1444
15723	1444
15732	1444
15748	1444
15761	1444
15762	1444
88994	1444
88996	1444
89008	1444
89009	1444
89010	1444
89015	1444
89026	1444
89036	1444
89056	1444
89109	1444
89110	1444
89111	1444
89112	1444
89113	1444
89114	1444
89115	1444
89116	1444
89117	1444
89118	1444
89119	1444
89120	1444
89121	1444
89122	1444
89123	1444
89127	1444
89128	1444
89140	1444
89141	1444
89145	1444
89171	1444
89172	1444
89173	1444
89174	1444
89175	1444
89180	1444
89185	1444
89188	1444
89195	1444
89196	1444
89197	1444
89204	1444
89211	1444
89226	1444
89229	1444
89230	1444
89231	1444
89232	1444
89234	1444
89243	1444
89246	1444
89250	1444
89257	1444
89260	1444
89262	1444
89263	1444
89268	1444
89269	1444
89276	1444
89277	1444
89278	1444
89279	1444
89282	1444
89283	1444
89284	1444
89285	1444
89286	1444
89287	1444
89288	1444
89289	1444
89290	1444
89291	1444
89292	1444
89326	1444
89327	1444
89328	1444
89329	1444
89330	1444
89331	1444
89337	1444
89338	1444
89339	1444
89340	1444
89341	1444
89342	1444
89343	1444
89344	1444
89345	1444
89346	1444
89347	1444
89404	1444
89405	1444
89417	1444
89419	1444
89420	1444
89421	1444
89422	1444
89423	1444
89424	1444
89425	1444
89428	1444
89429	1444
89430	1444
89431	1444
89448	1444
89449	1444
89450	1444
89457	1444
89458	1444
89459	1444
89460	1444
89461	1444
89485	1444
89486	1444
89492	1444
89497	1444
89498	1444
89499	1444
89500	1444
89501	1444
89502	1444
89503	1444
89506	1444
89537	1444
89538	1444
89539	1444
89540	1444
89541	1444
89542	1444
89543	1444
89544	1444
89545	1444
89546	1444
89554	1444
89555	1444
89556	1444
89557	1444
89558	1444
89559	1444
89560	1444
89561	1444
89562	1444
89563	1444
89564	1444
89565	1444
89566	1444
89567	1444
89568	1444
89569	1444
89570	1444
89571	1444
89572	1444
89573	1444
89659	1444
89660	1444
89661	1444
89662	1444
89663	1444
89664	1444
89668	1444
89669	1444
89713	1444
89715	1444
89717	1444
89718	1444
89719	1444
89720	1444
89726	1444
89727	1444
89728	1444
89729	1444
89730	1444
89731	1444
89732	1444
89733	1444
89734	1444
89740	1444
89743	1444
89744	1444
89754	1444
89758	1444
89765	1444
89806	1444
89807	1444
89808	1444
89809	1444
89815	1444
89816	1444
89817	1444
89818	1444
89833	1444
89834	1444
89835	1444
89836	1444
89837	1444
89838	1444
89839	1444
89840	1444
89841	1444
89842	1444
89847	1444
89848	1444
89849	1444
89850	1444
89851	1444
89852	1444
89853	1444
89854	1444
89925	1444
89926	1444
89927	1444
89929	1444
89994	1444
90003	1444
90004	1444
90010	1444
90011	1444
90012	1444
90013	1444
90014	1444
90015	1444
90016	1444
90020	1444
90021	1444
90022	1444
90023	1444
90036	1444
90038	1444
90044	1444
90045	1444
90046	1444
90047	1444
90048	1444
90069	1444
90071	1444
90073	1444
90074	1444
90076	1444
90080	1444
90081	1444
90083	1444
90087	1444
90088	1444
90089	1444
90093	1444
90094	1444
90098	1444
90146	1444
90147	1444
90148	1444
90149	1444
90150	1444
90153	1444
90154	1444
90158	1444
90159	1444
90160	1444
90165	1444
90166	1444
90167	1444
90168	1444
90169	1444
90170	1444
90173	1444
90176	1444
90185	1444
90189	1444
90191	1444
90192	1444
90193	1444
90197	1444
90198	1444
90199	1444
90200	1444
90202	1444
90205	1444
90207	1444
90209	1444
90213	1444
90215	1444
90219	1444
90222	1444
90224	1444
90228	1444
90234	1444
90237	1444
90247	1444
90251	1444
90252	1444
90257	1444
90266	1444
90361	1444
90363	1444
90366	1444
90375	1444
90378	1444
90393	1444
90402	1444
90404	1444
90425	1444
90426	1444
90427	1444
90428	1444
90429	1444
90430	1444
90431	1444
90433	1444
90434	1444
90437	1444
90439	1444
90440	1444
90443	1444
90466	1444
90478	1444
90480	1444
90481	1444
90482	1444
90483	1444
90484	1444
90485	1444
90486	1444
90488	1444
90489	1444
90490	1444
90491	1444
90492	1444
90493	1444
90495	1444
90517	1444
90531	1444
90534	1444
90535	1444
90562	1444
90568	1444
90569	1444
90570	1444
90593	1444
90594	1444
90597	1444
90598	1444
90599	1444
90623	1444
90624	1444
90625	1444
90628	1444
90629	1444
90659	1444
90660	1444
90661	1444
90666	1444
90667	1444
90686	1444
90687	1444
90693	1444
90697	1444
90698	1444
90699	1444
90719	1444
90725	1444
90726	1444
90727	1444
90728	1444
90729	1444
90730	1444
90731	1444
90732	1444
90733	1444
90741	1444
90742	1444
90743	1444
90744	1444
90745	1444
90746	1444
90747	1444
90748	1444
90749	1444
90750	1444
90751	1444
90814	1444
90815	1444
90822	1444
90823	1444
90824	1444
90825	1444
90826	1444
90827	1444
90835	1444
90836	1444
90837	1444
90838	1444
90839	1444
90840	1444
90841	1444
90842	1444
90843	1444
90844	1444
90845	1444
90846	1444
90847	1444
90848	1444
90849	1444
90850	1444
90851	1444
90852	1444
90853	1444
90854	1444
90855	1444
90953	1444
90955	1444
90956	1444
90957	1444
90966	1444
90967	1444
90968	1444
90969	1444
90970	1444
90971	1444
90972	1444
90973	1444
90974	1444
90975	1444
90976	1444
90977	1444
90978	1444
90979	1444
90980	1444
90981	1444
90982	1444
90983	1444
90984	1444
90985	1444
90986	1444
91005	1444
91006	1444
91007	1444
91008	1444
91009	1444
91010	1444
91011	1444
91012	1444
91013	1444
91014	1444
91015	1444
91016	1444
91017	1444
91018	1444
91019	1444
91020	1444
91021	1444
91022	1444
91023	1444
91024	1444
91025	1444
91177	1444
91179	1444
91180	1444
91181	1444
91182	1444
91183	1444
91184	1444
91185	1444
91197	1444
91198	1444
91199	1444
91200	1444
91201	1444
91202	1444
91203	1444
91204	1444
91205	1444
91206	1444
91207	1444
91208	1444
91209	1444
91210	1444
91211	1444
91212	1444
91213	1444
91214	1444
91215	1444
91216	1444
91311	1444
91317	1444
91318	1444
91319	1444
91320	1444
91321	1444
91322	1444
91323	1444
91324	1444
91338	1444
91339	1444
91340	1444
91341	1444
91342	1444
91343	1444
91344	1444
91345	1444
91346	1444
91347	1444
91348	1444
91349	1444
91350	1444
91351	1444
91352	1444
91353	1444
91354	1444
91355	1444
91356	1444
91357	1444
91358	1444
91359	1444
91454	1444
91456	1444
91457	1444
91458	1444
91459	1444
91463	1444
91464	1444
91465	1444
91466	1444
91501	1444
91502	1444
91507	1444
91508	1444
91509	1444
91510	1444
91511	1444
91512	1444
91513	1444
91514	1444
91550	1444
91551	1444
91552	1444
91555	1444
91556	1444
91557	1444
91558	1444
91559	1444
91560	1444
91588	1444
91591	1444
91592	1444
3361	1444
162357	1444
162358	1444
162359	1444
162360	1444
162361	1444
162362	1444
162363	1444
162364	1444
162365	1444
162366	1444
162367	1444
162368	1444
162369	1444
162378	1444
162380	1444
162383	1444
162391	1444
162397	1444
162403	1444
162411	1444
162414	1444
162415	1444
162432	1444
162442	1444
162444	1444
162474	1444
162486	1444
162493	1444
162494	1444
162495	1444
162506	1444
3665	1444
23509	1444
91666	1446
91667	1446
91677	1453
91914	1469
91916	1470
91917	1470
91920	1470
91932	1470
91935	1472
1338	1475
1351	1475
15823	1475
15835	1475
15847	1475
15868	1475
15869	1475
15871	1475
15876	1475
15877	1475
15885	1475
15886	1475
15890	1475
15895	1475
15905	1475
15907	1475
91943	1475
91970	1475
91971	1475
91972	1475
91974	1475
91975	1475
91976	1475
91981	1475
91983	1475
91991	1475
91992	1475
91997	1475
92003	1475
92008	1475
92010	1475
92027	1475
92029	1475
92030	1475
92031	1475
92032	1475
92034	1475
92052	1475
92053	1475
92058	1475
92067	1475
92068	1475
92069	1475
92071	1475
92081	1475
92082	1475
92086	1475
92087	1475
92107	1475
92108	1475
92111	1475
92124	1475
92125	1475
92127	1475
92129	1475
92140	1475
92142	1475
92147	1475
92158	1475
92159	1475
92160	1475
92173	1475
92186	1475
92192	1475
92210	1475
92226	1475
92229	1475
92231	1475
92246	1475
92249	1475
92253	1475
92258	1475
92272	1475
92273	1475
92274	1475
92280	1475
92281	1475
92309	1475
92310	1475
92311	1475
92312	1475
92313	1475
92327	1475
92328	1475
92329	1475
92330	1475
92331	1475
92351	1475
92354	1475
92355	1475
92363	1475
92364	1475
92367	1475
92381	1475
92382	1475
92383	1475
92448	1475
92449	1475
92450	1475
92451	1475
92452	1475
92453	1475
92454	1475
92455	1475
92456	1475
92457	1475
92458	1475
92464	1475
92465	1475
92473	1475
92474	1475
92477	1475
92561	1475
92562	1475
92563	1475
92564	1475
92565	1475
92566	1475
92567	1475
92568	1475
92569	1475
92570	1475
92571	1475
92572	1475
92573	1475
92576	1475
92593	1475
92594	1475
92595	1475
92597	1475
92598	1475
92599	1475
92663	1475
92664	1475
92665	1475
92666	1475
92667	1475
92668	1475
92669	1475
92678	1475
92681	1475
92703	1475
92704	1475
92730	1475
92731	1475
92739	1475
92740	1475
92742	1475
92743	1475
92744	1475
92771	1475
92772	1475
92797	1475
92798	1475
162567	1475
162569	1475
162571	1475
162574	1475
162580	1475
162581	1475
162590	1475
3695	1475
23561	1475
23562	1475
92820	1478
92823	1478
92824	1478
92889	1482
92900	1482
92908	1482
92915	1482
92925	1482
92945	1482
15929	1491
92982	1491
92994	1491
93000	1491
93001	1491
93002	1491
93003	1491
93009	1491
93016	1491
15932	1492
15933	1492
93033	1493
93034	1493
93137	1498
93138	1498
93139	1498
93140	1498
93141	1498
93177	1502
93192	1502
93214	1502
1357	1512
15951	1512
15952	1512
93296	1512
93305	1512
93307	1512
93333	1512
93336	1512
93340	1512
93344	1512
93345	1512
93354	1512
93369	1512
93406	1512
93412	1512
93448	1523
93550	1528
93558	1531
93573	1531
93574	1531
93584	1531
93585	1531
93589	1531
93590	1531
93597	1531
93598	1531
93605	1531
93615	1531
93627	1531
93630	1531
93631	1531
93632	1531
93644	1531
93648	1531
93659	1531
93662	1531
93663	1531
93674	1531
93681	1531
93682	1531
93683	1531
93688	1531
93704	1531
93708	1531
93709	1531
93714	1531
93720	1531
93724	1531
93739	1531
3074	1531
162622	1531
15973	1550
93853	1550
1363	1551
16013	1551
16045	1551
16046	1551
93882	1551
93889	1551
93890	1551
93893	1551
93898	1551
93924	1551
93925	1551
93926	1551
93953	1551
93959	1551
93961	1551
93969	1551
93970	1551
93988	1551
93994	1551
93995	1551
94009	1551
94042	1551
94111	1551
94127	1551
94159	1551
94162	1551
94171	1551
94185	1551
94188	1551
94200	1551
94207	1551
94208	1551
94219	1551
94224	1551
94248	1551
94249	1551
94264	1551
94303	1551
94304	1551
94305	1551
94330	1551
94331	1551
94332	1551
94333	1551
94349	1551
94350	1551
94360	1551
94375	1551
162718	1551
94469	1559
94472	1559
94478	1559
94483	1559
94532	1580
16128	1581
16129	1581
94553	1581
94565	1581
94566	1581
94572	1581
94757	1599
16188	1601
94759	1601
94761	1601
94764	1601
94765	1601
162768	1601
23579	1601
94809	1633
94810	1637
94812	1642
162770	1642
94868	1667
95154	1691
95156	1693
95159	1693
162795	1701
95811	1708
95894	1708
95946	1708
96146	1709
96148	1709
96149	1709
96287	1711
96369	1714
1415	1725
16391	1725
16402	1725
16411	1725
16413	1725
96415	1725
96479	1725
96524	1725
96562	1725
96563	1725
96564	1725
96565	1725
162920	1725
96608	1734
96609	1734
96610	1734
96611	1734
16429	1735
16455	1735
16488	1735
16526	1735
16616	1735
96697	1735
96772	1735
96773	1735
96774	1735
96775	1735
96862	1735
96884	1735
96897	1735
97060	1735
97148	1735
1460	1737
16638	1737
16640	1737
16641	1737
16642	1737
16643	1737
97189	1737
97196	1737
23603	1737
1466	1754
1467	1754
1468	1754
1469	1754
1470	1754
1471	1754
1473	1754
1474	1754
1475	1754
1477	1754
16658	1754
16660	1754
16664	1754
16665	1754
16672	1754
16673	1754
16676	1754
16677	1754
16678	1754
16679	1754
16684	1754
16688	1754
16689	1754
16690	1754
16691	1754
16692	1754
16696	1754
16697	1754
16698	1754
16699	1754
16700	1754
97307	1754
97316	1754
97318	1754
97320	1754
97328	1754
97329	1754
97332	1754
97333	1754
97335	1754
97337	1754
97338	1754
97339	1754
97348	1754
97349	1754
97352	1754
97354	1754
97355	1754
97357	1754
163098	1754
163105	1754
163108	1754
3715	1754
3716	1754
3717	1754
3718	1754
3719	1754
3720	1754
3721	1754
3722	1754
3981	1754
97367	1757
97370	1757
1481	1760
1482	1760
1484	1760
1485	1760
1488	1760
1489	1760
16718	1760
16721	1760
16722	1760
16725	1760
16727	1760
16728	1760
16729	1760
16730	1760
16731	1760
16732	1760
16733	1760
16734	1760
16736	1760
16737	1760
16741	1760
97373	1760
97380	1760
97386	1760
97388	1760
97391	1760
97393	1760
97398	1760
97400	1760
97402	1760
97405	1760
97406	1760
97408	1760
97411	1760
97415	1760
97416	1760
97417	1760
97418	1760
97419	1760
97420	1760
97421	1760
97422	1760
97424	1760
97425	1760
97426	1760
97427	1760
97431	1760
97433	1760
97434	1760
97435	1760
97439	1760
97440	1760
97441	1760
97442	1760
97443	1760
97445	1760
97446	1760
97447	1760
97448	1760
97452	1760
97453	1760
97454	1760
97456	1760
97458	1760
97459	1760
97460	1760
97461	1760
97462	1760
163125	1760
163126	1760
163128	1760
163129	1760
163130	1760
163134	1760
163136	1760
163138	1760
3723	1760
3724	1760
3725	1760
97466	1761
97470	1761
97473	1761
97475	1761
16744	1765
16745	1765
16748	1765
16752	1765
2505	1766
1493	1767
1495	1767
16754	1767
16757	1767
16758	1767
16761	1767
16775	1767
16777	1767
16778	1767
97492	1767
97496	1767
97497	1767
97498	1767
97501	1767
97502	1767
97511	1767
97512	1767
97513	1767
97516	1767
97519	1767
97521	1767
97522	1767
97526	1767
97527	1767
97530	1767
97537	1767
97538	1767
97541	1767
97554	1767
97555	1767
97565	1767
97571	1767
97572	1767
97573	1767
97574	1767
97575	1767
97577	1767
97580	1767
97581	1767
97582	1767
97591	1767
97592	1767
97593	1767
97595	1767
97598	1767
97599	1767
97608	1767
97617	1767
97622	1767
97623	1767
97632	1767
97633	1767
97647	1767
97648	1767
97660	1767
97661	1767
97662	1767
97663	1767
97664	1767
97683	1767
97685	1767
97694	1767
97697	1767
97699	1767
97703	1767
97704	1767
97708	1767
97710	1767
97711	1767
97712	1767
97713	1767
97720	1767
97721	1767
97722	1767
97727	1767
97729	1767
97740	1767
97741	1767
97742	1767
97746	1767
97747	1767
97751	1767
163142	1767
163146	1767
163150	1767
3727	1767
97781	1768
1499	1770
1501	1770
1503	1770
97790	1770
97795	1770
97796	1770
97803	1770
97804	1770
97810	1770
97811	1770
97813	1770
97815	1770
97817	1770
97818	1770
97872	1770
97874	1770
97884	1770
97885	1770
97886	1770
97887	1770
97888	1770
97889	1770
97890	1770
97891	1770
97892	1770
97893	1770
97899	1770
97900	1770
97907	1770
97910	1770
97911	1770
97912	1770
97913	1770
97914	1770
97915	1770
97916	1770
97918	1770
97919	1770
97920	1770
97921	1770
97922	1770
97923	1770
97924	1770
97925	1770
97926	1770
97927	1770
97928	1770
97930	1770
97931	1770
97932	1770
97936	1770
97937	1770
97938	1770
97939	1770
97940	1770
97941	1770
97944	1770
97945	1770
97949	1770
97950	1770
97951	1770
97953	1770
97955	1770
97956	1770
97959	1770
97960	1770
97961	1770
97962	1770
97963	1770
97965	1770
97966	1770
97969	1770
97973	1770
97974	1770
97975	1770
97976	1770
97977	1770
97978	1770
97979	1770
97981	1770
97982	1770
97983	1770
97984	1770
97988	1770
97989	1770
97994	1770
97995	1770
97996	1770
97998	1770
98000	1770
98002	1770
98003	1770
98004	1770
98006	1770
98007	1770
98009	1770
98010	1770
98012	1770
98013	1770
98014	1770
98016	1770
98023	1770
98024	1770
98027	1770
98028	1770
98029	1770
98030	1770
98031	1770
98033	1770
98037	1770
98042	1770
98044	1770
98047	1770
98049	1770
98052	1770
98054	1770
98059	1770
98061	1770
98062	1770
98063	1770
98070	1770
98071	1770
98072	1770
98073	1770
98074	1770
98075	1770
98076	1770
98087	1770
98089	1770
98092	1770
98093	1770
98094	1770
98095	1770
98096	1770
98099	1770
98106	1770
98107	1770
98108	1770
98110	1770
98114	1770
98116	1770
98118	1770
98119	1770
98123	1770
98124	1770
98125	1770
98126	1770
98127	1770
98128	1770
98131	1770
98132	1770
98133	1770
98134	1770
98135	1770
98142	1770
98143	1770
98144	1770
98145	1770
98146	1770
98147	1770
98153	1770
98154	1770
98155	1770
98163	1770
98165	1770
98166	1770
98167	1770
98169	1770
98170	1770
98171	1770
98172	1770
98173	1770
98174	1770
98175	1770
98178	1770
98179	1770
98180	1770
98181	1770
98183	1770
98186	1770
98187	1770
98188	1770
98193	1770
98194	1770
98196	1770
98197	1770
98204	1770
98206	1770
98207	1770
98208	1770
98209	1770
98213	1770
98214	1770
98215	1770
98216	1770
98222	1770
98223	1770
98224	1770
98225	1770
98229	1770
