id_mutation	id_disease
162362	547
162365	547
162369	547
162371	547
162367	547
162368	547
162373	547
162374	547
162375	547
162390	547
162391	547
162392	547
162393	547
162389	547
162376	547
162388	547
162377	547
162381	547
162382	547
162383	547
3433	547
264192	547
205798	548
206173	548
190753	548
190750	548
190785	548
190791	548
190752	548
236813	548
236812	548
190792	548
190793	548
190794	548
190797	548
190795	548
190796	548
190798	548
190790	548
190800	548
190799	548
190754	548
190755	548
190778	548
190779	548
190780	548
190781	548
190782	548
190783	548
190784	548
190786	548
190787	548
190788	548
190789	548
254950	549
254955	549
19648	549
254951	549
130851	549
130823	549
19651	549
19647	549
130855	549
130854	549
130841	549
254950	550
254950	551
248192	551
249266	551
84283	551
84292	551
84291	551
84290	551
84289	551
84288	551
84287	551
84286	551
84285	551
84284	551
84282	551
84294	551
84281	551
84280	551
84279	551
84278	551
84277	551
84276	551
84275	551
84274	551
84273	551
84293	551
84295	551
84271	551
84307	551
84315	551
84314	551
84313	551
84312	551
84311	551
84310	551
84309	551
84308	551
84306	551
84296	551
84305	551
84304	551
84303	551
84302	551
84301	551
84300	551
84299	551
84298	551
84297	551
84272	551
84270	551
84269	551
84259	551
84268	551
84267	551
84266	551
84265	551
84264	551
84263	551
84262	551
84261	551
84260	551
84258	551
84257	551
84256	551
84255	551
84254	551
84253	551
84316	551
84317	551
84318	551
84328	551
84337	551
84336	551
84335	551
84334	551
84333	551
84332	551
84331	551
84330	551
84329	551
84327	551
84326	551
84325	551
84324	551
84323	551
84322	551
84321	551
84320	551
84319	551
35793	551
245155	551
130852	551
30946	551
130857	551
130844	551
21298	551
35937	551
35792	551
254950	552
35790	552
255727	552
21514	552
254950	553
48414	553
209197	553
144935	553
163488	553
202566	553
254950	554
129206	554
202498	554
48450	554
254950	555
223409	555
34173	555
254950	556
137238	556
222980	557
222981	557
222980	558
222981	558
204694	559
204636	559
204640	559
204637	559
204639	559
204638	559
261650	559
204694	560
204694	561
204694	562
210749	563
210756	563
210759	563
210778	563
210772	563
210750	563
210889	563
210752	563
210751	563
210758	563
210753	563
210864	563
210780	563
210779	563
210777	563
210749	564
210749	565
210756	565
210759	565
210746	565
210748	565
210750	565
210826	565
210827	565
22986	566
22986	567
257866	567
203191	567
22986	568
155452	568
224935	569
136770	569
215469	570
215470	570
215499	570
215498	570
246480	571
246480	572
264493	572
230830	573
230831	573
230840	573
230846	573
230845	573
230844	573
230841	573
230838	573
230837	573
230833	573
230832	573
230830	574
205206	575
205395	575
205382	575
205221	575
205291	575
205230	575
205312	575
205334	575
205335	575
205368	575
261695	575
205189	575
205198	575
205192	575
205205	575
205191	575
205185	575
205186	575
205512	575
205223	575
205333	575
205218	575
205213	575
205295	575
205201	575
205342	575
205233	575
205232	575
205220	575
205624	575
205283	575
205286	575
205695	575
205325	575
205177	575
205206	576
205395	576
205382	576
205221	576
205291	576
205230	576
205312	576
205334	576
205335	576
205368	576
261695	576
205189	576
205198	576
205192	576
205205	576
205191	576
205185	576
205186	576
205512	576
205223	576
205333	576
205218	576
205213	576
205295	576
205201	576
205342	576
205233	576
205232	576
205220	576
205624	576
205283	576
205286	576
205695	576
205200	576
243512	576
243508	576
205179	576
205176	576
205170	576
205169	576
205168	576
243515	576
243514	576
243509	576
31074	576
31073	576
31072	576
205278	576
205206	577
205395	577
205382	577
205221	577
205291	577
205230	577
205312	577
205334	577
205335	577
205368	577
261695	577
205178	577
161246	577
161298	577
161352	577
161267	577
161299	577
161422	577
161212	577
208250	578
38793	578
212076	578
212179	578
192196	578
191113	578
193779	578
192865	578
31180	578
185443	578
156992	578
212181	578
208196	578
193928	578
193932	578
29962	578
211739	578
212180	578
37743	578
193927	578
193929	578
193930	578
193933	578
193934	578
193935	578
6350	578
7622	578
260941	578
30104	578
30105	578
30106	578
30107	578
208250	579
208353	579
208076	579
208294	579
208086	579
208486	579
208316	579
208266	579
208416	579
208437	579
208456	579
208528	579
208284	579
208030	579
208527	579
208354	579
208063	579
129859	579
129885	579
264405	579
264406	579
245298	579
245296	579
245295	579
245294	579
245293	579
245292	579
245291	579
245290	579
245289	579
245288	579
245287	579
245286	579
245285	579
245284	579
245283	579
245282	579
245281	579
245280	579
245279	579
245278	579
245277	579
245297	579
245299	579
245300	579
245703	579
245702	579
245701	579
245700	579
245699	579
245698	579
245697	579
245696	579
245695	579
245694	579
245693	579
245692	579
245691	579
245374	579
245373	579
245372	579
245371	579
245370	579
245369	579
245368	579
245367	579
245366	579
245365	579
245364	579
245363	579
245704	579
245705	579
245706	579
245721	579
245734	579
245733	579
245732	579
245731	579
245730	579
245729	579
245727	579
245726	579
245725	579
245724	579
245723	579
245722	579
245720	579
245707	579
245719	579
245718	579
245717	579
245716	579
245715	579
245714	579
245713	579
245712	579
245711	579
245710	579
245709	579
245708	579
245362	579
245361	579
245360	579
245314	579
245326	579
245325	579
245324	579
245323	579
245322	579
245321	579
245320	579
245319	579
245318	579
245317	579
245316	579
245315	579
245313	579
245328	579
245312	579
245311	579
245310	579
245309	579
245308	579
245307	579
245306	579
245305	579
245304	579
245303	579
245302	579
245301	579
245327	579
245329	579
245359	579
245347	579
245358	579
245357	579
245356	579
245355	579
245354	579
245353	579
245352	579
245351	579
245350	579
245349	579
245348	579
245345	579
245330	579
245344	579
245342	579
245341	579
245340	579
245339	579
245337	579
245336	579
245335	579
245334	579
245333	579
245332	579
245331	579
245735	579
245736	579
245737	579
245738	579
245752	579
245753	579
245751	579
245750	579
245749	579
245748	579
245747	579
245746	579
245745	579
245744	579
245743	579
245742	579
245741	579
245740	579
245739	579
4997	579
35948	579
35949	579
35942	579
208250	580
208353	580
208076	580
208294	580
208086	580
208486	580
208316	580
208266	580
208416	580
208437	580
208456	580
208528	580
208284	580
208030	580
208527	580
208354	580
208250	581
208353	581
208076	581
208294	581
208086	581
208486	581
208316	581
208266	581
208416	581
208437	581
208456	581
208528	581
208284	581
208030	581
208527	581
208210	581
208019	581
208054	581
208034	581
261762	581
208495	581
208060	581
208053	581
208022	581
208156	581
208206	581
208031	581
31159	581
208043	581
208513	581
4333	581
208023	581
261763	581
261764	581
208467	581
208394	581
208250	582
208353	582
208076	582
208294	582
208086	582
208486	582
208316	582
208266	582
208416	582
208437	582
208456	582
208528	582
208284	582
208030	582
208527	582
208026	582
208047	582
208049	582
208029	582
208022	582
208028	582
31174	582
208033	582
208157	582
208020	582
208048	582
208032	582
208250	583
208353	583
208076	583
208294	583
208086	583
208486	583
208316	583
208266	583
208416	583
208437	583
208456	583
208528	583
208284	583
208030	583
208527	583
208354	583
208250	584
208353	584
208076	584
208294	584
208086	584
208486	584
208316	584
208266	584
208416	584
208437	584
208456	584
208528	584
208284	584
208030	584
208527	584
208036	584
208027	584
208044	584
208046	584
208051	584
208233	584
208250	585
208353	585
208076	585
208294	585
208086	585
208486	585
208316	585
208266	585
208416	585
208437	585
208456	585
208528	585
208284	585
208030	585
208527	585
208210	585
208035	585
208495	585
208490	585
208250	586
208353	586
208076	586
208294	586
208086	586
208486	586
208316	586
208266	586
208416	586
208437	586
208456	586
208528	586
208284	586
208030	586
208527	586
208354	586
208126	586
208035	586
208027	586
208495	586
208156	586
208433	586
208038	586
208037	586
208170	586
208160	586
208238	586
208239	586
208250	587
208353	587
208076	587
208294	587
208086	587
208486	587
208316	587
208266	587
208416	587
208437	587
208456	587
208528	587
208284	587
208030	587
208527	587
208354	587
208164	587
208054	587
208495	587
208053	587
4334	587
208388	587
4336	587
208499	587
208433	587
208045	587
208052	587
208457	587
208432	587
208422	587
208250	588
155452	589
155452	590
156131	590
231098	590
231099	590
200063	591
204733	592
4619	592
148606	592
25689	592
136770	592
204733	593
4619	593
260140	593
246880	594
7432	594
151057	594
207555	594
169340	594
47593	594
146626	594
254405	594
254406	594
254407	594
254404	594
254399	594
254400	594
254401	594
254402	594
254403	594
254445	594
254416	594
254418	594
254419	594
254420	594
254421	594
254422	594
254423	594
254424	594
254425	594
254426	594
254427	594
254428	594
254429	594
254430	594
254431	594
254432	594
254433	594
254434	594
254435	594
254436	594
254437	594
254438	594
254439	594
254440	594
254441	594
254442	594
254443	594
254444	594
254417	594
254415	594
254414	594
254408	594
254409	594
254410	594
254412	594
254413	594
254398	594
254389	594
254390	594
254391	594
254392	594
254388	594
254387	594
254380	594
254381	594
254382	594
254383	594
254384	594
254385	594
254386	594
254393	594
254395	594
254396	594
254397	594
254394	594
254446	594
254447	594
254448	594
254449	594
254450	594
254451	594
254452	594
254453	594
254454	594
254455	594
254456	594
254457	594
254458	594
254459	594
254460	594
254461	594
254462	594
254463	594
254464	594
254411	594
206092	595
206102	595
206156	595
206135	595
206100	595
206112	595
206091	595
206098	595
206083	595
206099	595
206150	595
206107	595
206217	595
206093	595
206142	595
206284	595
206213	595
206172	595
206189	595
206095	595
190682	595
206242	595
206097	595
206096	595
206127	595
206133	595
206203	595
206094	595
168377	595
206280	595
206305	595
206306	595
206307	595
206126	595
206130	595
4284	595
206309	595
206308	595
206310	595
206338	595
190991	596
191203	596
190963	596
191160	596
191057	596
191895	596
191441	596
190860	596
191337	596
192767	596
190986	596
191470	596
191126	596
191153	596
191447	596
190935	596
191209	596
190853	596
191342	596
191444	596
191138	596
191446	596
191194	596
191077	596
190971	596
191560	596
191396	596
191054	596
190911	596
191707	596
192348	596
191642	596
191969	596
191246	596
191572	596
190905	596
191420	596
191361	596
191013	596
192322	596
192097	596
191369	596
191210	596
191055	596
192275	596
192825	596
191144	596
190904	596
191041	596
190845	596
191001	596
51326	596
51275	596
51274	596
51273	596
51276	596
51306	596
51307	596
51324	596
51325	596
51310	596
51323	596
51278	596
51299	596
51296	596
51321	596
51354	596
51297	596
51320	596
51298	596
51355	596
51300	596
51353	596
51319	596
51301	596
51302	596
51303	596
51304	596
51356	596
51357	596
51295	596
51294	596
51279	596
51286	596
51280	596
51351	596
51281	596
51282	596
51283	596
51284	596
51285	596
51287	596
51293	596
51288	596
51352	596
51289	596
51322	596
51290	596
51291	596
51292	596
51327	596
51339	596
51328	596
51305	596
51344	596
51345	596
51346	596
51347	596
51308	596
51329	596
51309	596
51350	596
51317	596
51342	596
51316	596
51315	596
51314	596
51318	596
51349	596
51313	596
51312	596
51311	596
51343	596
51348	596
51277	596
51332	596
51337	596
51335	596
51338	596
51334	596
51333	596
51336	596
51340	596
51331	596
51330	596
51341	596
190847	596
190992	596
190830	596
191592	596
191293	596
191063	596
191421	596
191618	596
191165	596
190836	596
192042	596
191034	596
190835	596
191002	596
193013	596
4064	596
192170	596
190833	596
192222	596
190842	596
191676	596
191087	596
191070	596
193000	596
191629	596
191019	596
191412	596
192526	596
191609	596
191434	596
191464	596
191815	596
191433	596
191756	596
191067	596
193254	596
192732	596
191226	596
190887	596
191442	596
191188	596
191461	596
190934	596
191413	596
191186	596
191179	596
190831	596
191503	596
191500	596
191267	596
191296	596
191064	596
191033	596
191985	596
190886	596
190859	596
192216	596
190832	596
191000	596
191801	596
192277	596
190921	596
191236	596
191053	596
191239	596
192577	596
191224	596
191244	596
191221	596
191795	596
190867	596
191273	596
191418	596
191042	596
191169	596
191112	596
191163	596
190961	596
191479	596
190973	596
190826	596
191374	596
191075	596
191473	596
191468	596
191675	596
190817	596
191058	596
191386	596
191391	596
191348	596
191734	596
191395	596
190969	596
191320	596
190970	596
190906	596
191258	596
191082	596
191485	596
191147	596
191122	596
191451	596
191370	596
192202	596
191298	596
191107	596
191303	596
190844	596
191426	596
191448	596
191783	596
191086	596
192522	596
190916	596
191012	596
192381	596
190930	596
191284	596
190942	596
190849	596
192999	596
191046	596
4079	596
190983	596
191566	596
191498	596
191908	596
191383	596
191561	596
191831	596
191462	596
190978	596
191751	596
190994	596
191922	596
191858	596
190996	596
191004	596
191941	596
191865	596
190989	596
191402	596
191422	596
191574	596
191346	596
190866	596
191223	596
191336	596
190838	596
191247	596
192004	596
190893	596
192466	596
191344	596
193072	596
191183	596
191180	596
191175	596
191167	596
190892	596
191154	596
190889	596
191142	596
190882	596
191139	596
190881	596
192237	596
191060	596
191094	596
192298	596
192250	596
190918	596
191297	596
191302	596
193566	596
192410	596
191242	596
191313	596
192105	596
191322	596
191324	596
191238	596
191231	596
191332	596
193413	596
191291	596
192242	596
191098	596
193849	596
190976	596
191072	596
193283	596
191275	596
193307	596
190854	596
190828	596
191069	596
191039	596
192579	596
190821	596
192596	596
191037	596
191276	596
191264	596
191295	596
191432	596
192218	596
51378	596
51363	596
51420	596
51419	596
51421	596
51362	596
51401	596
51422	596
193953	596
51399	596
191677	596
51432	596
51431	596
51430	596
51365	596
51429	596
51376	596
51402	596
51423	596
51428	596
51427	596
51377	596
51425	596
51424	596
51400	596
51426	596
51408	596
194266	596
51361	596
190864	596
51411	596
51404	596
51410	596
51370	596
51395	596
192533	596
51409	596
191006	596
51398	596
51405	596
51406	596
51396	596
51369	596
51368	596
51367	596
51366	596
190870	596
51412	596
51371	596
51379	596
51414	596
194022	596
51418	596
51417	596
51416	596
51397	596
51403	596
51407	596
51375	596
191673	596
51374	596
51415	596
190901	596
191611	596
190863	596
51394	596
51373	596
51372	596
51413	596
51381	596
51380	596
193223	596
51385	596
192964	596
193290	596
51437	596
51435	596
51393	596
192032	596
51392	596
51391	596
51438	596
51388	596
51359	596
51439	596
191092	596
51387	596
51358	596
51390	596
51389	596
51384	596
51442	596
51386	596
51433	596
51440	596
191073	596
51364	596
193510	596
51441	596
191942	596
51360	596
51382	596
51383	596
51436	596
51434	596
191623	596
191157	596
194299	596
191310	596
194233	596
194350	596
193698	596
192147	596
195286	596
195332	596
191983	596
191886	596
191211	596
191171	596
191173	596
191356	596
191392	596
191449	596
193029	596
191299	596
191456	596
191038	596
191357	596
191364	596
191056	596
192662	596
192663	596
191309	596
192846	596
191270	596
191021	596
191546	596
191111	596
190861	596
190985	596
191571	596
191372	596
191359	596
191089	596
190909	596
190874	596
191554	596
191558	596
190857	596
191365	596
190928	596
191285	596
191278	596
191568	596
191015	596
191260	596
191586	596
191044	596
191257	596
191071	596
190891	596
191005	596
191274	596
191311	596
190987	596
191480	596
193503	596
191452	596
190998	596
191719	596
190954	596
190965	596
191301	596
191436	596
191335	596
191219	596
191576	596
191496	596
191381	596
191208	596
191339	596
191206	596
191647	596
191405	596
191262	596
191199	596
191388	596
191177	596
191387	596
191158	596
190931	596
191334	596
191020	596
191994	596
193087	596
192213	596
193077	596
191784	596
192054	596
191930	596
191861	596
192035	596
192505	596
192564	596
191878	596
191883	596
191926	596
192286	596
191840	596
191822	596
192355	596
193185	596
192313	596
192396	596
191797	596
193170	596
193252	596
193542	596
190872	596
192235	596
191501	596
191860	596
191497	596
191491	596
191362	596
191229	596
191235	596
192243	596
192744	596
193097	596
191080	596
190979	596
190822	596
193048	596
190823	596
192264	596
191928	596
192272	596
190829	596
192304	596
191490	596
193036	596
191349	596
191243	596
191217	596
192727	596
192716	596
192247	596
191504	596
191068	596
194329	596
192779	596
193500	596
192465	596
190843	596
190938	596
192486	596
190936	596
191901	596
191312	596
190927	596
191909	596
192530	596
190919	596
193421	596
191318	596
193452	596
190902	596
192073	596
192086	596
190888	596
190885	596
192647	596
192566	596
190879	596
190878	596
190877	596
194431	596
190952	596
192356	596
193538	596
192384	596
191879	596
192409	596
191048	596
191245	596
191052	596
192230	596
191839	596
192867	596
191921	596
192228	596
192452	596
191255	596
192955	596
192045	596
192050	596
192168	596
191256	596
192985	596
193592	596
193589	596
193572	596
192456	596
193549	596
191363	596
190982	596
190873	596
191990	596
191989	596
193913	596
193888	596
191773	596
193863	596
192678	596
191606	596
191459	596
191976	596
193624	596
193623	596
191411	596
191414	596
191713	596
191417	596
191937	596
191695	596
193179	596
194094	596
191371	596
191667	596
191389	596
192330	596
191091	596
191032	596
191652	596
194033	596
191124	596
192180	596
191105	596
191967	596
191580	596
191404	596
192189	596
192175	596
192205	596
193206	596
191794	596
191469	596
191438	596
191587	596
192319	596
193305	596
192309	596
191474	596
191435	596
191726	596
191182	596
191759	596
191590	596
191439	596
191596	596
191725	596
191190	596
193240	596
191583	596
190984	596
191016	596
191367	596
192197	596
194292	596
192704	596
191499	596
193023	596
192694	596
193047	596
197633	596
191145	596
191424	596
192074	596
193376	596
193049	596
193230	596
193241	596
195266	596
192592	596
194352	596
193110	596
193371	596
191440	596
194567	596
193221	596
194489	596
194444	596
192069	596
197119	596
192460	596
191958	596
191102	596
194429	596
192233	596
193025	596
192325	596
192442	596
194392	596
192535	596
193149	596
191992	596
194827	596
192255	596
195284	596
194343	596
195709	596
193997	596
194117	596
193551	596
192158	596
195435	596
191852	596
191710	596
191691	596
195437	596
194122	596
194128	596
193998	596
191029	596
194105	596
194148	596
196726	596
196845	596
192971	596
192693	596
192931	596
191662	596
196117	596
196128	596
195203	596
192208	596
191655	596
194041	596
192933	596
195010	596
192935	596
194254	596
192838	596
192823	596
191736	596
192618	596
195302	596
191553	596
195310	596
190898	596
191011	596
191755	596
195258	596
191733	596
193610	596
194302	596
191556	596
193674	596
192733	596
194296	596
192714	596
192784	596
193678	596
192785	596
194284	596
191616	596
191890	596
193973	596
194262	596
193511	596
190958	596
194025	596
191196	596
194353	596
193634	596
194685	596
194356	596
194355	596
194230	596
194227	596
193767	596
193735	596
194339	596
195424	596
194362	596
194246	596
194692	596
194732	596
195254	596
197385	596
194357	596
194338	596
194904	596
195565	596
195566	596
194399	596
194435	596
194394	596
194390	596
194387	596
194378	596
195432	596
194377	596
195485	596
194376	596
195436	596
194623	596
194364	596
194328	596
195628	596
194316	596
197829	596
195243	596
196695	596
196901	596
196607	596
195249	596
196543	596
196529	596
196511	596
196496	596
195392	596
194260	596
196704	596
196703	596
194290	596
195136	596
194274	596
193696	596
194237	596
194802	596
196791	596
196840	596
196937	596
194322	596
194818	596
193177	596
197009	596
191846	596
192543	596
192795	596
195927	596
193983	596
193113	596
195702	596
195706	596
194393	596
191117	596
197579	596
197971	596
197835	596
197314	596
260947	596
190897	596
193887	596
191241	596
191279	596
190980	596
190913	596
190926	596
191306	596
191269	596
191277	596
190937	596
190977	596
191035	596
191341	596
191049	596
190923	596
191115	596
191410	596
191193	596
191170	596
190993	596
191125	596
191135	596
191465	596
191484	596
191453	596
190868	596
190827	596
190824	596
191494	596
194138	596
193477	596
192674	596
194398	596
193619	596
194279	596
192473	596
191492	596
193635	596
191493	596
190943	596
193637	596
190883	596
192591	596
191483	596
192708	596
191425	596
193609	596
192072	596
193347	596
191329	596
192617	596
191368	596
193270	596
192389	596
190907	596
194315	596
192135	596
191845	596
192132	596
190962	596
194163	596
191780	596
191300	596
191106	596
191400	596
191376	596
193562	596
191835	596
191384	596
196126	596
190951	596
194950	596
194971	596
192120	596
191027	596
192948	596
191228	596
192759	596
191168	596
191980	596
192171	596
194988	596
192995	596
4106	596
194249	596
191579	596
193482	596
194293	596
192612	596
192459	596
194297	596
193499	596
192944	596
194305	596
192551	596
194245	596
194304	596
192722	596
194347	596
194303	596
192092	596
194287	596
194310	596
192863	596
194248	596
194273	596
192388	596
192958	596
194276	596
193604	596
190949	596
194344	596
192932	596
194337	596
192922	596
191595	596
194242	596
194345	596
194314	596
192710	596
194282	596
191200	596
193030	596
197691	596
194040	596
196216	596
196299	596
193380	596
196958	596
196959	596
196960	596
196974	596
194940	596
197816	596
197487	596
193844	596
193266	596
194351	596
193148	596
193119	596
192328	596
193910	596
191678	596
196143	596
196072	596
196057	596
196024	596
29888	596
192028	596
194132	596
195703	596
194137	596
191758	596
194098	596
191999	596
194164	596
194185	596
195819	596
195826	596
194201	596
194219	596
195883	596
195894	596
195929	596
195972	596
192332	596
192675	596
193633	596
191602	596
193428	596
194359	596
194365	596
191634	596
194367	596
191639	596
194395	596
194401	596
193545	596
194372	596
194272	596
4107	596
194236	596
194278	596
194342	596
194265	596
197882	596
197981	596
194263	596
197883	596
194264	596
197884	596
194267	596
194259	596
194268	596
197885	596
194269	596
194270	596
194271	596
194261	596
194349	596
194275	596
194258	596
197870	596
197871	596
197872	596
194253	596
197873	596
197874	596
197875	596
197876	596
197877	596
197878	596
194255	596
194256	596
197879	596
194257	596
197880	596
197881	596
197886	596
194251	596
194277	596
197903	596
197904	596
197905	596
197906	596
197907	596
197908	596
197909	596
197910	596
197911	596
197912	596
197913	596
197914	596
194280	596
197915	596
197916	596
197902	596
197893	596
197887	596
197888	596
197889	596
197890	596
197891	596
197892	596
197894	596
197901	596
197895	596
197896	596
197897	596
197898	596
197899	596
197900	596
194252	596
197869	596
197918	596
197847	596
197973	596
197833	596
197834	596
197974	596
197836	596
197837	596
197838	596
197839	596
197840	596
197841	596
197842	596
197975	596
197843	596
197844	596
197845	596
197972	596
197832	596
197831	596
197966	596
197964	596
197965	596
194238	596
194239	596
194240	596
194241	596
194243	596
197830	596
197967	596
197968	596
197969	596
197827	596
197970	596
197828	596
197846	596
197976	596
194250	596
197848	596
197980	596
197861	596
194244	596
197862	596
197863	596
194235	596
197864	596
197865	596
197866	596
194247	596
197867	596
197868	596
197962	596
197961	596
197979	596
197860	596
197855	596
197849	596
197850	596
197851	596
197852	596
197853	596
197854	596
197856	596
197857	596
197977	596
197858	596
197859	596
197978	596
197963	596
197917	596
194281	596
194348	596
194327	596
194226	596
197953	596
194330	596
197954	596
197955	596
197956	596
194228	596
194229	596
194331	596
197957	596
194231	596
194332	596
194333	596
194232	596
197952	596
194326	596
194325	596
194320	596
194223	596
194224	596
194321	596
197951	596
194225	596
197949	596
197950	596
194323	596
194324	596
197958	596
194334	596
194335	596
194369	596
194379	596
194375	596
194374	596
194373	596
194371	596
194370	596
194368	596
194381	596
194366	596
194363	596
194361	596
194360	596
194358	596
194354	596
194380	596
194382	596
194336	596
194397	596
194340	596
194341	596
194346	596
194234	596
197959	596
194400	596
194396	596
194383	596
194391	596
194389	596
194388	596
194386	596
194385	596
194384	596
197936	596
197930	596
194294	596
194295	596
197983	596
197984	596
194298	596
197985	596
194300	596
197931	596
197932	596
197933	596
197934	596
197986	596
197935	596
197929	596
197928	596
197982	596
194286	596
194283	596
197919	596
197920	596
194285	596
197921	596
197922	596
197923	596
194291	596
197924	596
197925	596
197926	596
197927	596
194288	596
194289	596
194301	596
197937	596
197944	596
197960	596
197942	596
197943	596
197945	596
194306	596
197946	596
194318	596
194319	596
197947	596
197948	596
194317	596
194313	596
194312	596
197941	596
194307	596
197938	596
197939	596
197940	596
194308	596
194309	596
194311	596
191599	596
191603	596
191600	596
191598	596
261080	596
197225	596
191601	596
191604	596
198154	596
30379	596
30653	596
190991	597
191203	597
190963	597
191160	597
191057	597
191895	597
191441	597
190860	597
191337	597
192767	597
190986	597
191470	597
191126	597
191153	597
191447	597
190935	597
191209	597
190853	597
191342	597
191444	597
191138	597
191446	597
191194	597
191077	597
190971	597
191560	597
191396	597
191054	597
190911	597
191707	597
192348	597
191642	597
191969	597
191246	597
191572	597
190905	597
191420	597
191361	597
191013	597
192322	597
192097	597
191369	597
191210	597
191055	597
192275	597
192825	597
191144	597
190904	597
191041	597
190845	597
191001	597
51326	597
51275	597
51274	597
51273	597
51276	597
51306	597
51307	597
51324	597
51325	597
51310	597
51323	597
51278	597
51299	597
51296	597
51321	597
51354	597
51297	597
51320	597
51298	597
51355	597
51300	597
51353	597
51319	597
51301	597
51302	597
51303	597
51304	597
51356	597
51357	597
51295	597
51294	597
51279	597
51286	597
51280	597
51351	597
51281	597
51282	597
51283	597
51284	597
51285	597
51287	597
51293	597
51288	597
51352	597
51289	597
51322	597
51290	597
51291	597
51292	597
51327	597
51339	597
51328	597
51305	597
51344	597
51345	597
51346	597
51347	597
51308	597
51329	597
51309	597
51350	597
51317	597
51342	597
51316	597
51315	597
51314	597
51318	597
51349	597
51313	597
51312	597
51311	597
51343	597
51348	597
51277	597
51332	597
51337	597
51335	597
51338	597
51334	597
51333	597
51336	597
51340	597
51331	597
51330	597
51341	597
190847	597
190992	597
190830	597
191592	597
191293	597
191063	597
191421	597
191618	597
191165	597
190836	597
192042	597
191034	597
190835	597
191002	597
193013	597
4064	597
192170	597
190833	597
192222	597
190842	597
191676	597
191087	597
191070	597
193000	597
191629	597
191019	597
191412	597
192526	597
191609	597
191434	597
191464	597
191815	597
191433	597
191756	597
191067	597
193254	597
192732	597
191226	597
190887	597
191442	597
191188	597
191461	597
190934	597
191413	597
191186	597
191179	597
190831	597
191503	597
191500	597
191267	597
191296	597
191064	597
191033	597
191985	597
190886	597
190859	597
192216	597
190832	597
191000	597
191801	597
192277	597
190921	597
191236	597
191053	597
191239	597
192577	597
191224	597
191244	597
191221	597
191795	597
190867	597
191273	597
191418	597
191042	597
191169	597
191112	597
191163	597
190961	597
191479	597
190973	597
190826	597
191374	597
191075	597
191473	597
191468	597
191675	597
190817	597
191058	597
191386	597
191391	597
191348	597
191734	597
191395	597
190969	597
191320	597
190970	597
190906	597
191258	597
191082	597
191485	597
191147	597
191122	597
191451	597
191370	597
192202	597
191298	597
191107	597
191303	597
190844	597
191426	597
191448	597
191783	597
191086	597
192522	597
190916	597
191012	597
192381	597
190930	597
191284	597
190942	597
190849	597
192999	597
191046	597
4079	597
190983	597
191566	597
191498	597
191908	597
191383	597
191561	597
191831	597
191462	597
190978	597
191751	597
190994	597
191922	597
191858	597
190996	597
191004	597
191941	597
191865	597
190989	597
191402	597
191422	597
191574	597
191346	597
190866	597
191223	597
191336	597
190838	597
191247	597
192004	597
190893	597
192466	597
191344	597
193072	597
191183	597
191180	597
191175	597
191167	597
190892	597
191154	597
190889	597
191142	597
190882	597
191139	597
190881	597
192237	597
191060	597
191094	597
192298	597
192250	597
190918	597
191297	597
191302	597
193566	597
192410	597
191242	597
191313	597
192105	597
191322	597
191324	597
191238	597
191231	597
191332	597
193413	597
191291	597
192242	597
191098	597
193849	597
190976	597
191072	597
193283	597
191275	597
193307	597
190854	597
190828	597
191069	597
191039	597
192579	597
190821	597
192596	597
191037	597
191276	597
191264	597
191295	597
191432	597
192218	597
51378	597
51363	597
51420	597
51419	597
51421	597
51362	597
51401	597
51422	597
193953	597
51399	597
191677	597
51432	597
51431	597
51430	597
51365	597
51429	597
51376	597
51402	597
51423	597
51428	597
51427	597
51377	597
51425	597
51424	597
51400	597
51426	597
51408	597
194266	597
51361	597
190864	597
51411	597
51404	597
51410	597
51370	597
51395	597
192533	597
51409	597
191006	597
51398	597
51405	597
51406	597
51396	597
51369	597
51368	597
51367	597
51366	597
190870	597
51412	597
51371	597
51379	597
51414	597
194022	597
51418	597
51417	597
51416	597
51397	597
51403	597
51407	597
51375	597
191673	597
51374	597
51415	597
190901	597
191611	597
190863	597
51394	597
51373	597
51372	597
51413	597
51381	597
51380	597
193223	597
51385	597
192964	597
193290	597
51437	597
51435	597
51393	597
192032	597
51392	597
51391	597
51438	597
51388	597
51359	597
51439	597
191092	597
51387	597
51358	597
51390	597
51389	597
51384	597
51442	597
51386	597
51433	597
51440	597
191073	597
51364	597
193510	597
51441	597
191942	597
51360	597
51382	597
51383	597
51436	597
51434	597
191623	597
191157	597
194299	597
191310	597
194233	597
194350	597
193698	597
192147	597
195286	597
195332	597
191983	597
191886	597
191211	597
191171	597
191173	597
191356	597
191392	597
191449	597
193029	597
191299	597
191456	597
191038	597
191357	597
191364	597
191056	597
192662	597
192663	597
191309	597
192846	597
191270	597
191021	597
191546	597
191111	597
190861	597
190985	597
191571	597
191372	597
191359	597
191089	597
190909	597
190874	597
191554	597
191558	597
190857	597
191365	597
190928	597
191285	597
191278	597
191568	597
191015	597
191260	597
191586	597
191044	597
191257	597
191071	597
190891	597
191005	597
191274	597
191311	597
190987	597
191480	597
193503	597
191452	597
190998	597
191719	597
190954	597
190965	597
191301	597
191436	597
191335	597
191219	597
191576	597
191496	597
191381	597
191208	597
191339	597
191206	597
191647	597
191405	597
191262	597
191199	597
191388	597
191177	597
191387	597
191158	597
190931	597
191334	597
191020	597
