id_protein	id_pfam	start	end	length
1068	PF00176	186	466	281
1068	PF00271	486	612	127
1068	PF13892	43	116	74
1069	PF00069	25	313	289
1072	PF00629	27	183	157
1072	PF00102	923	1153	231
1072	PF00047	189	274	86
1072	PF00041	283	366	84
1072	PF00041	488	575	88
1072	PF00102	1213	1447	235
1075	PF18121	146	204	59
1075	PF02186	74	145	72
1076	PF08686	935	966	32
1076	PF01483	539	629	91
1076	PF16470	73	149	77
1076	PF00082	196	479	284
1076	PF14843	694	812	119
1077	PF00082	35	500	466
1077	PF12580	777	964	188
1078	PF00459	5	270	266
1079	PF00536	932	992	61
1079	PF00041	330	424	95
1079	PF00041	438	524	87
1079	PF01404	32	204	173
1079	PF07714	635	892	258
1079	PF14575	542	632	91
1080	PF07714	621	880	260
1080	PF14575	544	618	75
1080	PF07699	261	304	44
1080	PF01404	21	197	177
1080	PF00536	911	975	65
1080	PF00041	434	520	87
1080	PF00041	326	421	96
1083	PF02375	20	53	34
1083	PF02373	470	586	117
1083	PF01388	86	170	85
1083	PF00628	1163	1218	56
1083	PF02928	676	728	53
1083	PF08429	741	1072	332
1083	PF00628	295	343	49
1084	PF12810	112	383	272
1084	PF07714	510	777	268
1085	PF02780	490	612	123
1085	PF02779	313	478	166
1085	PF00456	14	283	270
1086	PF00079	6	390	385
1088	PF00643	124	166	43
1088	PF12126	240	570	331
1089	PF00079	53	424	372
1090	PF00736	197	281	85
1090	PF10587	159	186	28
1093	PF00676	63	360	298
1094	PF02063	2	329	328
1095	PF00503	16	348	333
1096	PF00171	74	547	474
1098	PF13460	10	192	183
1100	PF02823	38	119	82
1103	PF01161	25	169	145
1104	PF00085	377	482	106
1104	PF13848	160	355	196
1104	PF00085	26	130	105
1105	PF02985	205	235	31
1105	PF02985	166	196	31
1105	PF02985	283	313	31
1106	PF13646	378	479	102
1106	PF02985	295	325	31
1106	PF02985	178	208	31
1107	PF00515	635	668	34
1107	PF00515	567	600	34
1112	PF00041	335	418	84
1112	PF00041	226	321	96
1112	PF13927	37	120	84
1112	PF07714	536	803	268
1113	PF00224	85	438	354
1113	PF02887	453	571	119
1115	PF00171	45	508	464
1116	PF04566	567	629	63
1116	PF04565	468	532	65
1116	PF04563	38	442	405
1116	PF04561	201	394	194
1116	PF04567	653	700	48
1116	PF00562	707	1080	374
1116	PF04560	1082	1174	93
1117	PF00400	72	110	39
1117	PF00400	121	160	40
1117	PF00400	167	204	38
1117	PF08953	4	69	66
1117	PF08954	410	461	52
1117	PF16300	345	387	43
1118	PF00996	1	436	436
1121	PF00438	17	115	99
1121	PF02772	129	250	122
1121	PF02773	252	389	138
1123	PF02787	841	921	81
1123	PF02786	1088	1291	204
1123	PF02786	546	750	205
1123	PF02142	1373	1465	93
1123	PF00988	48	183	136
1123	PF00117	221	397	177
1124	PF00076	9	77	69
1124	PF00076	108	178	71
1124	PF00076	216	280	65
1125	PF00209	79	600	522
1125	PF03491	24	64	41
1127	PF05193	210	395	186
1127	PF00675	58	205	148
1128	PF02142	16	130	115
1128	PF01808	135	461	327
1130	PF00076	113	182	70
1130	PF08080	255	290	36
1130	PF00076	13	84	72
1130	PF00076	291	358	68
1135	PF13927	239	316	78
1135	PF13927	519	595	77
1135	PF13927	34	118	85
1135	PF13882	1144	1233	90
1135	PF07679	428	514	87
1135	PF13927	333	408	76
1135	PF00041	716	800	85
1135	PF00041	613	701	89
1135	PF00041	813	907	95
1135	PF00041	919	1004	86
1136	PF00620	830	972	143
1136	PF16776	1	149	149
1136	PF03372	350	629	280
1139	PF00370	12	272	261
1139	PF02782	281	473	193
1140	PF14748	164	268	105
1140	PF03807	2	98	97
1144	PF03909	180	237	58
1144	PF08567	16	97	82
1145	PF00347	12	87	76
1145	PF00347	99	178	80
1146	PF13516	984	1008	25
1146	PF05729	414	585	172
1146	PF13516	1013	1036	24
1147	PF00225	14	325	312
1149	PF00692	121	250	130
1151	PF00069	525	791	267
1152	PF17855	685	769	85
1152	PF17207	270	398	129
1152	PF00493	445	670	226
1152	PF14551	163	264	102
1153	PF14551	32	130	99
1153	PF17207	136	273	138
1153	PF17855	557	648	92
1153	PF00493	318	540	223
1154	PF14551	10	140	131
1154	PF17207	148	281	134
1154	PF17855	557	641	85
1154	PF00493	320	541	222
1155	PF00464	26	425	400
1157	PF00012	8	614	607
1158	PF00012	3	607	605
1158	PF00012	586	691	106
1159	PF00615	52	170	119
1159	PF00069	186	448	263
1160	PF01153	11	555	545
1162	PF00443	532	1366	835
1162	PF00566	103	312	210
1163	PF01044	19	339	321
1163	PF01044	333	867	535
1164	PF00514	224	264	41
1164	PF00514	583	623	41
1164	PF00514	350	390	41
1164	PF00514	431	473	43
1167	PF09379	9	71	63
1167	PF00769	337	583	247
1167	PF00373	88	206	119
1167	PF09380	210	299	90
1169	PF00004	72	193	122
1169	PF08542	258	343	86
1170	PF08519	915	1068	154
1170	PF00533	402	479	78
1170	PF00004	647	776	130
1173	PF00001	46	383	338
1174	PF06202	1042	1527	486
1174	PF14699	31	116	86
1174	PF14702	697	974	278
1174	PF14701	120	551	432
1175	PF01569	57	204	148
1176	PF00063	83	764	682
1176	PF01576	841	1921	1081
1176	PF02736	27	72	46
1177	PF00063	87	771	685
1177	PF00612	787	807	21
1177	PF02736	31	76	46
1177	PF01576	848	1928	1081
1178	PF04053	319	763	445
1178	PF00400	132	171	40
1178	PF00400	175	215	41
1178	PF00400	89	127	39
1178	PF00400	219	257	39
1179	PF00435	401	506	106
1179	PF00435	637	740	104
1179	PF00435	281	391	111
1179	PF08726	824	890	67
1179	PF00307	38	143	106
1179	PF00435	516	627	112
1179	PF00307	151	258	108
1180	PF00596	147	329	183
1181	PF00596	135	317	183
1182	PF13927	25	112	88
1182	PF13927	220	305	86
1183	PF00641	422	453	32
1183	PF00076	287	365	79
1185	PF01576	848	1928	1081
1185	PF00063	87	771	685
1185	PF02736	31	76	46
1187	PF01590	252	429	178
1187	PF00233	556	800	245
1187	PF01590	71	217	147
1188	PF07714	834	1160	327
1188	PF07679	333	417	85
1188	PF07679	667	754	88
1188	PF17988	759	793	35
1188	PF13927	226	311	86
1188	PF13927	550	646	97
1191	PF00025	3	177	175
1192	PF00069	72	369	298
1194	PF01991	18	216	199
1195	PF00573	22	263	242
1195	PF14374	275	349	75
1196	PF05362	736	949	214
1196	PF00004	519	661	143
1196	PF02190	123	368	246
1197	PF00149	57	252	196
1197	PF16891	9	56	48
1198	PF00047	255	345	91
1198	PF07714	610	943	334
1199	PF08515	205	232	28
1199	PF01064	59	134	76
1199	PF07714	234	521	288
1200	PF01064	34	110	77
1200	PF08515	176	203	28
1200	PF00069	205	492	288
1202	PF00079	56	415	360
1203	PF00364	71	143	73
1203	PF00198	220	451	232
1204	PF00255	41	148	108
1205	PF07714	202	489	288
1205	PF08515	173	200	28
1206	PF02290	4	94	91
1207	PF07714	244	538	295
1207	PF08917	49	159	111
1208	PF08288	72	161	90
1208	PF00534	214	373	160
1210	PF00923	24	326	303
1212	PF00097	24	64	41
1212	PF00533	1642	1723	82
1212	PF00533	1756	1842	87
1212	PF12820	345	508	164
1214	PF00006	230	455	226
1214	PF16886	99	221	123
1214	PF02874	21	83	63
1215	PF00012	55	653	599
1216	PF00270	62	228	167
1216	PF00271	263	372	110
1217	PF02234	20	68	49
1218	PF01090	5	141	137
1220	PF03345	46	450	405
1222	PF00068	22	130	109
1223	PF00626	146	221	76
1223	PF00626	264	341	78
1223	PF00626	28	107	80
1225	PF09728	170	477	308
1228	PF17211	156	204	49
1228	PF01847	63	144	82
1230	PF16413	502	756	255
1230	PF13589	26	137	112
1230	PF01119	216	335	120
1231	PF00017	584	674	91
1231	PF01017	145	313	169
1231	PF02865	2	120	119
1231	PF02864	325	464	140
1232	PF02866	156	331	176
1232	PF00056	5	153	149
1233	PF00056	25	168	144
1233	PF02866	170	334	165
1236	PF00378	44	242	199
1236	PF00725	544	639	96
1236	PF02737	363	542	180
1236	PF00725	673	760	88
1237	PF00646	32	72	41
1237	PF02984	408	531	124
1237	PF00134	281	406	126
1238	PF00009	39	245	207
1238	PF03144	276	359	84
1238	PF09173	369	459	91
1241	PF00038	96	406	311
1241	PF04732	12	95	84
1242	PF00615	83	198	116
1243	PF12336	208	302	95
1243	PF00505	139	207	69
1244	PF00583	13	128	116
1246	PF00587	291	592	302
1246	PF03129	615	709	95
1246	PF00458	67	117	51
1247	PF08264	693	852	160
1247	PF00133	17	639	623
1249	PF10606	1162	1212	51
1249	PF00003	573	821	249
1249	PF01094	67	474	408
1249	PF07562	507	558	52
1252	PF02864	321	458	138
1252	PF02865	2	120	119
1252	PF12162	715	739	25
1252	PF00017	573	657	85
1252	PF01017	143	309	167
1253	PF01017	145	324	180
1253	PF00017	589	670	82
1253	PF02865	2	124	123
1253	PF02864	336	469	134
1254	PF00060	536	817	282
1254	PF10613	407	522	116
1254	PF01094	37	374	338
1255	PF10613	414	529	116
1255	PF01094	43	381	339
1255	PF00060	543	824	282
1256	PF00060	552	835	284
1256	PF01094	46	391	346
1256	PF10613	423	538	116
1257	PF13234	582	841	260
1257	PF00270	141	292	152
1257	PF00271	373	528	156
1257	PF08148	867	1037	171
1258	PF00248	18	301	284
1259	PF02192	32	107	76
1259	PF00794	173	292	120
1259	PF00454	796	1015	220
1259	PF00792	350	485	136
1259	PF00613	519	704	186
1260	PF00454	2181	2431	251
1260	PF02260	2518	2549	32
1260	PF08771	2015	2113	99
1260	PF11865	854	1024	171
1260	PF02259	1513	1908	396
1261	PF00454	1907	2051	145
1261	PF00454	1844	1914	71
1261	PF00613	1562	1728	167
1262	PF00656	44	274	231
1263	PF00930	195	561	367
1263	PF00326	641	850	210
1264	PF01667	28	82	55
1266	PF00018	113	159	47
1266	PF08919	1082	1182	101
1266	PF07714	288	539	252
1266	PF00017	173	248	76
1268	PF13087	840	1052	213
1268	PF13086	641	764	124
1268	PF00642	179	205	27
1268	PF13086	754	833	80
1269	PF12717	956	1134	179
1271	PF01535	268	298	31
1271	PF01535	1319	1348	30
1271	PF01535	714	741	28
1271	PF01535	198	228	31
1271	PF01535	233	263	31
1271	PF01535	751	779	29
1272	PF00831	7	63	57
1273	PF12372	1513	1553	41
1274	PF00375	50	497	448
1275	PF00375	46	496	451
1276	PF00400	328	366	39
1276	PF00400	370	408	39
1276	PF00400	182	220	39
1276	PF00400	224	262	39
1276	PF00400	140	178	39
1276	PF08513	9	35	27
1276	PF00400	266	324	59
1276	PF00400	100	136	37
1277	PF00001	30	292	263
1278	PF00755	38	609	572
1280	PF01266	71	441	371
1280	PF16901	462	588	127
1282	PF12440	5	97	93
1282	PF01454	171	284	114
1284	PF00017	168	244	77
1284	PF07714	371	626	256
1284	PF00017	15	92	78
1287	PF00889	116	274	159
1293	PF08065	1001	1112	112
1293	PF08065	2458	2569	112
1293	PF08065	2700	2806	107
1293	PF08065	2819	2928	110
1293	PF08065	1852	1964	113
1293	PF08065	1975	2086	112
1293	PF08065	1488	1597	110
1293	PF00498	27	91	65
1293	PF08065	2580	2688	109
1293	PF08065	1245	1356	112
1293	PF08065	1731	1842	112
1293	PF08065	2336	2447	112
1293	PF08065	1609	1720	112
1293	PF08065	1367	1477	111
1293	PF08065	2215	2326	112
1293	PF08065	2097	2204	108
1293	PF15276	502	558	57
1293	PF08065	1123	1234	112
1294	PF00723	8	922	915
1295	PF13516	321	341	21
1295	PF13516	113	132	20
1295	PF07834	371	585	215
1296	PF00270	93	264	172
1296	PF16124	420	479	60
1296	PF09382	483	597	115
1296	PF00271	299	409	111
1297	PF08062	749	768	20
1297	PF01189	377	585	209
1297	PF08062	623	644	22
1297	PF17125	284	374	91
1297	PF08062	683	705	23
1298	PF00176	1563	1889	327
1298	PF00271	2018	2155	138
1298	PF17981	158	213	56
1299	PF00017	14	88	75
1299	PF00018	129	175	47
1299	PF07653	239	294	56
1300	PF17862	423	472	50
1300	PF00004	539	669	131
1300	PF02359	5	85	81
1300	PF02933	111	185	75
1300	PF00004	256	397	142
1301	PF00008	720	749	30
1301	PF12661	1357	1375	19
1301	PF00008	532	562	31
1301	PF00008	63	97	35
1301	PF00008	1063	1093	31
1301	PF00008	1311	1344	34
1301	PF07684	1671	1729	59
1301	PF00008	833	865	33
1301	PF00008	645	673	29
1301	PF00008	339	369	31
1301	PF00008	682	712	31
1301	PF00008	1225	1263	39
1301	PF00066	1446	1480	35
1301	PF00066	1525	1562	38
1301	PF00066	1487	1522	36
1301	PF00008	144	174	31
1301	PF00008	570	599	30
1301	PF07645	295	335	41
1301	PF07645	178	219	42
1301	PF00008	494	524	31
1301	PF00008	1187	1217	31
1301	PF07645	869	906	38
1301	PF00008	795	825	31
1301	PF12661	992	1013	22
1301	PF00008	757	787	31
1301	PF12796	1999	2092	94
1301	PF00008	106	137	32
1301	PF00008	222	253	32
1301	PF06816	1566	1621	56
1301	PF00023	1880	1926	47
1301	PF07645	412	450	39
1301	PF13637	1928	1981	54
1301	PF00008	1111	1141	31
1301	PF12796	1971	2058	88
1301	PF00008	261	291	31
1301	PF00008	1025	1055	31
1301	PF00008	911	941	31
1301	PF00008	1149	1179	31
1301	PF00008	607	637	31
1301	PF00008	456	486	31
1303	PF14204	236	289	54
1303	PF17144	14	176	163
1304	PF01157	1	101	101
1308	PF03501	3	98	96
1309	PF00414	1929	1945	17
1309	PF00414	1895	1911	17
1309	PF00414	2048	2063	16
1309	PF00414	2031	2047	17
1309	PF00414	1912	1928	17
1309	PF00414	1963	1979	17
1311	PF00612	806	826	21
1311	PF00612	747	766	20
1311	PF00612	837	856	20
1311	PF03836	1452	1581	130
1311	PF00616	1025	1237	213
1311	PF00307	44	161	118
1311	PF00612	776	796	21
1313	PF01735	190	675	486
1313	PF00168	18	123	106
1315	PF01267	17	282	266
1316	PF00001	33	215	183
1317	PF01176	32	94	63
1319	PF00171	40	503	464
1320	PF04557	165	254	90
1320	PF04558	5	162	158
1320	PF00749	263	563	301
1320	PF03950	565	752	188
1323	PF00642	154	180	27
1323	PF00642	192	217	26
1323	PF04553	1	140	140
1324	PF09165	2	77	76
1324	PF00355	153	264	112
1324	PF02921	80	145	66
1325	PF10613	415	530	116
1325	PF01094	39	382	344
1325	PF00060	544	825	282
1326	PF00001	54	307	254
1327	PF02931	48	256	209
1327	PF02932	263	538	276
1328	PF01504	118	404	287
1329	PF12444	19	94	76
1329	PF00505	105	173	69
1330	PF01217	3	140	138
1330	PF00928	262	510	249
1331	PF00149	79	281	203
1333	PF00118	44	537	494
1335	PF00069	9	271	263
1336	PF00180	45	441	397
1340	PF02801	243	360	118
1340	PF16197	362	472	111
1340	PF14765	865	1108	244
1340	PF08242	1243	1342	100
1340	PF00975	2242	2501	260
1340	PF00698	493	810	318
1340	PF00550	2125	2192	68
1340	PF08659	1885	2065	181
1340	PF00109	1	239	239
1340	PF00107	1679	1816	138
1341	PF00069	22	335	314
1342	PF00118	33	527	495
1345	PF03143	345	440	96
1345	PF00009	55	249	195
1345	PF03144	272	341	70
1346	PF03114	13	233	221
1346	PF14604	629	692	64
1347	PF00171	59	522	464
1348	PF00208	263	463	201
1348	PF02812	112	242	131
1350	PF10490	2967	3013	47
1350	PF10481	1	307	307
1350	PF10473	1893	2035	143
1350	PF10473	2131	2270	140
1350	PF10473	2313	2452	140
1352	PF01467	80	208	129
1353	PF07973	694	753	60
1353	PF02272	812	959	148
1353	PF01411	9	597	589
1354	PF13393	62	390	329
1354	PF03129	411	502	92
1355	PF00587	248	444	197
1355	PF02403	2	113	112
1357	PF00069	9	270	262
1358	PF13909	351	375	25
1358	PF00096	379	401	23
1358	PF00096	322	345	24
1358	PF00096	294	316	23
1358	PF00096	437	460	24
1358	PF00096	266	288	23
1358	PF00096	555	575	21
1359	PF07716	281	334	54
1362	PF17855	718	802	85
1362	PF12619	51	182	132
1362	PF17207	293	422	130
1362	PF14551	196	287	92
1362	PF00493	460	683	224
1363	PF13671	1836	1997	162
1366	PF00069	163	479	317
1368	PF00341	47	124	78
1369	PF01080	76	457	382
1370	PF01230	24	121	98
1371	PF10599	1385	1475	91
1371	PF08604	113	621	509
1371	PF00641	793	822	30
1371	PF00641	657	687	31
1371	PF00641	722	751	30
1371	PF00641	851	880	30
1372	PF00641	1665	1694	30
1372	PF12185	2631	2693	63
1372	PF12185	2709	2769	61
1372	PF00641	1781	1810	30
1372	PF00638	2922	3043	122
1372	PF00638	1183	1304	122
1372	PF00641	1415	1444	30
1372	PF00160	3067	3223	157
1372	PF00641	1479	1508	30
1372	PF00641	1351	1381	31
1372	PF00641	1606	1635	30
1372	PF00638	2321	2442	122
1372	PF00641	1543	1572	30
1372	PF00638	2024	2145	122
1372	PF00641	1724	1753	30
1374	PF01080	320	438	119
1374	PF01080	82	331	250
1375	PF02145	1561	1749	189
1375	PF03542	555	903	349
1375	PF11864	54	470	417
1376	PF00069	119	403	285
1378	PF10494	160	365	206
1379	PF05761	35	489	455
1380	PF00666	31	131	101
1380	PF12153	136	163	28
1381	PF16759	933	1005	73
1381	PF04675	262	434	173
1381	PF01068	483	677	195
1381	PF00645	96	181	86
1381	PF04679	704	814	111
1382	PF00149	13	249	237
1382	PF04152	294	461	168
1383	PF01150	40	471	432
1384	PF00294	3	294	292
1385	PF00503	19	348	330
1386	PF00180	33	358	326
1388	PF00045	465	510	46
1388	PF00045	323	366	44
1388	PF11857	512	582	71
1388	PF01471	36	88	53
1388	PF00045	368	412	45
1388	PF00413	118	284	167
1388	PF00045	415	461	47
1389	PF00996	1	436	436
1390	PF16484	1	47	47
1390	PF00755	174	756	583
1391	PF00079	6	374	369
1393	PF00079	45	409	365
1395	PF00568	1	110	110
1395	PF08776	341	376	36
1396	PF02212	648	739	92
1396	PF00350	34	207	174
1396	PF00169	520	624	105
1396	PF01031	215	502	288
1400	PF01929	46	120	75
1401	PF00118	39	529	491
1403	PF00689	796	1005	210
1403	PF00122	161	352	192
1403	PF00690	41	109	69
1403	PF13246	424	518	95
1404	PF00191	204	269	66
1404	PF00191	276	341	66
1404	PF00191	359	425	67
1404	PF00191	435	500	66
1405	PF12235	379	448	70
1405	PF18336	4	52	49
1405	PF05641	62	117	56
1405	PF00013	283	353	71
1405	PF16096	460	535	76
1405	PF12235	354	382	29
1405	PF16097	554	620	67
1405	PF17904	123	207	85
1406	PF00013	293	363	71
1406	PF18336	14	62	49
1406	PF12235	364	491	128
1406	PF05641	72	127	56
1406	PF17904	133	217	85
1406	PF16096	502	577	76
1406	PF00013	230	290	61
1408	PF00071	10	175	166
1410	PF01590	256	433	178
1410	PF01590	75	224	150
1410	PF00233	561	805	245
1411	PF00168	629	737	109
1411	PF00388	298	441	144
1411	PF09279	204	289	86
1411	PF00387	492	607	116
1412	PF07714	241	490	250
1412	PF00018	64	110	47
1412	PF00017	124	205	82
1414	PF07533	589	632	44
1414	PF00439	1411	1493	83
1414	PF00271	1050	1164	115
1414	PF00176	727	1022	296
1414	PF14619	1244	1326	83
1414	PF07529	437	507	71
1414	PF08880	173	207	35
1415	PF00176	757	1052	296
1415	PF08880	171	205	35
1415	PF00271	1080	1194	115
1415	PF00439	1462	1551	90
1415	PF07529	461	531	71
1415	PF07533	611	654	44
1415	PF14619	1322	1389	68
1416	PF00180	56	381	326
1417	PF00288	126	194	69
1417	PF08544	291	373	83
1417	PF10509	18	67	50
1418	PF00864	14	370	357
1419	PF00634	1667	1695	29
1419	PF00634	1005	1033	29
1419	PF00634	2054	2082	29
1419	PF00634	1974	2002	29
1419	PF00634	1424	1452	29
1419	PF09103	2670	2796	127
1419	PF00634	1520	1548	29
1419	PF09121	2831	2872	42
1419	PF09169	2481	2667	187
1419	PF00634	1215	1243	29
1419	PF09104	3052	3186	135
1420	PF00171	2	424	423
1421	PF00171	69	530	462
1422	PF00106	10	212	203
1422	PF02036	628	731	104
1422	PF01575	480	601	122
1424	PF14533	481	615	135
1424	PF14836	198	285	88
1424	PF06337	99	185	87
1424	PF00443	309	927	619
1425	PF00571	737	793	57
1425	PF00571	627	690	64
1425	PF00654	184	595	412
1426	PF17960	545	636	92
1426	PF08337	1293	1841	549
1426	PF01833	1126	1208	83
1426	PF01833	840	932	93
1426	PF18020	690	784	95
1426	PF01833	935	1019	85
1426	PF01437	637	685	49
1426	PF01437	490	540	51
1426	PF01403	35	469	435
1426	PF01833	1023	1121	99
1427	PF00069	68	327	260
1427	PF00433	351	387	37
1427	PF00069	422	679	258
1428	PF07714	417	666	250
1428	PF00017	296	377	82
1428	PF00779	119	148	30
1428	PF00169	5	111	107
1429	PF05110	18	535	518
1429	PF18875	801	815	15
1429	PF18876	1054	1311	258
1431	PF00248	20	304	285
1432	PF00069	8	271	264
1433	PF00069	4	256	253
1436	PF00076	655	723	69
1436	PF00076	73	143	71
1436	PF00076	206	275	70
1436	PF11532	41	70	30
1441	PF00609	369	524	156
1441	PF00781	219	347	129
1441	PF00130	60	109	50
1444	PF05192	738	1064	327
1444	PF05190	932	1024	93
1444	PF05188	537	703	167
1444	PF01624	407	526	120
1444	PF00488	1130	1324	195
1444	PF00855	93	184	92
1445	PF13931	916	1053	138
1445	PF00225	24	359	336
1446	PF00651	24	129	106
1446	PF12874	288	308	21
1446	PF12874	392	414	23
1448	PF16320	63	116	54
1448	PF00542	130	198	69
1449	PF00781	588	712	125
1449	PF00130	184	237	54
1449	PF00130	61	110	50
1449	PF00609	741	893	153
1449	PF00788	395	494	100
1450	PF00248	18	301	284
1453	PF04096	738	885	148
1453	PF12110	1332	1623	292
1454	PF00153	117	213	97
1454	PF00153	216	308	93
1454	PF00153	21	116	96
1456	PF00069	53	305	253
1456	PF00659	517	580	64
1456	PF00659	419	476	58
1457	PF00023	510	542	33
1457	PF00023	477	509	33
1457	PF00531	1310	1396	87
1457	PF00069	13	275	263
1457	PF00023	609	641	33
1457	PF00023	576	608	33
1457	PF00023	444	476	33
1459	PF00285	881	1086	206
1459	PF02629	494	600	107
1459	PF16114	244	421	178
1459	PF00549	660	785	126
1461	PF02629	53	146	94
1461	PF00549	199	324	126
1463	PF00400	83	121	39
1463	PF12894	211	302	92
1463	PF00400	41	79	39
1463	PF06957	815	1224	410
1463	PF04053	338	767	430
1463	PF00400	125	163	39
1464	PF00112	231	458	228
1464	PF08773	25	141	117
1465	PF07714	339	604	266
1465	PF00595	165	255	91
1465	PF00412	84	142	59
1465	PF00412	25	80	56
1467	PF01394	148	187	40
1467	PF00637	979	1123	145
1467	PF00637	1274	1419	146
1467	PF00637	1423	1565	143
1467	PF13838	356	421	66
1467	PF09268	331	354	24
1467	PF00637	1128	1267	140
1467	PF00637	834	971	138
1467	PF00637	537	679	143
1467	PF01394	19	56	38
1467	PF01394	198	234	37
1467	PF00637	686	827	142
1467	PF01394	296	330	35
1469	PF00069	64	359	296
1470	PF07690	331	484	154
1470	PF07690	22	406	385
1472	PF04810	422	460	39
1472	PF00626	961	1036	76
1472	PF08033	748	832	85
1472	PF04815	843	945	103
1472	PF04811	499	743	245
1475	PF16124	995	1067	73
1475	PF00570	1215	1282	68
1475	PF16204	425	647	223
1475	PF16202	1	368	368
1475	PF00271	874	984	111
1475	PF00270	669	841	173
1475	PF09382	1071	1198	128
1475	PF08072	372	411	40
1476	PF05746	534	660	127
1476	PF03485	78	166	89
1476	PF00750	174	520	347
1477	PF07569	764	962	199
1477	PF00400	4	44	41
1477	PF00400	164	202	39
1477	PF00400	61	98	38
1477	PF00400	121	159	39
1478	PF04849	107	460	354
1481	PF13768	252	412	161
1481	PF08399	104	223	120
1481	PF08473	644	1072	429
1482	PF00579	31	322	292
1482	PF01588	370	466	97
1484	PF00069	16	268	253
1484	PF16579	401	495	95
1490	PF01404	31	204	174
1490	PF07647	908	973	66
1490	PF07699	266	309	44
1490	PF07714	621	878	258
1490	PF00041	330	424	95
1490	PF00041	442	525	84
1490	PF14575	549	618	70
1491	PF05191	142	177	36
1491	PF00406	20	206	187
1492	PF00046	95	151	57
1492	PF03826	219	236	18
1493	PF00102	323	553	231
1494	PF00696	71	329	259
1494	PF00171	353	659	307
1498	PF00324	290	793	504
1498	PF03522	801	1212	412
1498	PF08403	202	266	65
1500	PF01926	64	181	118
1500	PF16897	184	289	106
1500	PF02824	290	363	74
1502	PF02933	125	191	67
1502	PF09336	711	762	52
1502	PF00004	241	371	131
1502	PF17862	393	454	62
1502	PF17862	669	714	46
1502	PF00004	514	647	134
1502	PF02359	25	108	84
1504	PF00108	54	324	271
1504	PF02803	331	471	141
1505	PF00230	29	248	220
1507	PF09735	7	1123	1117
1508	PF01843	785	889	105
1508	PF00498	426	492	67
1508	PF00788	39	133	95
1508	PF00788	246	348	103
1508	PF00595	1008	1090	83
1511	PF00294	42	360	319
1512	PF00035	504	569	66
1512	PF02137	886	1215	330
1512	PF00035	615	680	66
1512	PF02295	135	201	67
1512	PF02295	295	359	65
1512	PF00035	727	792	66
1513	PF08758	30	121	92
1513	PF00028	282	383	102
1513	PF00028	512	606	95
1513	PF00028	397	499	103
1513	PF00028	174	268	95
1513	PF01049	758	911	154
1514	PF00028	143	236	94
1514	PF00028	368	469	102
1514	PF00028	588	680	93
1514	PF08758	26	112	87
1514	PF00028	483	576	94
1514	PF00028	250	354	105
1515	PF00822	1	157	157
1519	PF00076	113	182	70
1519	PF00076	291	358	68
1519	PF00076	13	84	72
1519	PF08080	255	290	36
1520	PF11976	17	87	71
1523	PF05997	11	219	209
1524	PF09334	266	658	393
1524	PF00458	845	897	53
1524	PF18485	1	74	74
1524	PF00043	89	180	92
1525	PF04627	3	50	48
1528	PF00018	9	57	49
1528	PF08824	454	608	155
1528	PF12026	654	864	211
1531	PF00069	27	278	252
1534	PF00013	243	307	65
1534	PF00013	19	80	62
1534	PF00013	103	168	66
1535	PF04121	209	908	700
1544	PF01556	140	299	160
1544	PF00226	4	65	62
1546	PF00335	10	229	220
1547	PF00121	7	248	242
1548	PF01275	4	273	270
1550	PF03911	51	91	41
1551	PF10409	188	349	162
1556	PF00022	2	375	374
1558	PF00338	21	115	95
1559	PF00835	91	142	52
1560	PF14572	199	314	116
1560	PF13793	4	120	117
1562	PF00071	5	178	174
1564	PF00448	101	296	196
1564	PF02978	326	431	106
1564	PF02881	6	83	78
1580	PF16906	8	122	115
1580	PF00467	51	97	47
1581	PF05739	227	279	53
1581	PF00804	31	226	196
1582	PF03002	99	116	18
1584	PF00827	2	191	190
1589	PF00071	7	180	174
1591	PF00166	8	100	93
1592	PF00062	19	146	128
1593	PF02996	60	182	123
1594	PF00995	29	581	553
1599	PF00400	35	72	38
1599	PF00400	291	331	41
1599	PF00400	119	157	39
1599	PF00400	246	287	42
1599	PF00400	77	115	39
1599	PF00400	203	242	40
1599	PF00400	161	199	39
1601	PF00013	389	453	65
1601	PF00013	146	211	66
1601	PF00013	44	105	62
1601	PF08067	1	43	43
1602	PF00244	10	234	225
1603	PF01251	7	189	183
1605	PF00149	56	251	196
1605	PF16891	8	55	48
1611	PF00244	10	232	223
1613	PF00164	29	142	114
1617	PF01423	23	89	67
1633	PF01092	1	126	126
1635	PF15511	18	99	82
1637	PF00071	13	174	162
1641	PF00203	43	128	86
1642	PF01282	24	102	79
1644	PF01200	7	68	62
1645	PF00400	258	298	41
1645	PF00400	45	83	39
1645	PF00400	304	340	37
1645	PF00400	86	125	40
1645	PF00400	174	212	39
1645	PF00400	133	170	38
1645	PF00400	216	254	39
1648	PF00400	174	212	39
1648	PF00400	302	340	39
1648	PF00400	259	298	40
1648	PF00400	216	254	39
1648	PF00400	133	170	38
1648	PF00400	86	125	40
1648	PF00400	45	83	39
1654	PF00673	67	165	99
1654	PF00281	10	63	54
1661	PF00071	5	178	174
1662	PF02883	711	817	107
1662	PF09066	827	935	109
1662	PF01602	10	534	525
1663	PF00503	13	343	331
1665	PF00244	9	229	221
1667	PF01423	7	82	76
1672	PF00631	9	75	67
