id_mutation	id_insource	id_source
117824	871780	1
117825	871780	1
117826	871780	1
117827	871780	1
117828	870963	1
117829	870963	1
117830	870963	1
117831	870963	1
117832	870963	1
117833	870963	1
117834	870963	1
117835	870963	1
117836	870963	1
117837	870963	1
117838	870963	1
117839	870963	1
117840	870963	1
117841	870963	1
117842	870963	1
117843	870963	1
117844	870963	1
117845	870963	1
117846	870963	1
117847	870963	1
117848	870963	1
117849	870963	1
117850	870963	1
117851	870963	1
117852	870963	1
117853	870963	1
117854	870963	1
117855	870963	1
117856	870963	1
117857	870963	1
117858	870963	1
117859	870963	1
117860	870963	1
117861	870963	1
117862	870963	1
117863	870963	1
117864	870963	1
117865	870963	1
117866	870963	1
117867	870963	1
117868	870963	1
117869	870963	1
117870	870963	1
117871	870963	1
117872	870963	1
117873	870963	1
117874	870963	1
117875	870963	1
117876	870963	1
117877	870963	1
117878	870963	1
117879	870963	1
117880	870963	1
117881	870963	1
117882	870963	1
117883	870963	1
117884	870963	1
117885	870963	1
117886	870963	1
117887	870963	1
117888	870963	1
117889	870963	1
117890	870963	1
117891	870963	1
117892	870963	1
117893	870963	1
117894	870963	1
117895	870963	1
117896	870963	1
117897	870963	1
117898	870963	1
117899	870963	1
117900	870963	1
117901	870963	1
117902	870963	1
117903	870963	1
117904	870963	1
117905	870963	1
117906	870963	1
117907	870963	1
117908	870963	1
117909	870963	1
117910	870963	1
117911	870963	1
117912	870963	1
117913	870964	1
117914	870964	1
117915	870964	1
117916	870964	1
117917	870964	1
117918	870964	1
117919	870964	1
117920	870964	1
117921	870964	1
117922	870964	1
117923	870964	1
117924	870964	1
117925	870964	1
117926	870964	1
117927	870964	1
117928	870964	1
117929	870964	1
117930	870964	1
117931	870964	1
117932	870964	1
117933	870964	1
117934	870964	1
117935	870964	1
117936	870964	1
117937	870964	1
117938	870964	1
117939	870964	1
117940	870964	1
117941	870964	1
117942	870964	1
117943	870964	1
117944	870964	1
117945	870964	1
117946	870964	1
117947	870964	1
117948	870964	1
117949	870964	1
117950	870964	1
117951	870964	1
117952	870964	1
117953	870964	1
117954	870964	1
117955	870964	1
117956	870964	1
117957	870964	1
117958	870964	1
117959	870964	1
117960	870964	1
117961	870964	1
117962	870964	1
117963	870964	1
117964	870964	1
117965	870964	1
117966	870964	1
117967	870964	1
117968	870964	1
117969	870964	1
117970	870964	1
117971	870964	1
117972	870964	1
117973	870964	1
117974	870964	1
117975	870964	1
117976	870964	1
117977	870964	1
117978	870964	1
117979	870964	1
117980	870964	1
117981	870964	1
117982	870964	1
117983	870964	1
117984	870964	1
117985	870964	1
117986	870964	1
117987	870964	1
117988	870964	1
117989	870964	1
117990	870964	1
117991	870964	1
117992	870964	1
117993	870964	1
117994	870964	1
117995	870964	1
117996	870964	1
117997	870964	1
117998	871492	1
117999	871492	1
118000	871492	1
118001	871492	1
118002	871492	1
118003	871492	1
118004	871492	1
118005	871492	1
118006	871492	1
118007	871492	1
118008	871492	1
118009	871492	1
118010	871492	1
118011	871492	1
118012	871492	1
118013	871492	1
118014	871492	1
118015	871492	1
118016	871492	1
118017	871492	1
118018	871492	1
118019	871492	1
118020	871492	1
118021	871492	1
118022	871492	1
118023	871492	1
118024	871492	1
118025	871492	1
118026	871492	1
118027	871492	1
118028	871492	1
118029	871492	1
118030	871492	1
118031	871492	1
118032	871492	1
118033	871492	1
118034	871492	1
118035	871492	1
118036	871492	1
118037	871492	1
118038	871492	1
118039	871492	1
118040	871492	1
118041	871492	1
118042	871492	1
118043	871492	1
118044	871492	1
118045	871492	1
118046	871492	1
118047	871492	1
118048	871492	1
118049	871492	1
118050	871492	1
118051	871492	1
118052	871492	1
118053	871492	1
118054	871492	1
118055	871492	1
118056	871492	1
118057	871492	1
118058	871492	1
118059	871492	1
118060	871492	1
118061	871492	1
118062	871492	1
118063	871492	1
118064	871492	1
118065	871492	1
118066	871492	1
118067	871492	1
118068	871492	1
118069	871492	1
118070	871492	1
118071	871492	1
118072	871492	1
118073	871492	1
118074	871492	1
118075	871492	1
118076	871492	1
118077	871492	1
118078	871492	1
118079	871492	1
118080	871492	1
118081	871492	1
118082	871492	1
118083	871388	1
118084	871388	1
118085	871388	1
118086	871388	1
118087	871388	1
118088	871388	1
118089	871388	1
118090	871388	1
118091	871388	1
118092	871388	1
118093	871388	1
118094	871388	1
118095	871388	1
118096	871388	1
118097	871388	1
118098	871388	1
118099	871388	1
118100	871388	1
118101	871388	1
118102	871388	1
118103	871388	1
118104	871388	1
118105	871388	1
118106	871388	1
118107	871388	1
118108	871388	1
118109	871388	1
118110	871388	1
118111	871388	1
118112	871388	1
118113	871388	1
118114	871388	1
118115	871388	1
118116	871388	1
118117	871388	1
118118	871388	1
118119	871388	1
118120	871388	1
118121	871388	1
118122	871388	1
118123	871388	1
118124	871388	1
118125	871388	1
118126	871388	1
118127	871388	1
118128	871388	1
118129	871388	1
118130	871388	1
118131	871388	1
118132	871388	1
118133	871388	1
118134	871388	1
118135	871388	1
118136	871388	1
118137	871388	1
118138	871388	1
118139	871388	1
118140	871388	1
118141	871388	1
118142	871388	1
118143	871388	1
118144	871388	1
118145	871388	1
118146	871388	1
118147	871388	1
118148	871388	1
118149	871388	1
118150	871388	1
118151	871388	1
118152	871388	1
118153	871388	1
118154	871388	1
118155	871388	1
118156	871388	1
118157	871388	1
118158	871388	1
118159	871388	1
118160	871388	1
118161	871388	1
118162	871388	1
118163	871388	1
118164	871388	1
118165	871388	1
118166	871388	1
118167	871388	1
118168	871630	1
118169	871630	1
118170	871630	1
118171	871630	1
118172	871630	1
118173	871630	1
118174	871630	1
118175	871630	1
118176	871630	1
118177	871630	1
118178	871630	1
118179	871630	1
118180	871630	1
118181	871630	1
118182	871630	1
118183	871630	1
118184	871630	1
118185	871630	1
118186	871630	1
118187	871630	1
118188	871630	1
118189	871630	1
118190	871630	1
118191	871630	1
118192	871630	1
118193	871630	1
118194	871630	1
118195	871630	1
118196	871630	1
118197	871630	1
118198	871630	1
118199	871630	1
118200	871630	1
118201	871630	1
118202	871630	1
118203	871630	1
118204	871630	1
118205	871630	1
118206	871630	1
118207	871630	1
118208	871630	1
118209	871630	1
118210	871630	1
118211	871630	1
118212	871630	1
118213	871630	1
118214	871630	1
118215	871630	1
118216	871630	1
118217	871630	1
118218	871630	1
118219	871630	1
118220	871630	1
118221	871630	1
118222	871630	1
118223	871630	1
118224	871630	1
118225	871630	1
118226	871630	1
118227	871630	1
118228	871630	1
118229	871630	1
118230	871630	1
118231	871630	1
118232	871630	1
118233	871630	1
118234	871630	1
118235	871630	1
118236	871630	1
118237	871630	1
118238	871630	1
118239	871630	1
118240	871630	1
118241	871630	1
118242	871630	1
118243	871630	1
118244	871630	1
118245	871630	1
118246	871630	1
118247	871630	1
118248	871630	1
118249	871630	1
118250	871630	1
118251	871630	1
118252	871630	1
118253	870705	1
118254	870705	1
118255	870705	1
118256	870705	1
118257	870705	1
118258	870705	1
118259	870705	1
118260	870705	1
118261	870705	1
118262	870705	1
118263	870705	1
118264	870705	1
118265	870705	1
118266	870705	1
118267	870705	1
118268	870705	1
118269	870705	1
118270	870705	1
118271	870705	1
118272	870705	1
118273	870705	1
118274	870705	1
118275	870705	1
118276	870705	1
118277	870705	1
118278	870705	1
118279	870705	1
118280	870705	1
118281	870705	1
118282	870705	1
118283	870705	1
118284	870705	1
118285	870705	1
118286	870705	1
118287	870705	1
118288	870705	1
118289	870705	1
118290	870705	1
118291	870705	1
118292	870705	1
118293	870705	1
118294	870705	1
118295	870705	1
118296	870705	1
118297	870705	1
118298	870705	1
118299	870705	1
118300	870705	1
118301	870705	1
118302	870705	1
118303	870705	1
118304	870705	1
118305	870705	1
118306	870705	1
118307	870705	1
118308	870705	1
118309	870705	1
118310	870705	1
118311	870705	1
118312	870705	1
118313	870705	1
118314	870705	1
118315	870705	1
118316	870705	1
118317	870705	1
118318	870705	1
118319	870705	1
118320	870705	1
118321	870705	1
118322	870705	1
118323	870705	1
118324	870705	1
118325	870705	1
118326	870705	1
118327	870705	1
118328	870705	1
118329	870705	1
118330	870705	1
118331	870705	1
118332	870705	1
118333	870705	1
118334	870705	1
118335	870705	1
118336	870705	1
118337	870705	1
118338	870707	1
118339	870707	1
118340	870707	1
118341	870707	1
118342	870707	1
118343	870707	1
118344	870707	1
118345	870707	1
118346	870707	1
118347	870707	1
118348	870707	1
118349	870707	1
118350	870707	1
118351	870707	1
118352	870707	1
118353	870707	1
118354	870707	1
118355	870707	1
118356	870707	1
118357	870707	1
118358	870707	1
118359	870707	1
118360	870707	1
118361	870707	1
118362	870707	1
118363	870707	1
118364	870707	1
118365	870707	1
118366	870707	1
118367	870707	1
118368	870707	1
118369	870707	1
118370	870707	1
118371	870707	1
118372	870707	1
118373	870707	1
118374	870707	1
118375	870707	1
118376	870707	1
118377	870707	1
118378	870707	1
118379	870707	1
118380	870707	1
118381	870707	1
118382	870707	1
118383	870707	1
118384	870707	1
118385	870707	1
118386	870707	1
118387	870707	1
118388	870707	1
118389	870707	1
118390	870707	1
118391	870707	1
118392	870707	1
118393	870707	1
118394	870707	1
118395	870707	1
118396	870707	1
118397	870707	1
118398	870707	1
118399	870707	1
118400	870707	1
118401	870707	1
118402	870707	1
118403	870707	1
118404	870707	1
118405	870707	1
118406	870707	1
118407	870707	1
118408	870707	1
118409	870707	1
118410	870707	1
118411	870707	1
118412	870707	1
118413	870707	1
118414	870707	1
118415	870707	1
118416	870707	1
118417	870707	1
118418	870707	1
118419	870707	1
118420	870707	1
118421	870707	1
118422	870707	1
118423	872425	1
118424	872425	1
118425	872425	1
118426	872425	1
118427	872425	1
118428	872425	1
118429	872425	1
118430	872425	1
118431	872425	1
118432	872425	1
118433	872425	1
118434	872425	1
118435	872425	1
118436	872425	1
118437	872425	1
118438	872425	1
118439	872425	1
118440	872425	1
118441	872425	1
118442	872425	1
118443	872425	1
118444	872425	1
118445	872425	1
118446	872425	1
118447	872425	1
118448	872425	1
118449	872425	1
118450	872425	1
118451	872425	1
118452	872425	1
118453	872425	1
118454	872425	1
118455	872425	1
118456	872425	1
118457	872425	1
118458	872425	1
118459	872425	1
118460	872425	1
118461	872425	1
118462	872425	1
118463	872425	1
118464	872425	1
118465	872425	1
118466	872425	1
118467	872425	1
118468	872425	1
118469	872425	1
118470	872425	1
118471	872425	1
118472	872425	1
118473	872425	1
118474	872425	1
118475	872425	1
118476	872425	1
118477	872425	1
118478	872425	1
118479	872425	1
118480	872425	1
118481	872425	1
118482	872425	1
118483	872425	1
118484	872425	1
118485	872425	1
118486	872425	1
118487	872425	1
118488	872425	1
118489	872425	1
118490	872425	1
118491	872425	1
118492	872425	1
118493	872425	1
118494	872425	1
118495	872425	1
118496	872425	1
118497	872425	1
118498	872425	1
118499	872425	1
118500	872425	1
118501	872425	1
118502	872425	1
118503	872425	1
118504	872425	1
118505	872425	1
118506	872425	1
118507	872425	1
118508	871328	1
118509	871328	1
118510	871328	1
118511	871328	1
118512	871328	1
118513	871328	1
118514	871328	1
118515	871328	1
118516	871328	1
118517	871328	1
118518	871328	1
118519	871328	1
118520	871328	1
118521	871328	1
118522	871328	1
118523	871328	1
118524	871328	1
118525	871328	1
118526	871328	1
118527	871328	1
118528	871328	1
118529	871328	1
118530	871328	1
118531	871328	1
118532	871328	1
118533	871328	1
118534	871328	1
118535	871328	1
118536	871328	1
118537	871328	1
118538	871328	1
118539	871328	1
118540	871328	1
118541	871328	1
118542	871328	1
118543	871328	1
118544	871328	1
118545	871328	1
118546	871328	1
118547	871328	1
118548	871328	1
118549	871328	1
118550	871328	1
118551	871328	1
118552	871328	1
118553	871328	1
118554	871328	1
118555	871328	1
118556	871328	1
118557	871328	1
118558	871328	1
118559	871328	1
118560	871328	1
118561	871328	1
118562	871328	1
118563	871328	1
118564	871328	1
118565	871328	1
118566	871328	1
118567	871328	1
118568	871328	1
118569	871328	1
118570	871328	1
118571	871328	1
118572	871328	1
118573	871328	1
118574	871328	1
118575	871328	1
118576	871328	1
118577	871328	1
118578	871328	1
118579	871328	1
118580	871328	1
118581	871328	1
118582	871328	1
118583	871328	1
118584	871328	1
118585	871328	1
118586	871328	1
118587	871328	1
118588	871328	1
118589	871328	1
118590	871328	1
118591	871328	1
118592	871328	1
118593	871057	1
118594	871057	1
118595	871057	1
118596	871057	1
118597	871057	1
118598	871057	1
118599	871057	1
118600	871057	1
118601	871057	1
118602	871057	1
118603	871057	1
118604	871057	1
118605	871057	1
118606	871057	1
118607	871057	1
118608	871057	1
118609	871057	1
118610	871057	1
118611	871057	1
118612	871057	1
118613	871057	1
118614	871057	1
118615	871057	1
118616	871057	1
118617	871057	1
118618	871057	1
118619	871057	1
118620	871057	1
118621	871057	1
118622	871057	1
118623	871057	1
118624	871057	1
118625	871057	1
118626	871057	1
118627	871057	1
118628	871057	1
118629	871057	1
118630	871057	1
118631	871057	1
118632	871057	1
118633	871057	1
118634	871057	1
118635	871057	1
118636	871057	1
118637	871057	1
118638	871057	1
118639	871057	1
118640	871057	1
118641	871057	1
118642	871057	1
118643	871057	1
118644	871057	1
118645	871057	1
118646	871057	1
118647	871057	1
118648	871057	1
118649	871057	1
118650	871057	1
118651	871057	1
118652	871057	1
118653	871057	1
118654	871057	1
118655	871057	1
118656	871057	1
118657	871057	1
118658	871057	1
118659	871057	1
118660	871057	1
118661	871057	1
118662	871057	1
118663	871057	1
118664	871057	1
118665	871057	1
118666	871057	1
118667	871057	1
118668	871057	1
118669	871057	1
118670	871057	1
118671	871057	1
118672	871057	1
118673	871057	1
118674	871057	1
118675	871057	1
118676	871057	1
118677	871057	1
118678	870851	1
118679	870851	1
118680	870851	1
118681	870851	1
118682	870851	1
118683	870851	1
118684	870851	1
118685	870851	1
118686	870851	1
118687	870851	1
118688	870851	1
118689	870851	1
118690	870851	1
118691	870851	1
118692	870851	1
118693	870851	1
118694	870851	1
118695	870851	1
118696	870851	1
118697	870851	1
118698	870851	1
118699	870851	1
118700	870851	1
118701	870851	1
118702	870851	1
118703	870851	1
118704	870851	1
118705	870851	1
118706	870851	1
118707	870851	1
118708	870851	1
118709	870851	1
118710	870851	1
118711	870851	1
118712	870851	1
118713	870851	1
118714	870851	1
118715	870851	1
118716	870851	1
118717	870851	1
118718	870851	1
118719	870851	1
118720	870851	1
118721	870851	1
118722	870851	1
118723	870851	1
118724	870851	1
118725	870851	1
118726	870851	1
118727	870851	1
118728	870851	1
118729	870851	1
118730	870851	1
118731	870851	1
118732	870851	1
118733	870851	1
118734	870851	1
118735	870851	1
118736	870851	1
118737	870851	1
118738	870851	1
118739	870851	1
118740	870851	1
118741	870851	1
118742	870851	1
118743	870851	1
118744	870851	1
118745	870851	1
118746	870851	1
118747	870851	1
118748	870851	1
118749	870851	1
118750	870851	1
118751	870851	1
118752	870851	1
118753	870851	1
118754	870851	1
118755	870851	1
118756	870851	1
118757	870851	1
118758	870851	1
118759	870851	1
118760	870851	1
118761	870851	1
118762	870851	1
118763	872039	1
118764	872039	1
118765	872039	1
118766	872039	1
118767	872039	1
118768	872039	1
118769	872039	1
118770	872039	1
118771	872039	1
118772	872039	1
118773	872039	1
118774	872039	1
118775	872039	1
118776	872039	1
118777	872039	1
118778	872039	1
118779	872039	1
118780	872039	1
118781	872039	1
118782	872039	1
118783	872039	1
118784	872039	1
118785	872039	1
118786	872039	1
118787	872039	1
118788	872039	1
118789	872039	1
118790	872039	1
118791	872039	1
118792	872039	1
118793	872039	1
118794	872039	1
118795	872039	1
118796	872039	1
118797	872039	1
118798	872039	1
118799	872039	1
118800	872039	1
118801	872039	1
118802	872039	1
118803	872039	1
118804	872039	1
118805	872039	1
118806	872039	1
118807	872039	1
118808	872039	1
118809	872039	1
118810	872039	1
118811	872039	1
118812	872039	1
118813	872039	1
118814	872039	1
118815	872039	1
118816	872039	1
118817	872039	1
118818	872039	1
118819	872039	1
118820	872039	1
118821	872039	1
118822	872039	1
118823	872039	1
118824	872039	1
118825	872039	1
118826	872039	1
118827	872039	1
118828	872039	1
118829	872039	1
118830	872039	1
118831	872039	1
118832	872039	1
118833	872039	1
118834	872039	1
118835	872039	1
118836	872039	1
118837	872039	1
118838	872039	1
118839	872039	1
118840	872039	1
118841	872039	1
118842	872039	1
118843	872039	1
118844	872039	1
118845	872039	1
118846	872039	1
118847	872039	1
118848	871579	1
118849	871579	1
118850	871579	1
118851	871579	1
118852	871579	1
118853	871579	1
118854	871579	1
118855	871579	1
118856	871579	1
118857	871579	1
118858	871579	1
118859	871579	1
118860	871579	1
118861	871579	1
118862	871579	1
118863	871579	1
118864	871579	1
118865	871579	1
118866	871579	1
118867	871579	1
118868	871579	1
118869	871579	1
118870	871579	1
118871	871579	1
118872	871579	1
118873	871579	1
118874	871579	1
118875	871579	1
118876	871579	1
118877	871579	1
118878	871579	1
118879	871579	1
118880	871579	1
118881	871579	1
118882	871579	1
118883	871579	1
118884	871579	1
118885	871579	1
118886	871579	1
118887	871579	1
118888	871579	1
118889	871579	1
118890	871579	1
118891	871579	1
118892	871579	1
118893	871579	1
118894	871579	1
118895	871579	1
118896	871579	1
118897	871579	1
118898	871579	1
118899	871579	1
118900	871579	1
118901	871579	1
118902	871579	1
118903	871579	1
118904	871579	1
118905	871579	1
118906	871579	1
118907	871579	1
118908	871579	1
118909	871579	1
118910	871579	1
118911	871579	1
118912	871579	1
118913	871579	1
118914	871579	1
118915	871579	1
118916	871579	1
118917	871579	1
118918	871579	1
118919	871579	1
118920	871579	1
118921	871579	1
118922	871579	1
118923	871579	1
118924	871579	1
118925	871579	1
118926	871579	1
118927	871579	1
118928	871579	1
118929	871579	1
118930	871579	1
118931	871579	1
118932	871579	1
118933	871654	1
118934	871654	1
118935	871654	1
118936	871654	1
118937	871654	1
118938	871654	1
118939	871654	1
118940	871654	1
118941	871654	1
118942	871654	1
118943	871654	1
118944	871654	1
118945	871654	1
118946	871654	1
118947	871654	1
118948	871654	1
118949	871654	1
118950	871654	1
118951	871654	1
118952	871654	1
118953	871654	1
118954	871654	1
118955	871654	1
118956	871654	1
118957	871654	1
118958	871654	1
118959	871654	1
118960	871654	1
118961	871654	1
118962	871654	1
118963	871654	1
118964	871654	1
118965	871654	1
118966	871654	1
118967	871654	1
118968	871654	1
118969	871654	1
118970	871654	1
118971	871654	1
118972	871654	1
118973	871654	1
118974	871654	1
118975	871654	1
118976	871654	1
118977	871654	1
118978	871654	1
118979	871654	1
118980	871654	1
118981	871654	1
118982	871654	1
118983	871654	1
118984	871654	1
118985	871654	1
118986	871654	1
118987	871654	1
118988	871654	1
118989	871654	1
118990	871654	1
118991	871654	1
118992	871654	1
118993	871654	1
118994	871654	1
118995	871654	1
118996	871654	1
118997	871654	1
118998	871654	1
118999	871654	1
119000	871654	1
119001	871654	1
119002	871654	1
119003	871654	1
119004	871654	1
119005	871654	1
119006	871654	1
119007	871654	1
119008	871654	1
119009	871654	1
119010	871654	1
119011	871654	1
119012	871654	1
119013	871654	1
119014	871654	1
119015	871654	1
119016	871654	1
119017	871654	1
119018	870664	1
119019	870664	1
119020	870664	1
119021	870664	1
119022	870664	1
119023	870664	1
119024	870664	1
119025	870664	1
119026	870664	1
119027	870664	1
119028	870664	1
119029	870664	1
119030	870664	1
119031	870664	1
119032	870664	1
119033	870664	1
119034	870664	1
119035	870664	1
119036	870664	1
119037	870664	1
119038	870664	1
119039	870664	1
119040	870664	1
119041	870664	1
119042	870664	1
119043	870664	1
119044	870664	1
119045	870664	1
119046	870664	1
119047	870664	1
119048	870664	1
119049	870664	1
119050	870664	1
119051	870664	1
119052	870664	1
119053	870664	1
119054	870664	1
119055	870664	1
119056	870664	1
119057	870664	1
119058	870664	1
119059	870664	1
119060	870664	1
119061	870664	1
119062	870664	1
119063	870664	1
119064	870664	1
119065	870664	1
119066	870664	1
119067	870664	1
119068	870664	1
119069	870664	1
119070	870664	1
119071	870664	1
119072	870664	1
119073	870664	1
119074	870664	1
119075	870664	1
119076	870664	1
119077	870664	1
119078	870664	1
119079	870664	1
119080	870664	1
119081	870664	1
119082	870664	1
119083	870664	1
119084	870664	1
119085	870664	1
119086	870664	1
119087	870664	1
119088	870664	1
119089	870664	1
119090	870664	1
119091	870664	1
119092	870664	1
119093	870664	1
119094	870664	1
119095	870664	1
119096	870664	1
119097	870664	1
119098	870664	1
119099	870664	1
119100	870664	1
119101	870664	1
119102	870664	1
119103	870665	1
119104	870665	1
119105	870665	1
119106	870665	1
119107	870665	1
119108	870665	1
119109	870665	1
119110	870665	1
119111	870665	1
119112	870665	1
119113	870665	1
119114	870665	1
119115	870665	1
119116	870665	1
119117	870665	1
119118	870665	1
119119	870665	1
119120	870665	1
119121	870665	1
119122	870665	1
119123	870665	1
119124	870665	1
119125	870665	1
119126	870665	1
119127	870665	1
119128	870665	1
119129	870665	1
119130	870665	1
119131	870665	1
119132	870665	1
119133	870665	1
119134	870665	1
119135	870665	1
119136	870665	1
119137	870665	1
119138	870665	1
119139	870665	1
119140	870665	1
119141	870665	1
119142	870665	1
119143	870665	1
119144	870665	1
119145	870665	1
119146	870665	1
119147	870665	1
119148	870665	1
119149	870665	1
119150	870665	1
119151	870665	1
119152	870665	1
119153	870665	1
119154	870665	1
119155	870665	1
119156	870665	1
119157	870665	1
119158	870665	1
119159	870665	1
119160	870665	1
119161	870665	1
119162	870665	1
119163	870665	1
119164	870665	1
119165	870665	1
119166	870665	1
119167	870665	1
119168	870665	1
119169	870665	1
119170	870665	1
119171	870665	1
119172	870665	1
119173	870665	1
119174	870665	1
119175	870665	1
119176	870665	1
119177	870665	1
119178	870665	1
119179	870665	1
119180	870665	1
119181	870665	1
119182	870665	1
119183	870665	1
119184	870665	1
119185	870665	1
119186	870665	1
119187	870665	1
119188	870807	1
119189	870807	1
119190	870807	1
119191	870807	1
119192	870807	1
119193	870807	1
119194	870807	1
119195	870807	1
119196	870807	1
119197	870807	1
119198	870807	1
119199	870807	1
119200	870807	1
119201	870807	1
119202	870807	1
119203	870807	1
119204	870807	1
119205	870807	1
119206	870807	1
119207	870807	1
119208	870807	1
119209	870807	1
119210	870807	1
119211	870807	1
119212	870807	1
119213	870807	1
119214	870807	1
119215	870807	1
119216	870807	1
119217	870807	1
119218	870807	1
119219	870807	1
119220	870807	1
119221	870807	1
119222	870807	1
119223	870807	1
119224	870807	1
119225	870807	1
119226	870807	1
119227	870807	1
119228	870807	1
119229	870807	1
119230	870807	1
119231	870807	1
119232	870807	1
119233	870807	1
119234	870807	1
119235	870807	1
119236	870807	1
119237	870807	1
119238	870807	1
119239	870807	1
119240	870807	1
119241	870807	1
119242	870807	1
119243	870807	1
119244	870807	1
119245	870807	1
119246	870807	1
119247	870807	1
119248	870807	1
119249	870807	1
119250	870807	1
119251	870807	1
119252	870807	1
119253	870807	1
119254	870807	1
119255	870807	1
119256	870807	1
119257	870807	1
119258	870807	1
119259	870807	1
119260	870807	1
119261	870807	1
119262	870807	1
119263	870807	1
119264	870807	1
119265	870807	1
119266	870807	1
119267	870807	1
119268	870807	1
119269	870807	1
119270	870807	1
119271	870807	1
119272	870807	1
119273	871880	1
119274	871880	1
119275	871880	1
119276	871880	1
119277	871880	1
119278	871880	1
119279	871880	1
119280	871880	1
119281	871880	1
119282	871880	1
119283	871880	1
119284	871880	1
119285	871880	1
119286	871880	1
119287	871880	1
119288	871880	1
119289	871880	1
119290	871880	1
119291	871880	1
119292	871880	1
119293	871880	1
119294	871880	1
119295	871880	1
119296	871880	1
119297	871880	1
119298	871880	1
119299	871880	1
119300	871880	1
119301	871880	1
119302	871880	1
119303	871880	1
119304	871880	1
119305	871880	1
119306	871880	1
119307	871880	1
119308	871880	1
119309	871880	1
119310	871880	1
119311	871880	1
119312	871880	1
119313	871880	1
119314	871880	1
119315	871880	1
119316	871880	1
119317	871880	1
119318	871880	1
119319	871880	1
119320	871880	1
119321	871880	1
119322	871880	1
119323	871880	1
119324	871880	1
119325	871880	1
119326	871880	1
119327	871880	1
119328	871880	1
119329	871880	1
119330	871880	1
119331	871880	1
119332	871880	1
119333	871880	1
119334	871880	1
119335	871880	1
119336	871880	1
119337	871880	1
119338	871880	1
119339	871880	1
119340	871880	1
119341	871880	1
119342	871880	1
119343	871880	1
119344	871880	1
119345	871880	1
119346	871880	1
119347	871880	1
119348	871880	1
119349	871880	1
119350	871880	1
119351	871880	1
119352	871880	1
119353	871880	1
119354	871880	1
119355	871880	1
119356	871880	1
119357	871880	1
119358	871970	1
119359	871970	1
119360	871970	1
119361	871970	1
119362	871970	1
119363	871970	1
119364	871970	1
119365	871970	1
119366	871970	1
119367	871970	1
119368	871970	1
119369	871970	1
119370	871970	1
119371	871970	1
119372	871970	1
119373	871970	1
119374	871970	1
119375	871970	1
119376	871970	1
119377	871970	1
119378	871970	1
119379	871970	1
119380	871970	1
119381	871970	1
119382	871970	1
119383	871970	1
119384	871970	1
119385	871970	1
119386	871970	1
119387	871970	1
119388	871970	1
119389	871970	1
119390	871970	1
119391	871970	1
119392	871970	1
119393	871970	1
119394	871970	1
119395	871970	1
119396	871970	1
119397	871970	1
119398	871970	1
119399	871970	1
119400	871970	1
119401	871970	1
119402	871970	1
119403	871970	1
119404	871970	1
119405	871970	1
119406	871970	1
119407	871970	1
119408	871970	1
119409	871970	1
119410	871970	1
119411	871970	1
119412	871970	1
119413	871970	1
119414	871970	1
119415	871970	1
119416	871970	1
119417	871970	1
119418	871970	1
119419	871970	1
119420	871970	1
119421	871970	1
119422	871970	1
119423	871970	1
119424	871970	1
119425	871970	1
119426	871970	1
119427	871970	1
119428	871970	1
119429	871970	1
119430	871970	1
119431	871970	1
119432	871970	1
119433	871970	1
119434	871970	1
119435	871970	1
119436	871970	1
119437	871970	1
119438	871970	1
119439	871970	1
119440	871970	1
119441	871970	1
119442	871970	1
119443	870853	1
119444	870853	1
119445	870853	1
119446	870853	1
119447	870853	1
119448	870853	1
119449	870853	1
119450	870853	1
119451	870853	1
119452	870853	1
119453	870853	1
119454	870853	1
119455	870853	1
119456	870853	1
119457	870853	1
119458	870853	1
119459	870853	1
119460	870853	1
119461	870853	1
119462	870853	1
119463	870853	1
119464	870853	1
119465	870853	1
119466	870853	1
119467	870853	1
119468	870853	1
119469	870853	1
119470	870853	1
119471	870853	1
119472	870853	1
119473	870853	1
119474	870853	1
119475	870853	1
119476	870853	1
119477	870853	1
119478	870853	1
119479	870853	1
119480	870853	1
119481	870853	1
119482	870853	1
119483	870853	1
119484	870853	1
119485	870853	1
119486	870853	1
119487	870853	1
119488	870853	1
119489	870853	1
119490	870853	1
119491	870853	1
119492	870853	1
119493	870853	1
119494	870853	1
119495	870853	1
119496	870853	1
119497	870853	1
119498	870853	1
119499	870853	1
119500	870853	1
119501	870853	1
119502	870853	1
119503	870853	1
119504	870853	1
119505	870853	1
119506	870853	1
119507	870853	1
119508	870853	1
119509	870853	1
119510	870853	1
119511	870853	1
119512	870853	1
119513	870853	1
119514	870853	1
119515	870853	1
119516	870853	1
119517	870853	1
119518	870853	1
119519	870853	1
119520	870853	1
119521	870853	1
119522	870853	1
119523	870853	1
119524	870853	1
119525	870853	1
119526	870853	1
119527	870853	1
119528	871158	1
119529	871158	1
119530	871158	1
119531	871158	1
119532	871158	1
119533	871158	1
119534	871158	1
119535	871158	1
119536	871158	1
119537	871158	1
119538	871158	1
119539	871158	1
119540	871158	1
119541	871158	1
119542	871158	1
119543	871158	1
119544	871158	1
119545	871158	1
119546	871158	1
119547	871158	1
119548	871158	1
119549	871158	1
119550	871158	1
119551	871158	1
119552	871158	1
119553	871158	1
119554	871158	1
119555	871158	1
119556	871158	1
119557	871158	1
119558	871158	1
119559	871158	1
119560	871158	1
119561	871158	1
119562	871158	1
119563	871158	1
119564	871158	1
119565	871158	1
119566	871158	1
119567	871158	1
119568	871158	1
119569	871158	1
119570	871158	1
119571	871158	1
