start	end	id_lc	length	id_protein
1412	1448	7992	37	3719
1471	1487	7993	17	3719
1695	1720	7994	26	3719
1878	1898	7995	21	3719
1910	1953	7996	44	3719
2000	2015	7997	16	3719
2040	2057	7998	18	3719
2401	2426	7999	26	3719
2472	2492	8000	21	3719
2566	2582	8001	17	3719
2674	2685	8002	12	3719
2736	2751	8003	16	3719
2928	2948	8004	21	3719
2967	3011	8005	45	3719
3084	3097	8006	14	3719
3101	3117	8007	17	3719
3247	3274	8008	28	3719
3356	3376	8009	21	3719
3388	3408	8010	21	3719
3462	3495	8011	34	3719
29	43	8012	15	1979
208	220	8013	13	1979
269	296	8014	28	1979
74	89	8023	16	3425
190	206	8024	17	3425
233	252	8025	20	3425
504	511	8026	8	3425
943	954	8027	12	3425
1001	1011	8028	11	3425
1020	1039	8029	20	3425
1128	1144	8030	17	3425
167	179	8031	13	472
287	304	8032	18	472
383	394	8033	12	472
627	653	8034	27	472
782	792	8035	11	472
922	937	8036	16	472
354	401	8037	48	2063
52	59	8045	8	814
20	33	8046	14	2823
234	259	8047	26	2823
273	284	8048	12	2823
35	51	8049	17	225
172	190	8050	19	225
359	379	8051	21	225
484	495	8052	12	225
961	981	8053	21	225
1025	1038	8054	14	225
1053	1064	8055	12	225
1068	1074	8056	7	225
102	135	8058	34	1206
490	503	8060	14	1564
3	11	8063	9	454
94	114	8064	21	454
549	569	8065	21	454
587	604	8066	18	454
656	670	8067	15	454
671	670	8068	0	454
157	177	8078	21	694
289	300	8079	12	694
498	509	8080	12	694
39	49	8092	11	4086
61	89	8093	29	4086
153	170	8094	18	4086
175	253	8095	79	4086
257	290	8096	34	4086
336	345	8097	10	4086
348	372	8098	25	4086
404	427	8099	24	4086
434	449	8100	16	4086
506	713	8101	208	4086
715	746	8102	32	4086
750	783	8103	34	4086
790	846	8104	57	4086
901	917	8105	17	4086
924	957	8106	34	4086
1004	1017	8107	14	4086
1093	1104	8108	12	4086
1236	1247	8109	12	4086
1411	1425	8110	15	4086
1430	1452	8111	23	4086
1493	1503	8112	11	4086
1587	1601	8113	15	4086
1622	1665	8114	44	4086
1674	1696	8115	23	4086
1698	1824	8116	127	4086
1830	1858	8117	29	4086
1874	2063	8118	190	4086
2070	2095	8119	26	4086
2223	2245	8120	23	4086
2263	2267	8121	5	4086
2297	2316	8122	20	4086
2353	2370	8123	18	4086
2474	2487	8124	14	4086
2515	2527	8125	13	4086
2529	2567	8126	39	4086
2602	2652	8127	51	4086
2660	2681	8128	22	4086
2683	2692	8129	10	4086
2694	2729	8130	36	4086
2739	2751	8131	13	4086
72	85	8158	14	1857
89	119	8159	31	1857
196	247	8160	52	1857
248	247	8161	0	1857
67	78	8162	12	1766
101	213	8163	113	1766
74	100	8176	27	1945
184	283	8177	100	1945
291	303	8178	13	1945
324	343	8179	20	1945
344	343	8180	0	1945
48	60	8187	13	1421
95	108	8188	14	1421
237	244	8189	8	1421
452	462	8190	11	1421
13	30	8194	18	2955
532	549	8195	18	2955
611	622	8196	12	2955
726	744	8197	19	2955
925	943	8198	19	2955
9	18	8199	10	2555
459	469	8200	11	2555
623	637	8201	15	2555
838	852	8202	15	2555
871	884	8203	14	2555
469	481	8211	13	1870
486	534	8212	49	1870
593	613	8213	21	1870
621	692	8214	72	1870
7	43	8215	37	3925
2	41	8217	40	2635
397	406	8218	10	2635
14	42	8219	29	3718
109	126	8220	18	3718
243	257	8221	15	3718
336	345	8222	10	3718
148	168	8223	21	1253
234	248	8224	15	1253
32	44	8225	13	2927
59	72	8226	14	2927
260	287	8227	28	2927
303	315	8228	13	2927
1062	1074	8229	13	2927
32	62	8230	31	2756
257	287	8231	31	2756
300	314	8232	15	2756
501	513	8233	13	2756
1090	1107	8234	18	2756
15	26	8235	12	3972
278	303	8236	26	3972
618	634	8237	17	3972
678	695	8238	18	3972
1090	1099	8239	10	3972
1177	1193	8240	17	3972
3	11	8241	9	4029
266	290	8242	25	1252
117	129	8243	13	1231
141	168	8244	28	1231
279	290	8245	12	1231
271	286	8250	16	3763
357	368	8251	12	3763
447	465	8252	19	3763
726	746	8253	21	2173
1131	1147	8254	17	2173
72	84	8256	13	462
316	329	8257	14	462
521	532	8258	12	462
545	578	8259	34	462
634	645	8260	12	462
677	697	8261	21	462
770	794	8262	25	462
78	88	8263	11	2201
180	190	8264	11	2201
314	326	8265	13	2201
348	361	8266	14	2201
61	78	8267	18	1378
320	327	8268	8	1378
250	261	8273	12	3453
14	54	8274	41	3927
6	14	8292	9	3728
21	60	8293	40	3728
75	103	8294	29	3728
214	236	8295	23	3728
272	284	8296	13	3728
304	314	8297	11	3728
367	382	8298	16	3728
409	422	8299	14	3728
736	750	8300	15	3728
13	26	8318	14	1581
265	278	8319	14	1581
48	68	8322	21	202
119	129	8323	11	202
203	223	8324	21	202
236	260	8325	25	202
15	26	8326	12	4049
139	151	8327	13	4049
211	235	8328	25	4049
18	33	8329	16	1594
280	287	8330	8	1594
503	517	8331	15	1594
577	589	8332	13	1594
279	291	8333	13	2202
577	589	8334	13	2202
17	27	8335	11	2380
555	590	8336	36	2380
712	723	8337	12	2380
774	782	8338	9	2380
885	906	8339	22	2380
89	103	8340	15	4247
24	51	8341	28	2461
374	383	8342	10	2461
392	403	8343	12	2461
2	13	8344	12	1461
16	33	8345	18	1461
125	137	8346	13	1461
248	268	8347	21	1461
300	317	8348	18	1461
44	50	8349	7	3894
6	25	8350	20	3146
421	431	8351	11	3146
23	35	8356	13	473
111	123	8357	13	473
151	161	8358	11	473
282	304	8359	23	473
320	335	8360	16	473
469	489	8361	21	473
602	616	8362	15	473
12	32	8363	21	3936
100	117	8364	18	3936
129	166	8365	38	3936
210	227	8366	18	3936
312	322	8367	11	3936
404	432	8368	29	3936
465	498	8369	34	3936
93	103	8376	11	241
19	32	8378	14	2564
39	58	8379	20	2564
123	138	8380	16	2564
205	226	8381	22	2564
240	252	8382	13	2564
265	276	8383	12	2564
293	318	8384	26	2564
713	731	8385	19	2564
649	665	8388	17	1353
812	832	8389	21	1353
2	23	8390	22	2350
36	45	8391	10	2350
348	359	8392	12	2350
470	485	8393	16	2350
716	730	8394	15	2350
3	16	8395	14	2730
172	192	8396	21	2730
161	172	8397	12	855
28	40	8398	13	2499
813	825	8399	13	680
874	887	8400	14	680
961	982	8401	22	680
994	1007	8402	14	680
301	310	8406	10	4108
37	48	8407	12	3749
179	204	8408	26	3217
329	339	8409	11	3217
370	396	8410	27	3217
708	718	8411	11	3217
731	745	8412	15	3217
787	803	8413	17	3217
938	973	8414	36	3217
1040	1071	8415	32	3217
1113	1129	8416	17	3217
1195	1229	8417	35	3217
1234	1254	8418	21	3217
1311	1329	8419	19	3217
20	46	8420	27	2128
51	60	8421	10	2128
17	26	8422	10	1524
219	232	8423	14	1524
638	652	8424	15	1524
886	899	8425	14	1524
28	51	8430	24	899
54	79	8431	26	899
87	94	8432	8	899
100	114	8433	15	899
450	491	8434	42	899
493	505	8435	13	899
509	527	8436	19	899
533	563	8437	31	899
568	600	8438	33	899
608	634	8439	27	899
645	658	8440	14	899
29	87	8441	59	3003
102	110	8442	9	3003
449	504	8443	56	3003
510	537	8444	28	3003
547	558	8445	12	3003
30	39	8446	10	150
47	66	8447	20	150
419	488	8448	70	150
536	553	8449	18	150
1025	1054	8450	30	238
1099	1137	8451	39	238
1177	1190	8452	14	238
1276	1304	8453	29	238
1534	1556	8454	23	238
6	14	8455	9	158
342	353	8456	12	158
1030	1044	8457	15	158
1101	1114	8458	14	158
1224	1236	8459	13	158
1274	1291	8460	18	158
1311	1343	8461	33	158
1346	1359	8462	14	158
138	165	8463	28	2828
255	269	8464	15	2828
512	525	8465	14	2828
1272	1280	8466	9	2828
1293	1301	8467	9	2828
1314	1334	8468	21	2828
1361	1380	8469	20	2828
1413	1433	8470	21	2828
1980	2000	8471	21	2828
2237	2257	8472	21	2828
2342	2362	8473	21	2828
2620	2634	8474	15	2828
3405	3425	8475	21	2828
3466	3486	8476	21	2828
3690	3716	8477	27	2828
3783	3803	8478	21	2828
4146	4166	8479	21	2828
4275	4285	8480	11	2828
4773	4807	8481	35	2828
5068	5088	8482	21	2828
5364	5384	8483	21	2828
5436	5453	8484	18	2828
5512	5532	8485	21	2828
5627	5654	8486	28	2828
5733	5760	8487	28	2828
5781	5801	8488	21	2828
5861	5875	8489	15	2828
5987	5998	8490	12	2828
6075	6087	8491	13	2828
6215	6248	8492	34	2828
6309	6325	8493	17	2828
6458	6468	8494	11	2828
7057	7084	8495	28	2828
7163	7186	8496	24	2828
7312	7331	8497	20	2828
7639	7652	8498	14	2828
7819	7839	8499	21	2828
7956	7967	8500	12	2828
8247	8265	8501	19	2828
8388	8401	8502	14	2828
8460	8471	8503	12	2828
8478	8490	8504	13	2828
8659	8674	8505	16	2828
8745	8764	8506	20	2828
2	13	8507	12	2757
33	49	8508	17	2757
221	236	8509	16	2757
294	304	8510	11	2757
317	332	8511	16	2757
580	593	8512	14	2757
677	698	8513	22	2757
824	839	8514	16	2757
850	865	8515	16	2757
101	115	8516	15	695
243	306	8517	64	695
12	32	8518	21	1476
40	61	8519	22	1476
481	494	8520	14	1355
9	23	8521	15	964
53	99	8522	47	964
132	142	8523	11	964
322	337	8524	16	964
21	43	8533	23	1042
25	36	8536	12	1043
44	58	8537	15	1043
78	89	8538	12	1043
156	171	8539	16	1043
231	273	8540	43	1043
760	770	8541	11	1043
1103	1112	8542	10	1043
1154	1175	8543	22	1043
1201	1224	8544	24	1043
20	37	8545	18	1482
224	230	8546	7	1482
233	247	8547	15	1482
24	42	8557	19	1075
24	43	8570	20	382
223	241	8571	19	382
734	754	8572	21	382
766	800	8573	35	382
132	150	8574	19	4236
155	164	8575	10	4236
612	627	8576	16	4236
648	668	8577	21	4236
687	707	8578	21	4236
768	798	8579	31	4236
800	827	8580	28	4236
93	101	8581	9	507
186	192	8582	7	507
511	519	8583	9	507
528	539	8584	12	507
576	592	8585	17	507
911	920	8586	10	507
924	934	8587	11	507
1120	1139	8588	20	507
1341	1357	8589	17	507
1699	1707	8590	9	507
1862	1873	8591	12	507
1903	1915	8592	13	507
1961	1981	8593	21	507
2114	2129	8594	16	507
2136	2157	8595	22	507
2382	2395	8596	14	507
2417	2428	8597	12	507
2450	2460	8598	11	507
2675	2695	8599	21	507
2878	2905	8600	28	507
2910	2944	8601	35	507
272	314	8604	43	1932
321	329	8605	9	1932
342	358	8606	17	1932
368	404	8607	37	1932
4	26	8608	23	2175
11	20	8623	10	966
66	75	8624	10	966
138	153	8625	16	966
157	165	8626	9	966
183	191	8627	9	966
259	267	8628	9	966
270	288	8629	19	966
522	538	8630	17	966
1084	1096	8631	13	966
1114	1134	8632	21	966
1217	1261	8633	45	966
1297	1304	8634	8	966
1341	1358	8635	18	966
1474	1494	8636	21	966
1623	1634	8637	12	966
1636	1647	8638	12	966
1688	1702	8639	15	966
1719	1735	8640	17	966
1746	1756	8641	11	966
1827	1836	8642	10	966
1850	1858	8643	9	966
161	176	8644	16	3413
469	489	8645	21	3413
654	665	8646	12	3413
1038	1054	8647	17	3413
1098	1117	8648	20	3413
1176	1192	8649	17	3413
1206	1226	8650	21	3413
1252	1265	8651	14	3413
327	335	8652	9	2573
350	376	8653	27	2573
471	491	8654	21	2573
549	576	8655	28	2573
603	617	8656	15	2573
804	812	8657	9	2573
912	930	8658	19	2573
319	337	8659	19	4013
350	395	8660	46	4013
435	454	8661	20	4013
551	563	8662	13	4013
577	600	8663	24	4013
613	632	8664	20	4013
751	765	8665	15	4013
876	887	8666	12	4013
900	907	8667	8	4013
922	932	8668	11	4013
941	956	8669	16	4013
964	1001	8670	38	4013
1010	1020	8671	11	4013
1037	1067	8672	31	4013
1083	1092	8673	10	4013
16	30	8674	15	1804
78	100	8675	23	1804
153	172	8676	20	1804
205	213	8677	9	1804
247	259	8678	13	1804
349	367	8679	19	1804
376	402	8680	27	1804
78	91	8682	14	3585
216	226	8683	11	767
323	340	8684	18	767
380	403	8685	24	767
442	453	8686	12	767
489	540	8687	52	767
140	151	8703	12	2549
433	450	8704	18	2549
451	450	8705	0	2549
138	151	8712	14	753
433	449	8713	17	753
450	449	8714	0	753
138	151	8715	14	2495
140	151	8716	12	1686
140	151	8717	12	3818
441	448	8718	8	3818
449	448	8719	0	3818
135	153	8720	19	2020
431	444	8721	14	2020
445	444	8722	0	2020
135	153	8723	19	3408
431	444	8724	14	3408
445	444	8725	0	3408
135	153	8726	19	1983
427	446	8727	20	1983
135	153	8728	19	618
428	443	8729	16	618
135	153	8730	19	1687
428	444	8731	17	1687
135	153	8732	19	677
428	443	8733	16	677
135	153	8734	19	3392
434	443	8735	10	3392
135	153	8736	19	2299
421	442	8737	22	2299
132	142	8742	11	4022
417	428	8743	12	4022
5	19	8753	15	3389
346	353	8754	8	3389
418	433	8755	16	3389
982	993	8756	12	3389
1110	1118	8757	9	3389
140	154	8759	15	991
49	112	8763	64	940
126	138	8764	13	940
140	156	8765	17	940
15	31	8769	17	3399
42	55	8770	14	3399
490	503	8771	14	3399
533	546	8772	14	3399
83	102	8777	20	1970
122	136	8778	15	1970
197	211	8779	15	1970
267	282	8780	16	1970
302	328	8781	27	1970
336	352	8782	17	1970
382	401	8783	20	1970
407	422	8784	16	1970
447	464	8785	18	1970
472	487	8786	16	1970
515	534	8787	20	1970
542	557	8788	16	1970
608	635	8789	28	1970
691	704	8790	14	1970
760	777	8791	18	1970
786	803	8792	18	1970
865	882	8793	18	1970
909	924	8794	16	1970
930	944	8795	15	1970
967	1002	8796	36	1970
1035	1050	8797	16	1970
1141	1162	8798	22	1970
1362	1375	8799	14	1970
1437	1471	8800	35	1970
1475	1482	8801	8	1970
105	114	8804	10	1703
105	121	8806	17	1333
534	541	8807	8	3323
17	37	8808	21	3257
110	127	8809	18	3257
333	344	8810	12	3257
108	119	8811	12	1401
207	218	8812	12	1401
528	545	8813	18	1401
40	92	8818	53	124
97	121	8819	25	124
178	256	8820	79	124
258	345	8821	88	124
356	371	8822	16	124
418	431	8823	14	124
458	516	8824	59	124
624	637	8825	14	124
639	656	8826	18	124
711	738	8827	28	124
1083	1087	8828	5	124
112	125	8843	14	187
7	19	8844	13	1017
119	139	8845	21	1017
630	639	8846	10	1017
12	26	8847	15	2999
134	154	8848	21	2999
8	20	8849	13	975
35	43	8850	9	975
80	94	8851	15	975
100	120	8852	21	975
176	188	8853	13	975
375	388	8854	14	975
468	483	8855	16	975
499	514	8856	16	975
683	694	8857	12	975
1247	1257	8858	11	975
1365	1378	8859	14	975
1560	1571	8860	12	975
1866	1882	8861	17	975
1969	1988	8862	20	975
2073	2096	8863	24	975
2138	2154	8864	17	975
2286	2301	8865	16	975
2389	2412	8866	24	975
2454	2470	8867	17	975
2505	2529	8868	25	975
2713	2746	8869	34	975
2930	2953	8870	24	975
3146	3167	8871	22	975
3510	3527	8872	18	975
3536	3557	8873	22	975
85	96	8874	12	1502
583	597	8875	15	1502
699	713	8876	15	1502
775	794	8877	20	1502
2	15	8879	14	2176
25	39	8880	15	2176
44	72	8881	29	2176
74	93	8882	20	2176
282	294	8883	13	2176
460	470	8884	11	2176
138	153	8885	16	120
213	248	8886	36	120
313	323	8887	11	120
341	354	8888	14	120
858	872	8889	15	120
754	774	8895	21	2684
933	946	8896	14	2684
418	435	8898	18	1144
46	52	8903	7	3034
362	374	8904	13	3034
387	400	8905	14	3034
483	497	8906	15	3034
638	654	8907	17	3034
666	676	8908	11	3034
374	431	8915	58	1807
506	528	8916	23	1807
4	16	8917	13	3689
58	74	8918	17	3689
188	199	8919	12	3689
230	244	8920	15	3689
332	352	8921	21	3689
425	433	8922	9	3689
494	521	8923	28	3689
542	560	8924	19	3689
572	603	8925	32	3689
8	22	8927	15	3899
83	102	8928	20	3899
211	217	8929	7	3899
227	241	8930	15	3899
292	307	8931	16	3899
3	34	8932	32	1200
161	188	8933	28	1207
11	27	8934	17	2179
71	94	8935	24	2179
157	169	8936	13	2179
199	210	8937	12	2179
82	93	8938	12	3243
121	132	8939	12	3243
367	382	8940	16	3243
496	510	8941	15	3243
619	632	8942	14	3243
93	108	8943	16	3790
142	190	8944	49	3790
137	157	8948	21	772
461	478	8949	18	772
59	65	8955	7	1124
82	104	8956	23	1124
3	18	8958	16	1793
520	535	8959	16	1793
542	553	8960	12	1793
751	770	8961	20	1793
931	942	8962	12	1793
1	30	8963	30	1947
35	63	8964	29	1947
69	82	8965	14	1947
86	112	8966	27	1947
419	431	8967	13	1947
525	551	8968	27	1947
29	56	8970	28	4163
74	94	8973	21	256
9	22	8974	14	2300
49	61	8975	13	2300
63	87	8976	25	2300
313	330	8977	18	2300
3	8	8978	6	284
80	94	8984	15	1323
131	148	8985	18	1323
282	340	8986	59	1323
345	366	8987	22	1323
384	435	8988	52	1323
446	480	8989	35	1323
87	100	8990	14	1085
268	284	8991	17	1085
514	526	8992	13	1085
252	271	8993	20	2960
389	413	8994	25	2960
419	438	8995	20	2960
469	488	8996	20	2960
695	714	8997	20	2960
895	904	8998	10	2960
1213	1221	8999	9	2960
1267	1277	9000	11	2960
1398	1419	9001	22	2960
1697	1708	9002	12	2960
2042	2056	9003	15	2960
3165	3176	9004	12	2960
3236	3251	9005	16	2960
3327	3336	9006	10	2960
3454	3465	9007	12	2960
4251	4270	9008	20	2960
8024	8033	9009	10	2960
9363	9378	9010	16	2960
9545	9568	9011	24	2960
9875	9911	9012	37	2960
9913	9928	9013	16	2960
10010	10075	9014	66	2960
10091	10118	9015	28	2960
10180	10191	9016	12	2960
10209	10302	9017	94	2960
10319	10384	9018	66	2960
10415	10429	9019	15	2960
10435	10465	9020	31	2960
10492	10558	9021	67	2960
10660	10778	9022	119	2960
10800	10993	9023	194	2960
10996	11026	9024	31	2960
11031	11149	9025	119	2960
11156	11199	9026	44	2960
11207	11269	9027	63	2960
11285	11328	9028	44	2960
11334	11721	9029	388	2960
11726	11817	9030	92	2960
11831	11846	9031	16	2960
11861	11926	9032	66	2960
11935	12008	9033	74	2960
12142	12153	9034	12	2960
12449	12462	9035	14	2960
12642	12655	9036	14	2960
13912	13928	9037	17	2960
14901	14917	9038	17	2960
15059	15072	9039	14	2960
15207	15218	9040	12	2960
15502	15518	9041	17	2960
15926	15935	9042	10	2960
17385	17401	9043	17	2960
17833	17846	9044	14	2960
18727	18738	9045	12	2960
21099	21114	9046	16	2960
22538	22548	9047	11	2960
22578	22588	9048	11	2960
23267	23277	9049	11	2960
24302	24318	9050	17	2960
25389	25400	9051	12	2960
26497	26520	9052	24	2960
26755	26766	9053	12	2960
27951	27959	9054	9	2960
28086	28100	9055	15	2960
29185	29198	9056	14	2960
29208	29219	9057	12	2960
29624	29633	9058	10	2960
31039	31050	9059	12	2960
31246	31266	9060	21	2960
32482	32491	9061	10	2960
32881	32896	9062	16	2960
32999	33013	9063	15	2960
33036	33048	9064	13	2960
33153	33180	9065	28	2960
33188	33203	9066	16	2960
33231	33264	9067	34	2960
33625	33635	9068	11	2960
34102	34115	9069	14	2960
34172	34187	9070	16	2960
34189	34201	9071	13	2960
34208	34231	9072	24	2960
55	66	9079	12	2623
318	338	9080	21	2623
413	436	9081	24	2623
463	472	9082	10	2623
750	771	9083	22	2623
772	771	9084	0	2623
131	149	9101	19	4192
514	525	9102	12	4192
674	693	9103	20	4192
770	778	9104	9	4192
857	867	9105	11	4192
902	918	9106	17	4192
923	942	9107	20	4192
1052	1072	9108	21	4192
1126	1137	9109	12	4192
1141	1152	9110	12	4192
1313	1325	9111	13	4192
1330	1343	9112	14	4192
1679	1690	9113	12	4192
2045	2060	9114	16	4192
2309	2325	9115	17	4192
2349	2359	9116	11	4192
2474	2497	9117	24	4192
2501	2528	9118	28	4192
50	77	9119	28	2866
88	97	9120	10	2866
298	312	9121	15	2866
129	144	9122	16	2565
149	161	9123	13	2565
5	24	9124	20	2968
27	45	9125	19	2968
79	90	9126	12	2968
1116	1141	9127	26	2968
1198	1210	9128	13	2968
1236	1261	9129	26	2968
1285	1323	9130	39	2968
1373	1387	9131	15	2968
1392	1410	9132	19	2968
1415	1434	9133	20	2968
1463	1474	9134	12	2968
1598	1611	9135	14	2968
1619	1630	9136	12	2968
1697	1705	9137	9	2968
1773	1784	9138	12	2968
1799	1815	9139	17	2968
1837	1849	9140	13	2968
188	209	9141	22	2543
249	278	9142	30	2543
475	492	9143	18	2543
13	32	9144	20	2364
107	118	9145	12	2364
216	233	9146	18	2364
298	316	9147	19	2364
330	347	9148	18	2364
380	390	9149	11	2364
413	429	9150	17	2364
433	455	9151	23	2364
492	520	9152	29	2364
43	75	9153	33	3059
5	24	9163	20	2748
96	112	9164	17	2748
212	223	9165	12	3366
30	50	9168	21	3110
182	198	9169	17	3110
254	261	9176	8	3992
317	340	9177	24	3992
363	506	9178	144	3992
720	755	9179	36	3992
829	849	9180	21	3992
988	1000	9181	13	3992
204	232	9182	29	1976
508	521	9183	14	1976
530	558	9184	29	1976
353	369	9193	17	126
389	407	9194	19	126
21	54	9195	34	2817
69	128	9196	60	2817
255	265	9197	11	2817
296	309	9198	14	2817
585	602	9199	18	2817
873	886	9200	14	2817
1055	1068	9201	14	2817
1096	1108	9202	13	2817
1153	1165	9203	13	2817
1171	1195	9204	25	2817
1287	1298	9205	12	2817
1348	1360	9206	13	2817
1365	1380	9207	16	2817
1401	1431	9208	31	2817
1450	1456	9209	7	2817
1656	1671	9210	16	2817
1873	1885	9211	13	2817
1931	1945	9212	15	2817
1	39	9213	39	4067
52	70	9214	19	4067
119	137	9215	19	4067
205	223	9216	19	4067
294	309	9217	16	4067
379	388	9218	10	4067
438	450	9219	13	4067
819	835	9220	17	4067
837	857	9221	21	4067
1025	1040	9222	16	4067
1277	1298	9223	22	4067
1306	1330	9224	25	4067
1525	1541	9225	17	4067
1593	1610	9226	18	4067
1728	1744	9227	17	4067
1771	1794	9228	24	4067
1815	1832	9229	18	4067
1833	1832	9230	0	4067
8	25	9231	18	3657
32	49	9232	18	3657
88	108	9233	21	3657
184	198	9234	15	3657
227	243	9235	17	3657
259	270	9236	12	3657
384	404	9237	21	3657
411	422	9238	12	3657
510	520	9239	11	3657
540	562	9240	23	3657
591	604	9241	14	3657
754	772	9242	19	3657
834	845	9243	12	3657
906	915	9244	10	3657
1028	1050	9245	23	3657
1091	1107	9246	17	3657
1150	1176	9247	27	3657
1185	1212	9248	28	3657
1215	1229	9249	15	3657
1355	1364	9250	10	3657
1490	1510	9251	21	3657
1598	1619	9252	22	3657
1671	1687	9253	17	3657
31	40	9254	10	3130
328	348	9255	21	3130
28	44	9256	17	3518
173	190	9257	18	3518
214	223	9258	10	3518
5	54	9261	50	556
59	76	9262	18	556
326	341	9263	16	556
9	35	9264	27	468
39	72	9265	34	468
230	248	9266	19	468
275	288	9267	14	468
2	16	9268	15	3051
153	173	9269	21	3051
480	507	9270	28	3051
516	547	9271	32	3051
20	93	9272	74	791
148	209	9273	62	791
321	337	9274	17	791
644	711	9275	68	791
334	352	9276	19	792
684	695	9277	12	792
1099	1117	9278	19	792
1141	1161	9279	21	792
1192	1204	9280	13	792
1228	1243	9281	16	792
1295	1306	9282	12	792
1329	1348	9283	20	792
1406	1434	9284	29	792
5	19	9285	15	1797
1109	1121	9286	13	1797
1129	1142	9287	14	1797
1159	1179	9288	21	1797
1213	1227	9289	15	1797
1248	1269	9290	22	1797
1299	1311	9291	13	1797
1336	1348	9292	13	1797
1376	1395	9293	20	1797
1531	1549	9294	19	1797
1563	1576	9295	14	1797
824	850	9296	27	550
460	475	9297	16	2969
564	579	9298	16	2969
907	921	9299	15	2969
1252	1266	9300	15	2969
12	43	9301	32	3744
53	65	9302	13	3744
464	477	9303	14	3744
521	534	9304	14	3744
590	612	9305	23	3744
615	696	9306	82	3744
766	778	9307	13	3744
839	863	9308	25	3744
878	898	9309	21	3744
911	923	9310	13	3744
132	148	9311	17	1905
413	425	9312	13	1905
583	596	9313	14	1905
652	669	9314	18	1905
1263	1275	9315	13	1905
1293	1307	9316	15	1905
1316	1335	9317	20	1905
1392	1412	9318	21	1905
1634	1650	9319	17	1905
1758	1764	9320	7	1905
8	133	9321	126	725
162	259	9322	98	725
8	133	9323	126	685
162	259	9324	98	685
9	134	9325	126	665
149	169	9326	21	665
177	267	9327	91	665
257	270	9328	14	122
430	440	9329	11	122
126	137	9330	12	1077
674	685	9331	12	1077
1004	1020	9332	17	1077
967	974	9333	8	3221
1002	1013	9334	12	3221
31	54	9335	24	465
68	102	9336	35	808
117	151	9337	35	808
179	190	9338	12	808
217	274	9339	58	808
339	366	9340	28	808
427	478	9341	52	808
493	513	9342	21	808
518	534	9343	17	808
543	572	9344	30	808
576	596	9345	21	808
665	738	9346	74	808
767	795	9347	29	808
811	826	9348	16	808
834	861	9349	28	808
894	914	9350	21	808
934	961	9351	28	808
1001	1053	9352	53	808
1149	1169	9353	21	808
1221	1248	9354	28	808
1269	1303	9355	35	808
1354	1388	9356	35	808
1396	1416	9357	21	808
1476	1531	9358	56	808
1564	1591	9359	28	808
1603	1630	9360	28	808
1699	1721	9361	23	808
1765	1781	9362	17	808
1924	1938	9363	15	808
1947	1987	9364	41	808
1995	2027	9365	33	808
2065	2085	9366	21	808
2245	2259	9367	15	808
2269	2283	9368	15	808
2298	2320	9369	23	808
2352	2362	9370	11	808
76	96	9394	21	3419
142	169	9395	28	3419
236	277	9396	42	3419
439	456	9397	18	3419
2	26	9398	25	1910
376	396	9404	21	2498
407	422	9405	16	2498
38	49	9406	12	2714
51	63	9407	13	2714
244	252	9408	9	2714
281	301	9409	21	2714
335	352	9410	18	2714
770	789	9411	20	2714
890	905	9412	16	2714
148	169	9413	22	3080
948	962	9414	15	3080
1147	1166	9415	20	3080
188	203	9416	16	4077
265	278	9417	14	4077
300	311	9418	12	4077
320	355	9419	36	4077
412	423	9420	12	4077
3	14	9421	12	1803
53	64	9422	12	1803
537	546	9423	10	2039
1173	1188	9424	16	2039
2	15	9425	14	576
291	307	9435	17	3037
969	989	9436	21	3037
1067	1084	9437	18	3037
1147	1162	9438	16	3037
1350	1361	9439	12	3037
1417	1429	9440	13	3037
1843	1856	9441	14	3037
2333	2345	9442	13	3037
6	20	9446	15	3410
29	40	9447	12	3410
223	234	9448	12	3410
239	266	9449	28	3410
277	289	9450	13	3410
341	365	9451	25	3410
416	437	9452	22	3410
485	507	9453	23	3410
511	521	9454	11	3410
581	588	9455	8	3410
28	39	9456	12	2393
70	82	9457	13	2393
238	265	9458	28	2393
340	356	9459	17	2393
396	425	9460	30	2393
488	500	9461	13	2393
578	592	9462	15	2393
219	235	9468	17	3371
442	455	9469	14	412
571	581	9470	11	412
695	704	9471	10	412
876	900	9472	25	412
904	913	9473	10	412
931	946	9474	16	412
1632	1643	9475	12	412
1698	1719	9476	22	412
2044	2055	9477	12	412
2597	2612	9478	16	412
2723	2733	9479	11	412
2742	2760	9480	19	412
191	202	9481	12	3824
103	116	9482	14	2285
281	291	9483	11	2285
398	415	9484	18	2285
471	486	9485	16	2285
606	621	9486	16	2285
640	655	9487	16	2285
674	688	9488	15	2285
365	381	9492	17	1873
478	488	9493	11	1873
166	193	9497	28	500
219	242	9498	24	500
109	125	9499	17	1395
159	233	9500	75	1395
345	372	9501	28	1395
32	46	9502	15	3285
68	77	9503	10	3285
113	125	9504	13	3285
196	206	9505	11	3285
206	217	9506	12	1214
22	37	9509	16	1194
52	72	9510	21	1194
112	128	9511	17	1194
3	22	9525	20	1368
168	206	9526	39	1368
10	30	9527	21	909
768	779	9528	12	909
973	987	9529	15	909
212	227	9530	16	1188
762	789	9531	28	1188
965	975	9532	11	1188
978	990	9533	13	1188
22	34	9534	13	184
93	118	9535	26	184
127	144	9536	18	184
148	166	9537	19	184
176	194	9538	19	184
215	228	9539	14	184
305	399	9540	95	184
406	417	9541	12	184
431	448	9542	18	184
