id_mutation	id_protein	id_pfam	start	end
11992	1444	PF01624	407	526
163902	1444	PF01624	407	526
81824	1444	PF01624	407	526
82808	1444	PF01624	407	526
82619	1444	PF01624	407	526
82445	1444	PF01624	407	526
81296	1444	PF01624	407	526
80804	1444	PF01624	407	526
82026	1444	PF01624	407	526
81320	1444	PF01624	407	526
82809	1444	PF01624	407	526
80600	1444	PF01624	407	526
12054	1444	PF01624	407	526
163950	1444	PF01624	407	526
163911	1444	PF01624	407	526
82947	1444	PF01624	407	526
82340	1444	PF01624	407	526
81689	1444	PF01624	407	526
82948	1444	PF01624	407	526
81519	1444	PF01624	407	526
80717	1444	PF01624	407	526
81520	1444	PF01624	407	526
11952	1444	PF01624	407	526
82305	1444	PF01624	407	526
23570	1444	PF01624	407	526
80934	1444	PF01624	407	526
12031	1444	PF01624	407	526
81016	1444	PF01624	407	526
82446	1444	PF01624	407	526
83053	1444	PF01624	407	526
163754	1444	PF01624	407	526
82810	1444	PF01624	407	526
163851	1444	PF01624	407	526
83054	1444	PF01624	407	526
80601	1444	PF01624	407	526
82341	1444	PF01624	407	526
163868	1444	PF01624	407	526
163874	1444	PF01624	407	526
83102	1444	PF01624	407	526
12197	1444	PF01624	407	526
11976	1444	PF01624	407	526
83177	1444	PF01624	407	526
81609	1444	PF01624	407	526
11953	1444	PF01624	407	526
80935	1444	PF01624	407	526
81965	1444	PF01624	407	526
82272	1444	PF01624	407	526
82620	1444	PF01624	407	526
80602	1444	PF01624	407	526
1131	1444	PF01624	407	526
12182	1444	PF01624	407	526
12185	1444	PF01624	407	526
81993	1444	PF01624	407	526
81861	1444	PF01624	407	526
23556	1444	PF01624	407	526
12118	1444	PF01624	407	526
82447	1444	PF01624	407	526
80603	1444	PF01624	407	526
83103	1444	PF01624	407	526
81862	1444	PF01624	407	526
83055	1444	PF01624	407	526
82083	1444	PF01624	407	526
81864	1444	PF01624	407	526
80604	1444	PF01624	407	526
82121	1444	PF01624	407	526
81443	1444	PF01624	407	526
82621	1444	PF01624	407	526
12012	1444	PF01624	407	526
82184	1444	PF01624	407	526
81444	1444	PF01624	407	526
81165	1444	PF01624	407	526
163949	1444	PF01624	407	526
82622	1444	PF01624	407	526
82342	1444	PF01624	407	526
81445	1444	PF01624	407	526
80825	1444	PF01624	407	526
163929	1444	PF01624	407	526
163805	1444	PF01624	407	526
81792	1444	PF01624	407	526
12245	1444	PF01624	407	526
83193	1444	PF01624	407	526
80831	1444	PF01624	407	526
82448	1444	PF01624	407	526
82623	1444	PF01624	407	526
81446	1444	PF01624	407	526
82343	1444	PF01624	407	526
81166	1444	PF01624	407	526
82254	1444	PF01624	407	526
12129	1444	PF01624	407	526
163821	1444	PF01624	407	526
80583	1444	PF01624	407	526
82542	1444	PF01624	407	526
81612	1444	PF01624	407	526
11878	1444	PF01624	407	526
81825	1444	PF01624	407	526
82344	1444	PF01624	407	526
82286	1444	PF01624	407	526
81167	1444	PF01624	407	526
82949	1444	PF01624	407	526
80605	1444	PF01624	407	526
80606	1444	PF01624	407	526
82185	1444	PF01624	407	526
163807	1444	PF01624	407	526
81168	1444	PF01624	407	526
81048	1444	PF01624	407	526
12060	1444	PF01624	407	526
81364	1444	PF01624	407	526
12144	1444	PF01624	407	526
81964	1444	PF01624	407	526
82811	1444	PF01624	407	526
82345	1444	PF01624	407	526
11879	1444	PF01624	407	526
163869	1444	PF01624	407	526
81763	1444	PF01624	407	526
81762	1444	PF01624	407	526
82812	1444	PF01624	407	526
11880	1444	PF01624	407	526
81679	1444	PF01624	407	526
82346	1444	PF01624	407	526
12055	1444	PF01624	407	526
81691	1444	PF01624	407	526
82347	1444	PF01624	407	526
82404	1444	PF01624	407	526
12131	1444	PF01624	407	526
81764	1444	PF01624	407	526
82150	1444	PF01624	407	526
163755	1444	PF01624	407	526
81447	1444	PF01624	407	526
80991	1444	PF01624	407	526
83104	1444	PF01624	407	526
80855	1444	PF01624	407	526
163852	1444	PF01624	407	526
81017	1444	PF01624	407	526
81521	1444	PF01624	407	526
83147	1444	PF01624	407	526
81636	1444	PF01624	407	526
82449	1444	PF01624	407	526
80848	1444	PF01624	407	526
12057	1444	PF01624	407	526
82215	1444	PF01624	407	526
81765	1444	PF01624	407	526
81680	1444	PF01624	407	526
81766	1444	PF01624	407	526
83105	1444	PF01624	407	526
81681	1444	PF01624	407	526
82348	1444	PF01624	407	526
82813	1444	PF01624	407	526
82624	1444	PF01624	407	526
82349	1444	PF01624	407	526
82450	1444	PF01624	407	526
1101	1444	PF01624	407	526
80607	1444	PF01624	407	526
163756	1444	PF01624	407	526
83036	1444	PF01624	407	526
81767	1444	PF01624	407	526
11881	1444	PF01624	407	526
81329	1444	PF01624	407	526
12062	1444	PF01624	407	526
82350	1444	PF01624	407	526
82255	1444	PF01624	407	526
81637	1444	PF01624	407	526
82625	1444	PF01624	407	526
11977	1444	PF01624	407	526
82950	1444	PF01624	407	526
82451	1444	PF01624	407	526
12206	1444	PF01624	407	526
82626	1444	PF01624	407	526
82452	1444	PF01624	407	526
81522	1444	PF01624	407	526
82627	1444	PF01624	407	526
81523	1444	PF01624	407	526
81448	1444	PF01624	407	526
80992	1444	PF01624	407	526
81169	1444	PF01624	407	526
82628	1444	PF01624	407	526
11993	1444	PF01624	407	526
82894	1444	PF01624	407	526
12311	1444	PF01624	407	526
81524	1444	PF01624	407	526
23547	1444	PF01624	407	526
80608	1444	PF01624	407	526
83056	1444	PF01624	407	526
82351	1444	PF01624	407	526
81638	1444	PF01624	407	526
12213	1444	PF01624	407	526
82814	1444	PF01624	407	526
82216	1444	PF01624	407	526
163896	1444	PF01624	407	526
163895	1444	PF01624	407	526
12179	1444	PF01624	407	526
83057	1444	PF01624	407	526
12001	1444	PF01624	407	526
81692	1444	PF01624	407	526
82815	1444	PF01624	407	526
81170	1444	PF01624	407	526
80584	1444	PF01624	407	526
82029	1444	PF01624	407	526
81049	1444	PF01624	407	526
80936	1444	PF01624	407	526
1126	1444	PF01624	407	526
82453	1444	PF01624	407	526
81367	1444	PF01624	407	526
81323	1444	PF01624	407	526
81171	1444	PF01624	407	526
82951	1444	PF01624	407	526
82816	1444	PF01624	407	526
82952	1444	PF01624	407	526
81566	1444	PF01624	407	526
81172	1444	PF01624	407	526
81589	1444	PF01624	407	526
83058	1444	PF01624	407	526
82217	1444	PF01624	407	526
82157	1444	PF01624	407	526
80718	1444	PF01624	407	526
81258	1444	PF01624	407	526
80609	1444	PF01624	407	526
82352	1444	PF01624	407	526
82186	1444	PF01624	407	526
81865	1444	PF01624	407	526
2988	1444	PF01624	407	526
163833	1444	PF01624	407	526
12013	1444	PF01624	407	526
11882	1444	PF01624	407	526
12154	1444	PF01624	407	526
163860	1444	PF01624	407	526
82817	1444	PF01624	407	526
163757	1444	PF01624	407	526
82953	1444	PF01624	407	526
82629	1444	PF01624	407	526
82630	1444	PF01624	407	526
81404	1444	PF01624	407	526
81768	1444	PF05188	537	703
163912	1444	PF05188	537	703
83149	1444	PF05188	537	703
12312	1444	PF05188	537	703
82634	1444	PF05188	537	703
82819	1444	PF05188	537	703
12203	1444	PF05188	537	703
82455	1444	PF05188	537	703
80880	1444	PF05188	537	703
80585	1444	PF05188	537	703
82219	1444	PF05188	537	703
12167	1444	PF05188	537	703
80709	1444	PF05188	537	703
82456	1444	PF05188	537	703
82957	1444	PF05188	537	703
82635	1444	PF05188	537	703
82820	1444	PF05188	537	703
82028	1444	PF05188	537	703
1132	1444	PF05188	537	703
82636	1444	PF05188	537	703
82900	1444	PF05188	537	703
12246	1444	PF05188	537	703
12279	1444	PF05188	537	703
11941	1444	PF05188	537	703
81449	1444	PF05188	537	703
82353	1444	PF05188	537	703
82958	1444	PF05188	537	703
81450	1444	PF05188	537	703
12247	1444	PF05188	537	703
82031	1444	PF05188	537	703
82054	1444	PF05188	537	703
11991	1444	PF05188	537	703
80719	1444	PF05188	537	703
82959	1444	PF05188	537	703
2998	1444	PF05188	537	703
81693	1444	PF05188	537	703
81259	1444	PF05188	537	703
82273	1444	PF05188	537	703
80720	1444	PF05188	537	703
11883	1444	PF05188	537	703
81451	1444	PF05188	537	703
81173	1444	PF05188	537	703
82308	1444	PF05188	537	703
82160	1444	PF05188	537	703
81770	1444	PF05188	537	703
81771	1444	PF05188	537	703
81370	1444	PF05188	537	703
80881	1444	PF05188	537	703
12014	1444	PF05188	537	703
81330	1444	PF05188	537	703
80611	1444	PF05188	537	703
80882	1444	PF05188	537	703
81967	1444	PF05188	537	703
81567	1444	PF05188	537	703
12058	1444	PF05188	537	703
11884	1444	PF05188	537	703
80824	1444	PF05188	537	703
82287	1444	PF05188	537	703
80612	1444	PF05188	537	703
81018	1444	PF05188	537	703
83150	1444	PF05188	537	703
12304	1444	PF05188	537	703
82637	1444	PF05188	537	703
82032	1444	PF05188	537	703
83108	1444	PF05188	537	703
12248	1444	PF05188	537	703
81995	1444	PF05188	537	703
163889	1444	PF05188	537	703
163822	1444	PF05188	537	703
11963	1444	PF05188	537	703
82638	1444	PF05188	537	703
81089	1444	PF05188	537	703
81996	1444	PF05188	537	703
83109	1444	PF05188	537	703
163876	1444	PF05188	537	703
80613	1444	PF05188	537	703
82821	1444	PF05188	537	703
81694	1444	PF05188	537	703
82354	1444	PF05188	537	703
82960	1444	PF05188	537	703
12157	1444	PF05188	537	703
82543	1444	PF05188	537	703
12280	1444	PF05188	537	703
82078	1444	PF05188	537	703
82356	1444	PF05188	537	703
82355	1444	PF05188	537	703
82639	1444	PF05188	537	703
81828	1444	PF05188	537	703
81051	1444	PF05188	537	703
82640	1444	PF05188	537	703
81019	1444	PF05188	537	703
81526	1444	PF05188	537	703
82357	1444	PF05188	537	703
163837	1444	PF05188	537	703
81452	1444	PF05188	537	703
163941	1444	PF05188	537	703
81527	1444	PF05188	537	703
82961	1444	PF05188	537	703
81020	1444	PF05188	537	703
82641	1444	PF05188	537	703
83178	1444	PF05188	537	703
81092	1444	PF05188	537	703
81869	1444	PF05188	537	703
80765	1444	PF05188	537	703
80614	1444	PF05188	537	703
82457	1444	PF05188	537	703
80939	1444	PF05188	537	703
82220	1444	PF05188	537	703
81695	1444	PF05188	537	703
82962	1444	PF05188	537	703
81696	1444	PF05188	537	703
163942	1444	PF05188	537	703
80615	1444	PF05188	537	703
83110	1444	PF05188	537	703
12155	1444	PF05188	537	703
80721	1444	PF05188	537	703
82187	1444	PF05188	537	703
163817	1444	PF05188	537	703
82358	1444	PF05188	537	703
81568	1444	PF05188	537	703
82642	1444	PF05188	537	703
82822	1444	PF05188	537	703
80616	1444	PF05188	537	703
82256	1444	PF05188	537	703
80883	1444	PF05188	537	703
12068	1444	PF05188	537	703
81405	1444	PF05188	537	703
82221	1444	PF05188	537	703
81325	1444	PF05188	537	703
82963	1444	PF05188	537	703
11885	1444	PF05188	537	703
80940	1444	PF05188	537	703
82823	1444	PF05188	537	703
12168	1444	PF05188	537	703
163894	1444	PF05188	537	703
81774	1444	PF05188	537	703
81772	1444	PF05188	537	703
80851	1444	PF05188	537	703
82824	1444	PF05188	537	703
82458	1444	PF05188	537	703
11962	1444	PF05188	537	703
82359	1444	PF05188	537	703
82161	1444	PF05188	537	703
82360	1444	PF05188	537	703
82643	1444	PF05188	537	703
83151	1444	PF05188	537	703
82123	1444	PF05188	537	703
81778	1444	PF05188	537	703
80722	1444	PF05188	537	703
82825	1444	PF05188	537	703
81453	1444	PF05188	537	703
163864	1444	PF05188	537	703
82035	1444	PF05188	537	703
81528	1444	PF05188	537	703
80723	1444	PF05188	537	703
12059	1444	PF05188	537	703
163863	1444	PF05188	537	703
82257	1444	PF05188	537	703
81260	1444	PF05188	537	703
82361	1444	PF05188	537	703
81640	1444	PF05188	537	703
163831	1444	PF05188	537	703
163810	1444	PF05188	537	703
82826	1444	PF05188	537	703
12180	1444	PF05188	537	703
82459	1444	PF05188	537	703
80800	1444	PF05188	537	703
82964	1444	PF05188	537	703
82644	1444	PF05188	537	703
12027	1444	PF05188	537	703
12214	1444	PF05188	537	703
12061	1444	PF05188	537	703
80941	1444	PF05188	537	703
83152	1444	PF05188	537	703
80884	1444	PF05188	537	703
81641	1444	PF05188	537	703
81779	1444	PF05188	537	703
81968	1444	PF05188	537	703
83179	1444	PF05188	537	703
82965	1444	PF05188	537	703
82362	1444	PF05188	537	703
83180	1444	PF05188	537	703
80885	1444	PF05188	537	703
81944	1444	PF05188	537	703
81874	1444	PF05188	537	703
83153	1444	PF05188	537	703
81948	1444	PF05188	537	703
163759	1444	PF05188	537	703
163886	1444	PF05188	537	703
12305	1444	PF05188	537	703
12299	1444	PF05188	537	703
82827	1444	PF05188	537	703
80942	1444	PF05188	537	703
82460	1444	PF05188	537	703
11955	1444	PF05188	537	703
80886	1444	PF05188	537	703
82966	1444	PF05188	537	703
82645	1444	PF05188	537	703
81643	1444	PF05188	537	703
81072	1444	PF05188	537	703
82258	1444	PF05188	537	703
82124	1444	PF05188	537	703
82828	1444	PF05188	537	703
80617	1444	PF05188	537	703
81088	1444	PF05188	537	703
82030	1444	PF05188	537	703
82829	1444	PF05188	537	703
81644	1444	PF05188	537	703
80762	1444	PF05188	537	703
82363	1444	PF05188	537	703
12249	1444	PF05188	537	703
80618	1444	PF05188	537	703
81966	1444	PF05188	537	703
80586	1444	PF05188	537	703
82188	1444	PF05188	537	703
81175	1444	PF05188	537	703
81174	1444	PF05188	537	703
81875	1444	PF05188	537	703
81261	1444	PF05188	537	703
163880	1444	PF05188	537	703
82082	1444	PF05188	537	703
163818	1444	PF05188	537	703
81613	1444	PF05188	537	703
81454	1444	PF05188	537	703
82461	1444	PF05188	537	703
82646	1444	PF05188	537	703
12071	1444	PF05188	537	703
82016	1444	PF05188	537	703
82830	1444	PF05188	537	703
81021	1444	PF05188	537	703
82967	1444	PF05188	537	703
82126	1444	PF05188	537	703
12002	1444	PF05188	537	703
82647	1444	PF05188	537	703
163903	1444	PF05188	537	703
83181	1444	PF05188	537	703
11950	1444	PF05188	537	703
12063	1444	PF05188	537	703
82288	1444	PF05188	537	703
81796	1444	PF05188	537	703
81780	1444	PF05188	537	703
81614	1444	PF05188	537	703
82832	1444	PF05188	537	703
82831	1444	PF05188	537	703
81829	1444	PF05188	537	703
81697	1444	PF05188	537	703
1108	1444	PF05188	537	703
1093	1444	PF05188	537	703
82968	1444	PF05188	537	703
82084	1444	PF05188	537	703
82462	1444	PF05188	537	703
80943	1444	PF05188	537	703
12156	1444	PF05188	537	703
80944	1444	PF05188	537	703
11988	1444	PF05188	537	703
83059	1444	PF05188	537	703
163890	1444	PF05188	537	703
1102	1444	PF05188	537	703
12107	1444	PF05188	537	703
82648	1444	PF05188	537	703
80619	1444	PF05188	537	703
82463	1444	PF05188	537	703
12319	1444	PF05188	537	703
163838	1444	PF05188	537	703
12205	1444	PF05188	537	703
81262	1444	PF05188	537	703
12064	1444	PF05188	537	703
82464	1444	PF05188	537	703
82969	1444	PF05188	537	703
81091	1444	PF05188	537	703
81376	1444	PF05188	537	703
81455	1444	PF05188	537	703
82649	1444	PF05188	537	703
81798	1444	PF05188	537	703
82650	1444	PF05188	537	703
23549	1444	PF05188	537	703
82162	1444	PF05188	537	703
81833	1444	PF05188	537	703
81699	1444	PF05188	537	703
82651	1444	PF05188	537	703
83182	1444	PF05188	537	703
81176	1444	PF05188	537	703
81177	1444	PF05188	537	703
81178	1444	PF05188	537	703
82037	1444	PF05188	537	703
80945	1444	PF05188	537	703
83154	1444	PF05188	537	703
163853	1444	PF05188	537	703
11994	1444	PF05188	537	703
81878	1444	PF05188	537	703
82091	1444	PF05188	537	703
81683	1444	PF05188	537	703
82086	1444	PF05188	537	703
82970	1444	PF05188	537	703
81331	1444	PF05188	537	703
82971	1444	PF05188	537	703
23572	1444	PF05188	537	703
82652	1444	PF05188	537	703
81686	1444	PF05188	537	703
81377	1444	PF05188	537	703
82833	1444	PF05188	537	703
3674	1444	PF05188	537	703
81834	1444	PF05188	537	703
82364	1444	PF05188	537	703
81591	1444	PF05188	537	703
11886	1444	PF05188	537	703
82163	1444	PF05188	537	703
23583	1444	PF05188	537	703
163883	1444	PF05188	537	703
80766	1444	PF05188	537	703
80946	1444	PF05188	537	703
82653	1444	PF05188	537	703
82365	1444	PF05188	537	703
81615	1444	PF05188	537	703
80887	1444	PF05188	537	703
12038	1444	PF05188	537	703
82834	1444	PF05188	537	703
81093	1444	PF05188	537	703
82654	1444	PF05188	537	703
80621	1444	PF05188	537	703
82972	1444	PF05188	537	703
23555	1444	PF05188	537	703
81646	1444	PF05188	537	703
81880	1444	PF05188	537	703
82366	1444	PF05188	537	703
81378	1444	PF05188	537	703
81052	1444	PF05188	537	703
12183	1444	PF05188	537	703
81456	1444	PF05188	537	703
82465	1444	PF05188	537	703
81263	1444	PF05188	537	703
80622	1444	PF05188	537	703
23558	1444	PF05188	537	703
80843	1444	PF05188	537	703
81801	1444	PF05188	537	703
82367	1444	PF05188	537	703
80623	1444	PF05188	537	703
81179	1444	PF05188	537	703
81949	1444	PF05188	537	703
12003	1444	PF05188	537	703
82259	1444	PF05188	537	703
82655	1444	PF05188	537	703
82466	1444	PF05188	537	703
82467	1444	PF05188	537	703
12250	1444	PF05188	537	703
81805	1444	PF05188	537	703
12215	1444	PF05188	537	703
81951	1444	PF05188	537	703
81337	1444	PF05188	537	703
23571	1444	PF05188	537	703
82093	1444	PF05188	537	703
82656	1444	PF05188	537	703
82189	1444	PF05188	537	703
23548	1444	PF05188	537	703
81457	1444	PF05188	537	703
81969	1444	PF05188	537	703
82657	1444	PF05188	537	703
81326	1444	PF05188	537	703
80624	1444	PF05188	537	703
81529	1444	PF05188	537	703
163760	1444	PF05188	537	703
81616	1444	PF05188	537	703
82222	1444	PF05188	537	703
163873	1444	PF05188	537	703
80888	1444	PF05188	537	703
82658	1444	PF05188	537	703
12004	1444	PF05188	537	703
81807	1444	PF05188	537	703
83111	1444	PF05188	537	703
82659	1444	PF05188	537	703
81530	1444	PF05188	537	703
163923	1444	PF05188	537	703
80625	1444	PF05188	537	703
82973	1444	PF05188	537	703
80626	1444	PF05188	537	703
12066	1444	PF05188	537	703
11973	1444	PF05188	537	703
82127	1444	PF05188	537	703
12067	1444	PF05188	537	703
163900	1444	PF05188	537	703
80627	1444	PF05188	537	703
12289	1444	PF05188	537	703
81882	1444	PF05188	537	703
81883	1444	PF05188	537	703
163882	1444	PF05188	537	703
82835	1444	PF05188	537	703
81180	1444	PF05188	537	703
12207	1444	PF05188	537	703
163761	1444	PF05188	537	703
81971	1444	PF05188	537	703
80791	1444	PF05188	537	703
81264	1444	PF05188	537	703
81887	1444	PF05188	537	703
81458	1444	PF05188	537	703
80956	1444	PF05190	932	1024
23554	1444	PF05190	932	1024
83119	1444	PF05190	932	1024
81866	1444	PF05190	932	1024
83069	1444	PF05190	932	1024
11900	1444	PF05190	932	1024
2980	1444	PF05190	932	1024
12006	1444	PF05190	932	1024
163861	1444	PF05190	932	1024
80957	1444	PF05190	932	1024
11978	1444	PF05190	932	1024
81199	1444	PF05190	932	1024
82267	1444	PF05190	932	1024
82687	1444	PF05190	932	1024
163933	1444	PF05190	932	1024
12077	1444	PF05190	932	1024
82109	1444	PF05190	932	1024
163771	1444	PF05190	932	1024
82379	1444	PF05190	932	1024
81340	1444	PF05190	932	1024
81539	1444	PF05190	932	1024
82020	1444	PF05190	932	1024
82688	1444	PF05190	932	1024
83001	1444	PF05190	932	1024
80842	1444	PF05190	932	1024
81276	1444	PF05190	932	1024
11956	1444	PF05190	932	1024
11902	1444	PF05190	932	1024
1123	1444	PF05190	932	1024
83185	1444	PF05190	932	1024
82262	1444	PF05190	932	1024
163922	1444	PF05190	932	1024
12254	1444	PF05190	932	1024
83002	1444	PF05190	932	1024
81277	1444	PF05190	932	1024
83070	1444	PF05190	932	1024
82380	1444	PF05190	932	1024
11990	1444	PF05190	932	1024
81867	1444	PF05190	932	1024
80809	1444	PF05190	932	1024
81343	1444	PF05190	932	1024
81200	1444	PF05190	932	1024
81201	1444	PF05190	932	1024
163840	1444	PF05190	932	1024
83120	1444	PF05190	932	1024
82098	1444	PF05190	932	1024
82164	1444	PF05190	932	1024
81837	1444	PF05190	932	1024
3008	1444	PF05190	932	1024
81102	1444	PF05190	932	1024
3001	1444	PF05190	932	1024
81202	1444	PF05190	932	1024
12221	1444	PF05190	932	1024
82047	1444	PF05190	932	1024
1107	1444	PF05190	932	1024
12148	1444	PF05190	932	1024
82689	1444	PF05190	932	1024
83121	1444	PF05190	932	1024
80958	1444	PF05190	932	1024
80959	1444	PF05190	932	1024
83033	1444	PF05190	932	1024
81476	1444	PF05190	932	1024
11906	1444	PF05190	932	1024
11907	1444	PF05190	932	1024
80789	1444	PF05190	932	1024
81203	1444	PF05190	932	1024
82690	1444	PF05190	932	1024
163778	1444	PF05190	932	1024
81923	1444	PF05190	932	1024
82856	1444	PF05190	932	1024
163924	1444	PF05190	932	1024
81652	1444	PF05190	932	1024
82381	1444	PF05190	932	1024
82857	1444	PF05190	932	1024
82691	1444	PF05190	932	1024
83003	1444	PF05190	932	1024
82692	1444	PF05190	932	1024
81106	1444	PF05190	932	1024
12255	1444	PF05190	932	1024
80648	1444	PF05190	932	1024
81570	1444	PF05190	932	1024
80802	1444	PF05190	932	1024
81101	1444	PF05190	932	1024
11965	1444	PF05190	932	1024
81355	1444	PF05190	932	1024
163854	1444	PF05190	932	1024
83122	1444	PF05190	932	1024
82693	1444	PF05190	932	1024
1135	1444	PF05190	932	1024
12078	1444	PF05190	932	1024
12143	1444	PF05190	932	1024
82196	1444	PF05190	932	1024
11908	1444	PF05190	932	1024
81847	1444	PF05190	932	1024
11909	1444	PF05190	932	1024
12190	1444	PF05190	932	1024
81854	1444	PF05190	932	1024
82694	1444	PF05190	932	1024
80649	1444	PF05190	932	1024
80835	1444	PF05190	932	1024
163954	1444	PF05190	932	1024
163772	1444	PF05190	932	1024
11910	1444	PF05190	932	1024
83071	1444	PF05190	932	1024
163878	1444	PF05190	932	1024
81278	1444	PF05190	932	1024
81856	1444	PF05190	932	1024
163806	1444	PF05190	932	1024
81571	1444	PF05190	932	1024
82382	1444	PF05190	932	1024
11911	1444	PF05190	932	1024
80897	1444	PF05190	932	1024
81104	1444	PF05190	932	1024
81830	1444	PF05190	932	1024
2981	1444	PF05190	932	1024
82695	1444	PF05190	932	1024
81572	1444	PF05190	932	1024
80733	1444	PF05190	932	1024
81477	1444	PF05190	932	1024
81955	1444	PF05190	932	1024
80960	1444	PF05190	932	1024
82858	1444	PF05190	932	1024
80650	1444	PF05190	932	1024
82859	1444	PF05190	932	1024
82493	1444	PF05190	932	1024
81924	1444	PF05190	932	1024
82383	1444	PF05190	932	1024
80734	1444	PF05190	932	1024
81478	1444	PF05190	932	1024
80961	1444	PF05190	932	1024
82494	1444	PF05190	932	1024
12307	1444	PF05190	932	1024
81383	1444	PF05190	932	1024
81105	1444	PF05190	932	1024
81204	1444	PF05190	932	1024
82696	1444	PF05190	932	1024
82495	1444	PF05190	932	1024
81279	1444	PF05190	932	1024
11944	1444	PF05190	932	1024
81384	1444	PF05190	932	1024
83004	1444	PF05190	932	1024
82697	1444	PF05190	932	1024
81479	1444	PF05190	932	1024
80962	1444	PF05190	932	1024
81205	1444	PF05190	932	1024
81206	1444	PF05190	932	1024
82384	1444	PF05190	932	1024
81583	1444	PF05190	932	1024
163914	1444	PF05190	932	1024
82197	1444	PF05190	932	1024
163773	1444	PF05190	932	1024
81858	1444	PF05190	932	1024
82698	1444	PF05190	932	1024
81207	1444	PF05190	932	1024
12028	1444	PF05190	932	1024
82699	1444	PF05190	932	1024
163841	1444	PF05190	932	1024
80775	1444	PF05190	932	1024
81573	1444	PF05190	932	1024
81838	1444	PF05190	932	1024
81708	1444	PF05190	932	1024
80898	1444	PF05190	932	1024
82231	1444	PF05190	932	1024
2975	1444	PF05190	932	1024
81480	1444	PF05190	932	1024
83186	1444	PF05190	932	1024
81208	1444	PF05190	932	1024
82496	1444	PF05190	932	1024
80839	1444	PF05190	932	1024
81481	1444	PF05190	932	1024
82232	1444	PF05190	932	1024
82294	1444	PF05190	932	1024
81709	1444	PF05190	932	1024
163774	1444	PF05190	932	1024
80828	1444	PF05190	932	1024
23563	1444	PF05190	932	1024
163888	1444	PF05190	932	1024
163898	1444	PF05190	932	1024
82001	1444	PF05190	932	1024
163775	1444	PF05190	932	1024
82116	1444	PF05190	932	1024
163915	1444	PF05190	932	1024
12291	1444	PF05190	932	1024
82263	1444	PF05190	932	1024
82165	1444	PF05190	932	1024
11942	1444	PF05190	932	1024
80798	1444	PF05190	932	1024
81859	1444	PF05190	932	1024
81925	1444	PF05190	932	1024
81860	1444	PF05190	932	1024
82497	1444	PF05190	932	1024
81926	1444	PF05190	932	1024
82700	1444	PF05190	932	1024
81877	1444	PF05190	932	1024
80588	1444	PF05190	932	1024
82701	1444	PF05190	932	1024
83005	1444	PF05190	932	1024
82499	1444	PF05190	932	1024
82498	1444	PF05190	932	1024
80735	1444	PF05190	932	1024
81927	1444	PF05190	932	1024
81356	1444	PF05190	932	1024
83123	1444	PF05190	932	1024
83034	1444	PF05190	932	1024
81540	1444	PF05190	932	1024
81280	1444	PF05190	932	1024
82040	1444	PF05190	932	1024
82860	1444	PF05190	932	1024
81840	1444	PF05190	932	1024
82385	1444	PF05190	932	1024
81482	1444	PF05190	932	1024
163855	1444	PF05190	932	1024
163776	1444	PF05190	932	1024
82120	1444	PF05190	932	1024
82702	1444	PF05190	932	1024
81281	1444	PF05190	932	1024
82500	1444	PF05190	932	1024
80899	1444	PF05190	932	1024
12005	1444	PF05192	738	1064
82664	1444	PF05192	738	1064
81896	1444	PF05192	738	1064
81843	1444	PF05192	738	1064
163930	1444	PF05192	738	1064
80808	1444	PF05192	738	1064
81267	1444	PF05192	738	1064
81379	1444	PF05192	738	1064
11888	1444	PF05192	738	1064
12070	1444	PF05192	738	1064
82978	1444	PF05192	738	1064
82979	1444	PF05192	738	1064
11964	1444	PF05192	738	1064
81407	1444	PF05192	738	1064
82151	1444	PF05192	738	1064
82191	1444	PF05192	738	1064
23582	1444	PF05192	738	1064
82087	1444	PF05192	738	1064
81185	1444	PF05192	738	1064
12108	1444	PF05192	738	1064
83063	1444	PF05192	738	1064
81820	1444	PF05192	738	1064
81341	1444	PF05192	738	1064
81186	1444	PF05192	738	1064
80891	1444	PF05192	738	1064
81617	1444	PF05192	738	1064
2974	1444	PF05192	738	1064
82980	1444	PF05192	738	1064
82665	1444	PF05192	738	1064
81187	1444	PF05192	738	1064
82128	1444	PF05192	738	1064
82370	1444	PF05192	738	1064
81188	1444	PF05192	738	1064
80892	1444	PF05192	738	1064
83032	1444	PF05192	738	1064
12158	1444	PF05192	738	1064
81897	1444	PF05192	738	1064
82839	1444	PF05192	738	1064
12281	1444	PF05192	738	1064
11995	1444	PF05192	738	1064
81901	1444	PF05192	738	1064
81581	1444	PF05192	738	1064
82981	1444	PF05192	738	1064
81618	1444	PF05192	738	1064
82260	1444	PF05192	738	1064
12217	1444	PF05192	738	1064
82473	1444	PF05192	738	1064
80632	1444	PF05192	738	1064
81711	1444	PF05192	738	1064
80783	1444	PF05192	738	1064
11889	1444	PF05192	738	1064
83113	1444	PF05192	738	1064
82289	1444	PF05192	738	1064
83037	1444	PF05192	738	1064
81344	1444	PF05192	738	1064
81095	1444	PF05192	738	1064
80948	1444	PF05192	738	1064
12136	1444	PF05192	738	1064
12024	1444	PF05192	738	1064
163913	1444	PF05192	738	1064
81619	1444	PF05192	738	1064
80633	1444	PF05192	738	1064
82666	1444	PF05192	738	1064
82192	1444	PF05192	738	1064
12072	1444	PF05192	738	1064
82547	1444	PF05192	738	1064
81345	1444	PF05192	738	1064
1134	1444	PF05192	738	1064
81823	1444	PF05192	738	1064
